"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"26";4,1;0,178;"ZNF554 (inferredBy_Orthology). ";4;"CD14;CREB5;PMP22;TNFRSF1A"
"27";4,05;0,176;"";6;"CREB5;IGFBP7;PMP22;PRDX1;SDF2L1;TNFRSF1A"
"28";4,05;0,176;"ZBTB16 (directAnnotation). ";6;"ALDH1A1;CD14;CD163;CREB5;PMP22;TMEM154"
"29";4,03;0,176;"GTF3C2 (directAnnotation). ";4;"ALDH1A1;CREB5;IGFBP7;TNFRSF1A"
"30";4,02;0,175;"";6;"ALDH1A1;CD163;CREB5;CREG1;PMP22;PRDX1"
"31";3,93;0,172;"";4;"ALDH1A1;CD14;SDF2L1;TNFRSF1A"
"32";3,93;0,172;"";3;"CREB5;PMP22;VNN1"
"33";3,92;0,172;"PGR (directAnnotation). ";9;"ALDH1A1;CD14;CREB5;CREG1;IGFBP7;PMP22;PRDX1;TMEM154;VNN1"
"34";3,9;0,171;"";4;"ALDH1A1;CD14;SDF2L1;TNFRSF1A"
"35";3,85;0,169;"STAT1; TCF7L1 (directAnnotation). ";4;"CD14;CD163;CREB5;FCGR1A"
"36";3,85;0,169;"ZFP1 (directAnnotation). ";4;"ALDH1A1;CD14;CREB5;PRDX1"
"37";3,83;0,169;"ATF3 (directAnnotation). ";3;"CD14;CREB5;PRDX1"
"38";3,83;0,169;"ZNF860 (directAnnotation). ";4;"ALDH1A1;CD14;CREB5;FCGR1A"
"39";3,82;0,168;"CEBPA (directAnnotation). ";3;"CREB5;TMEM154;TNFRSF1A"
"40";3,8;0,168;"";3;"CREB5;TMEM154;UPK3A"
"41";3,79;0,167;"";3;"CREB5;TMEM154;TNFRSF1A"
"42";3,77;0,167;"";4;"ALDH1A1;CREB5;IGFBP7;TMEM154"
"43";3,77;0,167;"CEBPB (directAnnotation). ";3;"CREB5;TMEM154;TNFRSF1A"
"44";3,77;0,166;"ZNF554 (inferredBy_Orthology). ";4;"CD14;CREB5;PMP22;TNFRSF1A"
"45";3,77;0,166;"";4;"CR1;CREB5;FCGR1A;PMP22"
"46";3,76;0,166;"CEBPB (directAnnotation). ";3;"CREB5;TMEM154;TNFRSF1A"
"47";3,76;0,166;"";8;"ALDH1A1;CD163;CREB5;CREG1;FCGR1A;PMP22;TMEM154;TNFRSF1A"
"48";3,75;0,166;"";3;"CD14;CREB5;TMEM154"
"49";3,74;0,166;"CEBPD (directAnnotation). ";3;"CREB5;TMEM154;TNFRSF1A"
"50";3,74;0,165;"";5;"CD14;CD163;CREB5;FCGR1A;PMP22"
"51";3,74;0,165;"CEBPB (directAnnotation). ";2;"CREB5;TMEM154"
"52";3,74;0,165;"CEBPB (directAnnotation). ";2;"CREB5;TMEM154"
"53";3,74;0,165;"ETS1; SRY (directAnnotation). ";5;"CD14;CD163;CREB5;FCGR1A;PRDX1"
"54";3,73;0,165;"";4;"ALDH1A1;CD14;CREB5;PMP22"
"55";3,73;0,165;"CEBPB (directAnnotation). ";3;"CREB5;TMEM154;TNFRSF1A"
"56";3,73;0,165;"MYBL1 (directAnnotation). ";3;"CREB5;PMP22;PRDX1"
"57";3,72;0,165;"";4;"ALDH1A1;CREB5;IGFBP7;PMP22"
"58";3,72;0,165;"TRIM28 (directAnnotation). ";4;"CD163;CR1;CREB5;FCGR1A"
"59";3,71;0,164;"JUND (directAnnotation). ";3;"CD14;PMP22;PRDX1"
"60";3,71;0,164;"CEBPA (inferredBy_Orthology). ";3;"CREB5;TMEM154;TNFRSF1A"
"61";3,7;0,164;"TAF7; TBP (directAnnotation). ";9;"CD14;CD163;CREB5;CREG1;FCGR1A;IGFBP7;TMEM154;TNFRSF1A;VNN1"
"62";3,7;0,164;"";3;"ALDH1A1;CREB5;TNFRSF1A"
"63";3,68;0,163;"";8;"ALDH1A1;CD14;CD163;CREB5;CREG1;FCGR1A;PMP22;SDF2L1"
"64";3,67;0,163;"CRX (directAnnotation). ";3;"ALDH1A1;CREB5;TMEM154"
"65";3,67;0,163;"";4;"CREB5;FCGR1A;SDF2L1;TMEM154"
"66";3,67;0,163;"CEBPB (directAnnotation). ";3;"CREB5;TMEM154;TNFRSF1A"
"67";3,67;0,163;"";3;"CREB5;TMEM154;TNFRSF1A"
"68";3,65;0,162;"POU5F1; TCF7L2 (directAnnotation). ";4;"ALDH1A1;CD14;CD163;PMP22"
"69";3,64;0,162;"ZNF253 (directAnnotation). ";3;"ALDH1A1;TMEM154;TNFRSF1A"
"70";3,63;0,162;"ARID3A; KLF4 (directAnnotation). ";3;"CD14;CREB5;FCGR1A"
"71";3,63;0,162;"";5;"CD163;CREB5;FCGR1A;PRDX1;TNFRSF1A"
"72";3,63;0,162;"MYBL1 (directAnnotation). ";3;"CREB5;PMP22;PRDX1"
"73";3,62;0,161;"ZNF208 (directAnnotation). ";5;"CR1;CREB5;FCGR1A;IGFBP7;PMP22"
"74";3,62;0,161;"CEBPB (directAnnotation). ";3;"CREB5;TMEM154;TNFRSF1A"
"75";3,61;0,161;"ELK1; PAX5 (directAnnotation). ";3;"CR1;CREB5;PMP22"
"76";3,61;0,161;"";4;"CD14;CD163;IGFBP7;TNFRSF1A"
"77";3,6;0,161;"MYBL2 (directAnnotation). ";3;"CREB5;PMP22;TNFRSF1A"
"78";3,6;0,16;"ATF4 (directAnnotation). ";3;"CREB5;TMEM154;TNFRSF1A"
"79";3,6;0,16;"ZNF554 (inferredBy_Orthology). ";4;"CD14;CREB5;PMP22;TNFRSF1A"
"80";3,59;0,16;"ZNF146 (directAnnotation). ";3;"CREB5;PMP22;TNFRSF1A"
"81";3,59;0,16;"DLX3; TFAP2C (directAnnotation). ";3;"CD14;CREB5;SDF2L1"
"82";3,58;0,16;"CTCF (directAnnotation). ";3;"ALDH1A1;CREB5;PMP22"
"83";3,58;0,16;"ZNF418 (directAnnotation). ";3;"CREB5;PMP22;PRDX1"
"84";3,57;0,159;"";3;"ALDH1A1;CREB5;TNFRSF1A"
"85";3,56;0,159;"DBP (directAnnotation). ";3;"CREB5;TMEM154;TNFRSF1A"
"86";3,56;0,159;"";3;"ALDH1A1;CREB5;PMP22"
"87";3,56;0,159;"GTF3A; ZXDA; ZXDB; ZXDC (inferredBy_Orthology). ";5;"ALDH1A1;CREB5;FCGR1A;PMP22;TMEM154"
"88";3,55;0,159;"GABPA; STAT6 (directAnnotation). ";4;"CD14;CREB5;FCGR1A;VNN1"
"89";3,55;0,159;"";4;"CD14;CREB5;CREG1;UPK3A"
"90";3,55;0,159;"CEBPB (inferredBy_Orthology). ";3;"CREB5;TMEM154;TNFRSF1A"
"91";3,54;0,158;"CEBPB (directAnnotation). ";2;"CREB5;TMEM154"
"92";3,54;0,158;"";3;"CD14;FCGR1A;VNN1"
"93";3,54;0,158;"ZFP37 (directAnnotation). ";3;"CR1;PMP22;VNN1"
"94";3,54;0,158;"CEBPB (directAnnotation). ";3;"CREB5;TMEM154;TNFRSF1A"
