"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"130";4,26;0,143;"FOSL1 (directAnnotation). ";5;"BAG3;CTNNAL1;SERPINH1;SLC2A1;ZFAND2A"
"131";4,26;0,143;"FOSL2 (directAnnotation). ";5;"BAG3;CTNNAL1;SERPINH1;SLC2A1;ZFAND2A"
"132";4,26;0,143;"JUN (directAnnotation). ";5;"BAG3;CTNNAL1;DNAJB1;SLC2A1;ZFAND2A"
"133";4,25;0,142;"JUN (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"134";4,25;0,142;"NFYB (directAnnotation). ";8;"DNAJB1;HK2;HSPA1A;HSPA1B;IER5;OLIG1;OLIG2;TSPYL2"
"135";4,22;0,142;"";13;"CSF1;DNAJB1;DNAJB4;HSP90AA1;HSPA1B;HSPB1;HSPD1;HSPH1;IER5;OLIG1;OLIG2;SERPINH1;SLC5A3"
"136";4,22;0,141;"FOS (directAnnotation). ";5;"BAG3;CTNNAL1;DNAJB1;SLC2A1;ZFAND2A"
"137";4,21;0,141;"FOS (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"138";4,2;0,141;"FOS (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"139";4,18;0,14;"FOS (directAnnotation). ";5;"BAG3;CTNNAL1;DNAJB1;SLC2A1;ZFAND2A"
"140";4,18;0,14;"FOSL2 (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"141";4,17;0,14;"FOSL2 (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;SERPINH1;SLC2A1;ZFAND2A"
"142";4,17;0,14;"FOS (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"143";4,16;0,14;"JUND (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"144";4,16;0,14;"FOSL1 (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;SERPINH1;SLC2A1;ZFAND2A"
