"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"96";3,46;0,0734;"DBP; STAT1 (directAnnotation). ";25;"AOAH;CD36;DRAM2;ECHDC3;FGD2;FGL2;HNMT;HPS3;IFNGR1;KLF9;MARCH1;METTL7A;MGST2;MPEG1;NCOA7;NFIA;PPT1;PRAM1;PRKAG2-AS1;RAD51C;RCAN1;RPN2;SIGLEC10;SIGLEC12;TBXAS1"
"97";3,46;0,0734;"RXRA (directAnnotation). ";14;"AOAH;CD36;DNASE2;FGD2;FGL2;KCNK6;KLF9;METTL7A;MPEG1;NCOA7;NFIA;RCAN1;RPN2;SAMHD1"
"98";3,45;0,0732;"PAX7 (directAnnotation). ";13;"AOAH;CD36;CTSA;FABP5;FCGRT;GABARAPL1;HBEGF;ITGA4;METTL7A;MS4A4A;NFIA;RCAN1;SAMHD1"
"99";3,43;0,0729;"PAX5 (directAnnotation). ";5;"CD36;DNASE2;METTL7A;MPEG1;SIGLEC10"
"100";3,42;0,0728;"";7;"HRH2;LRRC75A;MIS18BP1;NFIA;PRKAG2-AS1;RCAN1;TBXAS1"
"101";3,42;0,0728;"IRF1; IRF2; IRF7 (directAnnotation). ";8;"CD36;DNASE2;HAX1;KCNK6;METTL7A;MPEG1;NCOA7;PRCP"
"102";3,41;0,0727;"SPIC (directAnnotation). ";17;"CD36;F13A1;FGD2;ITGA4;KCNK6;LRRC25;MARCH1;MPEG1;NCF4;NCOA7;NFIA;PRAM1;PRKAG2-AS1;SIGLEC12;TBXAS1;TESC;TMEM176A"
"103";3,4;0,0726;"SPIB (directAnnotation). ";22;"AVPI1;CD36;DNASE2;F13A1;FGD2;HPS3;HRH2;ITGA4;KCNK6;LRRC25;MARCH1;METTL7A;MPEG1;NCF4;NCOA7;NFIA;PRAM1;PRKAG2-AS1;RAD51C;SIGLEC12;TBXAS1;TESC"
"104";3,39;0,0723;"";18;"AKR1A1;CD36;DNASE2;HBEGF;HLA-DMA;HRH2;IFNGR1;KLF9;MPEG1;NAIP;NCF4;NFIA;PPT1;PRCP;RCAN1;SAMHD1;TIMP2;TSPAN4"
"105";3,37;0,0721;"PAX7 (directAnnotation). ";12;"AOAH;CD36;CTSA;FABP5;FCGRT;GABARAPL1;HBEGF;ITGA4;METTL7A;NFIA;PRKAG2-AS1;RCAN1"
"106";3,36;0,072;"GABPA; PAX4 (directAnnotation). ";6;"AOAH;CD36;FGD2;MPEG1;NCF4;RCAN1"
"107";3,36;0,0719;"";10;"AVPI1;DRAM2;GABARAPL1;HAX1;HPS3;IFNGR1;RAD51C;RCAN1;RNF141;YWHAH"
"108";3,35;0,0719;"";8;"DRAM2;FGL2;HNMT;KLF9;METTL7A;NFIA;RCAN1;YWHAH"
