"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"33";12,3;0,253;"IRF4 (directAnnotation). ";25;"BATF2;CXCL10;DDX58;EPSTI1;ETV7;GBP1;HELZ2;IDO2;IFI44;IFIH1;IFIT2;IFIT3;IRF1;MX1;OAS2;OAS3;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TNFSF10;TSC22D1;XAF1"
"34";12,1;0,249;"IRF1 (directAnnotation). ";35;"BATF2;CIITA;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;ERLIN1;ETV7;FCGR3A;GBP1;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;LINC00910;LRRK2;MSR1;MX1;OAS2;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TSC22D1;WARS;XAF1"
"35";11,4;0,236;"IRF9 (directAnnotation). ";23;"BATF2;CIITA;CXCL10;DDX58;EPSTI1;FCGR3A;IFI44;IFI44L;IFI6;IFIT2;IFIT3;IRF1;MSR1;MX1;OAS2;OASL;PARP14;PELI1;RNF213;SAMD9L;TSC22D1;WARS;XAF1"
"36";11,3;0,233;"IRF4 (directAnnotation). ";29;"APOL6;BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;GBP5;HELZ2;IDO2;IFI44;IFIH1;IFIT2;IRF1;LHFPL2;LINC00910;MX1;OAS2;OAS3;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TAP1;TSC22D1;XAF1"
"37";11,3;0,233;"IRF9 (directAnnotation). ";21;"BATF2;CXCL10;EPSTI1;IDO2;IFI44;IFI6;IFIT2;IFIT3;IRF1;LHFPL2;MSR1;MX1;OAS2;OASL;PARP14;RNF213;SAMD9L;SLC1A3;TSC22D1;WARS;XAF1"
"38";11,3;0,233;"IRF1 (directAnnotation). ";31;"APOL6;BATF2;CIITA;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;LINC00910;MSR1;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TAP1;TNFSF10;WARS;XAF1"
"39";11,2;0,231;"IRF2 (directAnnotation). ";32;"APOL6;BATF2;CIITA;CMPK2;CXCL10;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFI44;IFI44L;IFI6;IFIT2;IFIT3;IRF1;LHFPL2;LRRK2;MSR1;MX1;OAS2;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TAP1;TNFSF10;TSC22D1;WARS;XAF1"
"40";11,1;0,23;"STAT2 (directAnnotation). ";29;"CIITA;CMPK2;CXCL10;DDX58;EPSTI1;GBP1;HERC5;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;MSR1;MX1;OAS2;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TSC22D1;WARS;XAF1"
"41";10,9;0,225;"IRF4 (directAnnotation). ";23;"BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFI6;IFIH1;IFIT2;IFIT3;IRF1;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TNFSF10;XAF1"
"42";10,5;0,218;"IRF9 (directAnnotation). ";25;"BATF2;CIITA;CXCL10;DDX58;EPSTI1;IDO2;IFI44;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;MSR1;MX1;OAS2;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TSC22D1;WARS;XAF1"
"43";9,93;0,207;"IRF1 (directAnnotation). ";28;"APOL6;BATF2;CIITA;CXCL10;EPSTI1;ETV7;GBP1;IDO2;IFI44;IFI44L;IFI6;IFIT2;IFIT3;IRF1;LRRK2;MSR1;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TNFSF10;TSC22D1;WARS;XAF1"
"44";9,85;0,206;"IRF1 (directAnnotation). ";29;"APOL6;BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;GBP5;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;MSR1;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TSC22D1;WARS;XAF1"
"45";9,81;0,205;"IRF7 (directAnnotation). ";23;"BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;IDO2;IFI44;IFI44L;IFI6;IFIT2;IFIT3;IRF1;LHFPL2;MX1;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TSC22D1;XAF1"
"46";9,8;0,205;"IRF4 (inferredBy_Orthology). ";17;"CMPK2;DDX58;EPSTI1;HELZ2;IFIH1;IRF1;LHFPL2;MX1;OAS3;OASL;RNF213;SAMD9L;SLC1A3;TRIM25;TSC22D1;WARS;XAF1"
"47";9,79;0,204;"IRF5 (directAnnotation). ";21;"BATF2;CXCL10;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFI44;IFIH1;IFIT2;IFIT3;IRF1;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;XAF1"
"48";9,68;0,202;"IRF1 (directAnnotation). ";30;"APOL6;BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;GBP5;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;MSR1;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TNFSF10;WARS;XAF1"
"49";9,42;0,197;"IRF7 (directAnnotation). ";23;"BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;IDO2;IFI44;IFI44L;IFI6;IFIT2;IFIT3;IRF1;LHFPL2;MX1;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TSC22D1;XAF1"
"50";9,3;0,195;"IRF7 (directAnnotation). ";24;"CIITA;CXCL10;DDX58;EPSTI1;ETV7;IDO2;IFI44L;IFI6;IFIH1;IFIT2;IRF1;LHFPL2;MX1;OAS2;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TAP1;TNFSF10;TSC22D1;XAF1"
"51";9,28;0,195;"IRF1 (directAnnotation). ";29;"APOL6;BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;GBP5;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;MSR1;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TSC22D1;WARS;XAF1"
"52";9,27;0,194;"IRF3 (directAnnotation). ";26;"APOL6;CIITA;CXCL10;DDX58;EPSTI1;ETV7;HERC5;IDO2;IFI44;IFIH1;IFIT2;IFIT3;LHFPL2;LRRK2;MSR1;MX1;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TAP1;TNFSF10;TSC22D1;WARS;XAF1"
"53";9,22;0,193;"IRF1; IRF2; IRF3; IRF4; IRF5; IRF6; IRF7; IRF8 (directAnnotation). ";26;"BATF2;CIITA;CMPK2;CXCL10;DDX58;IDO2;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LINC00910;LRRK2;MSR1;MX1;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TSC22D1;WARS;XAF1"
"54";9,19;0,193;"IRF7 (directAnnotation). ";22;"CIITA;CXCL10;DDX58;EPSTI1;ETV7;IFIH1;IFIT2;IRF1;LHFPL2;LINC00910;MX1;OAS2;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TAP1;TNFSF10;TSC22D1;XAF1"
"55";8,98;0,189;"IRF5 (directAnnotation). ";20;"BATF2;CXCL10;DDX58;EPSTI1;ETV7;IDO2;IFIH1;IFIT2;IRF1;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TAP1;TSC22D1;XAF1"
"56";8,92;0,188;"STAT1 (directAnnotation). ";31;"ANKRD22;BATF2;CASP5;CXCL10;DDX58;FCGR3A;GBP1;GBP5;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;LINC00910;MSR1;MX1;OAS2;OASL;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TRIM25;TSC22D1;WARS;XAF1"
"57";8,85;0,186;"";15;"B3GNT5;CMPK2;DDX58;EPSTI1;HELZ2;IRF1;MX1;PARP14;RNF213;SAMD9L;SLC1A3;TRIM25;TSC22D1;WARS;XAF1"
"58";8,77;0,185;"IRF2 (directAnnotation). ";26;"BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;MSR1;MX1;OAS3;OASL;PARP14;PELI1;RNF213;SAMD9L;TNFSF10;TSC22D1;WARS;XAF1"
"59";8,77;0,185;"IRF1 (directAnnotation). ";33;"BATF2;CIITA;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;GBP5;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;LINC00910;LRRK2;MSR1;MX1;OAS2;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TAP1;TNFSF10;TSC22D1;WARS;XAF1"
"60";8,72;0,184;"IRF2 (directAnnotation). ";28;"BATF2;CIITA;CMPK2;CXCL10;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;MX1;OAS2;OAS3;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TSC22D1;WARS;XAF1"
"61";8,69;0,183;"IRF5 (inferredBy_Orthology). ";24;"APOL6;B3GNT5;BATF2;CIITA;CMPK2;CXCL10;DDX58;EPSTI1;HELZ2;IDO2;IFIH1;IRF1;LHFPL2;MX1;OAS2;OASL;PELI1;RNF213;SAMD9L;SLC1A3;TRIM25;TSC22D1;WARS;XAF1"
"62";8,63;0,182;"IRF2 (directAnnotation). ";28;"CIITA;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;IDO2;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;LINC00910;MSR1;MX1;OAS2;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TSC22D1;WARS;XAF1"
"63";8,6;0,181;"E2F1; IRF8 (directAnnotation). ";20;"BATF2;CIITA;CXCL10;GBP1;IDO2;IFI44;IFI6;IFIT2;IFIT3;IRF1;LHFPL2;MSR1;MX1;PARP14;PELI1;RNF213;SLC1A3;TNFSF10;TSC22D1;WARS"
"64";8,51;0,18;"IRF8 (directAnnotation). ";30;"B3GNT5;BATF2;CIITA;CMPK2;CXCL10;CXCL11;DDX58;ETV7;IDO2;IFI44;IFI44L;IFI6;IFIT2;IFIT3;IRF1;LHFPL2;LINC00910;MSR1;MX1;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TAP1;TNFSF10;TSC22D1;WARS;XAF1"
"65";8,39;0,177;"IRF7 (directAnnotation). ";25;"APOL6;BATF2;CIITA;CXCL10;CXCL11;EPSTI1;ETV7;GBP1;IDO2;IFI44L;IFI6;IFIT2;IFIT3;IRF1;LHFPL2;MSR1;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;WARS;XAF1"
"66";8,37;0,177;"IRF8 (directAnnotation). ";22;"B3GNT5;BATF2;CIITA;CXCL10;DDX58;IDO2;IFI6;IFIT2;IFIT3;IRF1;LINC00910;MX1;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TSC22D1;WARS;XAF1"
"67";8,26;0,175;"IRF5 (directAnnotation). ";23;"BATF2;CIITA;CXCL10;DDX58;EPSTI1;ETV7;GBP1;IDO2;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;MX1;OAS2;OAS3;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;XAF1"
"68";8,14;0,173;"IRF5 (directAnnotation). ";21;"BATF2;CXCL10;DDX58;EPSTI1;ETV7;IDO2;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TAP1;XAF1"
"69";8,01;0,17;"IRF1; MYB (directAnnotation). ";23;"B3GNT5;BATF2;CIITA;CXCL10;EPSTI1;IFI44;IFIH1;IFIT2;IFIT3;IRF1;LHFPL2;LINC00910;MSR1;MX1;PARP14;PELI1;RNF213;SAMD9;SAMD9L;TNFSF10;TSC22D1;WARS;XAF1"
"70";7,85;0,167;"IRF3 (inferredBy_Orthology). ";20;"CMPK2;DDX58;EPSTI1;HAPLN3;HELZ2;HERC5;IFIH1;IFIT2;IRF1;MX1;OAS2;OAS3;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TRIM25;XAF1"
"71";7,5;0,16;"";12;"CMPK2;DDX58;EPSTI1;HELZ2;IFIH1;IRF1;MX1;OASL;PELI1;RNF213;TRIM25;XAF1"
"72";7,49;0,16;"";24;"ANKRD22;BATF2;CIITA;CXCL10;CXCL11;EPSTI1;ETV7;FCGR3A;GBP1;GBP5;HAPLN3;IFIT2;IRF1;LHFPL2;MSR1;OASL;PARP14;PELI1;RNF213;SERPING1;SLC1A3;TRIM25;TSC22D1;WARS"
"73";7,42;0,159;"IRF5 (directAnnotation). ";20;"APOL6;BATF2;CMPK2;CXCL10;DDX58;EPSTI1;HELZ2;IDO2;IRF1;LHFPL2;LRRK2;MX1;OASL;PARP14;PELI1;RNF213;SAMD9L;TRIM25;TSC22D1;XAF1"
"74";7,41;0,158;"STAT1 (directAnnotation). ";18;"APOL6;B3GNT5;BATF2;CIITA;CXCL10;CXCL11;ETV7;FCGR1B;IDO2;IRF1;LHFPL2;PARP14;PELI1;RNF213;SERPING1;SLC1A3;TRIM25;WARS"
"75";7,27;0,156;"IRF5 (directAnnotation). ";21;"APOL6;BATF2;CMPK2;CXCL10;DDX58;EPSTI1;HELZ2;IDO2;IRF1;LHFPL2;LRRK2;MX1;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TRIM25;TSC22D1;XAF1"
"76";7,23;0,155;"IRF1 (directAnnotation). ";29;"APOL6;B3GNT5;BATF2;CIITA;CMPK2;CXCL10;DDX58;EPSTI1;FCGR3A;GBP1;IDO2;IFI44L;IFI6;IFIT2;IFIT3;IRF1;LHFPL2;MX1;OAS3;OASL;PARP14;PELI1;RNF213;SAMD9L;SLC1A3;TNFSF10;TSC22D1;WARS;XAF1"
"77";7,08;0,152;"IRF5 (directAnnotation). ";18;"BATF2;CXCL10;DDX58;EPSTI1;IDO2;IFI44;IRF1;LHFPL2;MX1;OAS2;PARP14;PELI1;RNF213;SAMD9;SAMD9L;SLC1A3;TSC22D1;XAF1"
