"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"25";5,35;0,13;"NFKB1 (directAnnotation). RELA (inferredBy_Orthology). ";17;"ADORA2A;CD82;DUSP6;GRAMD1A;HIVEP2;IL1RN;ITGA5;MAML2;NFAT5;PDE4DIP;PPARG;RALGDS;SLCO4A1;TNFAIP2;TNIP1;TRAF1;ZC3H12C"
"26";5,28;0,128;"RELA (directAnnotation). ";30;"ACSL1;BCL2A1;CD82;CDKN1A;DDX60L;FLNA;FLT1;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;KYNU;LAMB3;MAML2;NFAT5;NFKB1;OPTN;PDE4DIP;PPARG;RALGDS;RIN2;SLCO4A1;SRC;STK26;TNFAIP2;TNIP1;TRAF1;ZC3H12C"
"27";5,25;0,128;"JUND (directAnnotation). ";15;"CD44;CD82;CDC42EP3;CDKN1A;FLT1;HIVEP2;HSPA5;IL1A;KCNN4;LAMB3;LUCAT1;SDC4;TNIP1;TNIP3;TRAF1"
"28";5,24;0,128;"REL; RELA; RELB (inferredBy_Orthology). ";29;"ADORA2A;BCL2A1;CD82;DDX60L;DUSP6;ELOVL7;FFAR2;FLT1;HIVEP1;HIVEP2;ITGA5;LAMB3;MAML2;MAP4K4;MARCKS;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;PPARG;RALGDS;RIN2;SLC2A6;SLCO4A1;SRC;TNIP1;TNIP3;TRAF1;ZC3H12C"
"29";5,17;0,126;"HIVEP1 (directAnnotation). ";17;"ACSL1;CD82;CDKN1A;DUSP6;FLT1;GRAMD1A;HIVEP1;ITGA5;JAG1;LAMB3;MAML2;MYO1G;PDE4DIP;RALGDS;TNIP1;TNIP3;ZC3H12C"
"30";5,14;0,126;"";40;"ABL2;ACSL1;AQP9;BCAT1;BCL2A1;CD44;CDKN1A;DENND5A;DRAM1;DUSP6;EHD1;FLT1;GK;HIVEP1;HIVEP2;HSPA5;IL1B;IL1RN;ITGA5;ITGB8;KCNJ2;LAMB3;LUCAT1;MEFV;MIR155HG;MIR22HG;MIR3945HG;MTF1;MYO1G;PDE4DIP;PPARG;PTGS2;SDC4;SERPINB2;SLC2A6;SPHK1;TNFAIP2;TNFAIP8;TNIP1;TNIP3"
"31";5,13;0,126;"REL (directAnnotation). ";22;"ADORA2A;BCL2A1;CD82;DUSP6;FNDC3B;GRAMD1A;HIVEP2;ITGA5;JAG1;MAML2;NFAT5;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;PPARG;RALGDS;SLCO4A1;TNFAIP2;TNIP1;TRAF1;ZC3H12C"
"32";5,08;0,125;"CEBPB (directAnnotation). ";18;"ACSL1;AQP9;CCL3;CDKN1A;DRAM1;EHD1;GK;HIVEP2;IL1B;MEFV;MIR22HG;MTF1;PDE4DIP;PPARG;PTGS2;SLC2A6;TNFAIP2;ZC3H12C"
"33";5,04;0,124;"RELA (directAnnotation). ";25;"ACSL1;BCL2A1;CD82;CDKN1A;DDX60L;FLT1;HIVEP1;HIVEP2;IL1B;IL1RN;ITGB8;KYNU;LAMB3;LIMK2;MAML2;NFAT5;PDE4DIP;PPARG;RALGDS;RIN2;SRC;TNFAIP2;TNIP1;TRAF1;ZC3H12C"
"34";5,01;0,124;"NFKB1 (directAnnotation). POLD2 (inferredBy_Orthology). ";21;"ADORA2A;CD82;DUSP6;EHD1;FFAR2;FNDC3B;HIVEP2;ITGA5;JAG1;MAML2;MYO1G;NFAT5;PALM2-AKAP2;PDE4DIP;PPARG;RALGDS;SLCO4A1;TNFAIP2;TNIP1;TRAF1;ZC3H12C"
"35";5;0,124;"RELA (directAnnotation). ";32;"ACSL1;BCL2A1;CD82;CDKN1A;DDX60L;ELOVL7;FLNA;FLT1;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;JAG1;KYNU;LAMB3;MAML2;NFAT5;NFKB1;OPTN;PDE4DIP;PPARG;RALGDS;RIN2;SLC2A6;SLCO4A1;SRC;STK26;TNFAIP2;TNIP1;TRAF1;ZC3H12C"
"36";4,93;0,122;"RELA (directAnnotation). ";42;"ACSL1;ADORA2A;BCL2A1;CD82;CDKN1A;DDX60L;DUSP6;ELOVL7;FLT1;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;ITGB8;IVNS1ABP;JAG1;KCNN4;KYNU;LAMB3;LIMK2;MAML2;NFAT5;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;PPARG;RALGDS;RIN2;RNF19B;SDC4;SLC2A6;SLCO4A1;SRC;TNFAIP2;TNIP1;TNIP3;TRAF1;ZC3H12C;ZNF697"
"37";4,92;0,122;"CEBPD (directAnnotation). ";17;"ACSL1;AQP9;CDKN1A;DRAM1;EHD1;GK;HIVEP2;IL1B;MEFV;MIR22HG;MTF1;PDE4DIP;PPARG;PTGS2;SLC2A6;TNFAIP2;ZC3H12C"
"38";4,91;0,122;"CEBPD (directAnnotation). ";16;"ACSL1;AQP9;CDKN1A;DRAM1;EHD1;GK;HIVEP2;IL1B;MEFV;MIR22HG;MTF1;PPARG;PTGS2;SLC2A6;TNFAIP2;ZC3H12C"
"39";4,91;0,122;"CEBPB (directAnnotation). ";18;"ACSL1;AQP9;CCL3;CDKN1A;DRAM1;EHD1;GK;HIVEP2;IL1B;MEFV;MIR22HG;MTF1;PDE4DIP;PPARG;PTGS2;SLC2A6;TNFAIP2;ZC3H12C"
"40";4,9;0,122;"CEBPE (directAnnotation). ";39;"ACSL1;AQP9;BCAT1;BCL2A1;CCL3;CDKN1A;DENND5A;DRAM1;DUSP6;EHD1;FLT1;FNDC3B;GK;HIVEP2;IL1B;ITGB8;JAG1;KCNJ2;KCNN4;LUCAT1;MEFV;MIR155HG;MIR22HG;MIR3945HG;MTF1;PDE4DIP;PPARG;PTGS2;RIN2;RNF19B;SERPINB2;SLC2A6;SLC7A5;SPHK1;TNFAIP2;TNFAIP8;TNIP3;USP12;ZC3H12C"
"41";4,9;0,122;"CEBPE (directAnnotation). ";31;"ACSL1;AQP9;BCAT1;BCL2A1;CCL3;CDKN1A;DENND5A;DRAM1;DUSP6;EHD1;FNDC3B;GK;HIVEP2;IL1B;ITGB8;LUCAT1;MEFV;MIR155HG;MIR22HG;MIR3945HG;MTF1;PDE4DIP;PPARG;PTGS2;RNF19B;SLC2A6;SPHK1;TNFAIP2;TNFAIP8;TNIP3;ZC3H12C"
"42";4,89;0,122;"REL; RELA; RELB (inferredBy_Orthology). ";12;"CD82;FLT1;HIVEP1;HIVEP2;LAMB3;MAML2;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;SLC2A6;TNIP1"
"43";4,86;0,121;"CEBPB (directAnnotation). ";30;"ACSL1;AQP9;BCAT1;CD44;CDC42EP3;CDKN1A;DRAM1;EHD1;FLNA;FLT1;GK;IL1B;ITGA5;JAG1;KCNJ2;KYNU;LUCAT1;MAP4K4;MEFV;PDE4DIP;PPARG;SDC4;SERPINB2;SLC2A6;SPHK1;TNFAIP8;TNIP1;TNIP3;USP12;ZC3H12C"
"44";4,85;0,121;"RELA (directAnnotation). ";39;"ACSL1;ADORA2A;BCL2A1;CD82;CDKN1A;DDX60L;DUSP6;ELOVL7;FFAR2;FLT1;GRAMD1A;HIVEP1;HIVEP2;ITGA5;JAG1;KCNN4;KYNU;LAMB3;MAML2;MYO1G;NBN;NFAT5;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;PPARG;RALGDS;RIN2;SDC4;SLC2A6;SLCO4A1;SRC;STK26;TNFAIP2;TNIP1;TRAF1;ZC3H12C;ZNF697"
"45";4,81;0,12;"CEBPB (inferredBy_Orthology). ";20;"ACSL1;AQP9;CCL3;CDKN1A;DRAM1;EHD1;GK;HIVEP2;IL1B;LUCAT1;MEFV;MIR22HG;MTF1;PDE4DIP;PPARG;PTGS2;SLC2A6;TNFAIP2;TNIP3;ZC3H12C"
"46";4,8;0,12;"CEBPB (directAnnotation). ";21;"ACSL1;AQP9;CCL3;CDKN1A;DRAM1;EHD1;GK;HIVEP2;IL1B;LUCAT1;MEFV;MIR155HG;MIR22HG;MTF1;PDE4DIP;PPARG;PTGS2;SLC2A6;TNFAIP2;TNIP3;ZC3H12C"
"47";4,76;0,12;"CEBPB (directAnnotation). ";22;"ACSL1;AQP9;CCL3;CDKN1A;DRAM1;EHD1;GK;HIVEP2;IL1B;LUCAT1;MEFV;MIR155HG;MIR22HG;MIR3945HG;MTF1;PDE4DIP;PPARG;PTGS2;SLC2A6;TNFAIP2;TNIP3;ZC3H12C"
"48";4,7;0,119;"NFKB1 (directAnnotation). ";52;"ACSL1;ADORA2A;AQP9;BCL2A1;CCL4;CCL4L2;CD44;CD82;CDC42EP3;CDKN1A;DDX60L;DUSP6;EHD1;ELOVL7;FFAR2;FLT1;FNDC3B;GCH1;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;ITGB8;LAMB3;LUCAT1;MAML2;MAP4K4;MIR3945HG;MYO1G;NFAT5;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;PPARG;RALGDS;RIN2;SDC4;SLC2A6;SLCO4A1;SRC;STK26;TNFAIP2;TNFAIP6;TNFAIP8;TNIP1;TNIP3;TRAF1;ZC3H12C;ZNF697"
"49";4,7;0,119;"RELA (directAnnotation). ";31;"ACSL1;BCL2A1;CD82;CDKN1A;DDX60L;ELOVL7;FLT1;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;JAG1;KYNU;LAMB3;MAML2;NFAT5;NFKB1;OPTN;PDE4DIP;PPARG;RALGDS;RIN2;SLC2A6;SLCO4A1;SRC;STK26;TNFAIP2;TNIP1;TRAF1;ZC3H12C"
"50";4,7;0,119;"NFKB2 (directAnnotation). ";41;"ACSL1;ADORA2A;BCL2A1;CCL3;CCL4;CCL4L2;CD82;CDKN1A;DDX60L;DUSP6;ELOVL7;FFAR2;FLT1;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;ITGB8;JAG1;LAMB3;LIMK2;LUCAT1;MAML2;MIR3945HG;NFAT5;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;PPARG;RALGDS;SLCO4A1;SRC;TNF;TNFAIP2;TNIP1;TRAF1;USP12;ZC3H12C"
