"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"136";3,54;0,122;"IRF7 (directAnnotation). ";11;"BIRC3;CCRL2;CD40;CXCL3;E2F7;ICAM1;IL1R1;IL6R;KMO;SPSB1;SYNPO2"
"137";3,53;0,122;"IRF1; IRF2; IRF7 (directAnnotation). ";11;"CCRL2;CD40;ICAM1;IL1R1;IL23A;IL6;IL6R;KMO;NLRP3;PIM1;SYNPO2"
"138";3,53;0,122;"SPIB (directAnnotation). ";12;"ABCA1;BIRC3;CCL20;CD40;ICAM1;IL23A;MIR3142HG;NLRP3;SGPP2;STAT4;TJP2;ZFX"
"139";3,53;0,122;"";13;"ABCA1;BIRC3;CXCL3;DENND4A;ICAM1;IL1R1;MAPK6;MGLL;MIR3142HG;PIM1;SCN1B;TJP2;ZFX"
"140";3,53;0,122;"";7;"E2F7;EIF1B;NUMB;PIM1;SCN1B;SGPP2;ZFX"
"141";3,52;0,122;"";13;"ABCA1;BIRC3;CXCL3;DENND4A;ICAM1;IL1R1;MAPK6;MGLL;MIR3142HG;PIM1;SCN1B;TJP2;ZFX"
"142";3,52;0,122;"IRF4 (directAnnotation). ";7;"CCRL2;CD40;DENND4A;IL6R;KMO;PIM1;SYNPO2"
"143";3,51;0,121;"ETV5 (directAnnotation). ";12;"ABCA1;CCL20;CXCL2;DENND4A;ICAM1;IL1R1;IL23A;MIR3142HG;NLRP3;NUMB;PIM1;SGPP2"
"144";3,51;0,121;"";15;"ABCA1;CCL20;CD40;CXCL2;CXCL3;IL1R1;IL6;IL6R;KANK1;LINC01588;MAPK6;MIR3142HG;SAV1;SCN1B;TJP2"
"145";3,51;0,121;"IRF1 (directAnnotation). ";13;"CCRL2;CD40;ICAM1;IL1R1;IL23A;IL6;IL6R;KMO;NLRP3;PIM1;SPSB1;SYNPO2;TJP2"
"146";3,51;0,121;"IRF7 (directAnnotation). ";7;"CCRL2;CD40;CXCL3;IL1R1;IL6R;KMO;SPSB1"
"147";3,51;0,121;"";10;"DENND4A;EIF1B;HEY1;LRP12;MAPK6;MGLL;NUMB;PIM1;SAV1;ZFX"
"148";3,51;0,121;"";10;"DENND4A;E2F7;EIF1B;LRP12;MAPK6;MGLL;NUMB;PIM1;TJP2;ZFX"
"149";3,5;0,121;"";6;"CD40;CYB5D1;ICAM1;ICAM4;MIR3142HG;ZFX"
"150";3,5;0,121;"";10;"ABCA1;CD40;CD83;DENND4A;E2F7;MGLL;MIR3142HG;PIM1;SAV1;SYNPO2"
"151";3,5;0,121;"ZNF28 (directAnnotation). ";10;"CCL20;CCRL2;CD40;CXCL2;CXCL3;IL23A;IL6;MIR3142HG;SAV1;SGPP2"
"152";3,46;0,12;"STAT1 (directAnnotation). ";11;"BIRC3;CCL20;CD40;CXCL2;CXCL3;HEY1;MAPK6;MIR3142HG;SAV1;SGPP2;ZFX"
"153";3,45;0,12;"IRF1 (directAnnotation). ";10;"BIRC3;CCRL2;CD40;IL1R1;IL23A;IL6;IL6R;KMO;SYNPO2;TJP2"
"154";3,44;0,12;"EGR1; EGR2; EGR3; EGR4; WT1 (inferredBy_Orthology). ";21;"ABCA1;BIRC3;CD40;DENND4A;E2F7;EIF1B;ICAM1;ICAM4;IL1R1;IL6;KANK1;LINC01588;MAPK6;MGLL;NLRP3;NUMB;SAV1;SCN1B;SGPP2;TJP2;ZFX"
"155";3,44;0,12;"STAT1 (directAnnotation). ";11;"BIRC3;CCL20;CD40;CXCL2;CXCL3;HEY1;MAPK6;MIR3142HG;SAV1;SGPP2;ZFX"
"156";3,44;0,12;"IRF8 (directAnnotation). ";9;"CCRL2;CD40;DENND4A;E2F7;IL6R;KMO;NLRP3;SPSB1;SYNPO2"
"157";3,43;0,119;"NR4A1 (directAnnotation). ";10;"ATP2B1;BIRC3;CCL20;CCRL2;IL1R1;LINC01588;MAPK6;SCN1B;TJP2;TNFRSF9"
"158";3,42;0,119;"ZNF296 (directAnnotation). ";8;"CCL20;CCRL2;CD40;DENND4A;IL23A;LINC01588;MIR3142HG;SPSB1"
"159";3,39;0,118;"ZFP3 (inferredBy_Orthology). ";24;"ABCA1;BIRC3;CCL20;CCRL2;CD40;CLCF1;CXCL2;CXCL3;HEY1;IL1R1;IL23A;IL6;LINC00243;LINC01588;MGLL;MIR3142HG;NLRP3;SAV1;SGPP2;SPSB1;SYNPO2;TJP2;TNFRSF9;ZFYVE16"
"160";3,39;0,118;"";7;"CD40;CXCL2;CXCL3;MAPK6;MIR3142HG;SAV1;TJP2"
"161";3,38;0,118;"";7;"CD40;CXCL2;CXCL3;MAPK6;MIR3142HG;SAV1;TJP2"
"162";3,38;0,118;"IRF1 (inferredBy_Orthology). ";12;"BIRC3;CCRL2;CD40;IL1R1;IL23A;IL6;IL6R;KMO;NLRP3;SPSB1;SYNPO2;TJP2"
"163";3,37;0,118;"E2F1; EBF1 (directAnnotation). ";8;"BIRC3;CCL20;CD40;CLCF1;CXCL2;CXCL3;DENND4A;MIR3142HG"
"164";3,37;0,118;"";15;"ABCA1;BIRC3;CD40;CD83;CXCL2;CXCL3;EIF1B;IL1R1;IL6;LINC01588;MAPK6;MIR3142HG;NLRP3;SAV1;TJP2"
"165";3,37;0,118;"";28;"ABCA1;ABCA5;BIRC3;CD40;CD83;CXCL2;CXCL3;DENND4A;E2F7;EIF1B;HEY1;ICAM1;IL1R1;KANK1;KMO;LRP12;MAPK6;MGLL;MIR3142HG;NCS1;NUMB;PIM1;SAV1;SCN1B;SGPP2;SPSB1;TJP2;ZFX"
"166";3,36;0,118;"";28;"ABCA1;ABCA5;BIRC3;CD40;CD83;CXCL2;CXCL3;DENND4A;E2F7;EIF1B;HEY1;ICAM1;IL1R1;KANK1;KMO;LRP12;MAPK6;MGLL;MIR3142HG;NCS1;NUMB;PIM1;SAV1;SCN1B;SGPP2;SPSB1;TJP2;ZFX"
"167";3,35;0,117;"GCM2; SOX15 (directAnnotation). ";6;"CCL20;CD40;E2F7;IL6;NUMB;PIM1"
"168";3,34;0,117;"";11;"CCL20;CCRL2;CLCF1;E2F7;IL1R1;KMO;NUMB;SGPP2;STAT4;TJP2;ZFX"
"169";3,34;0,117;"IRF8 (directAnnotation). ";8;"CCRL2;CD40;E2F7;IL1R1;IL6R;KMO;NLRP3;SYNPO2"
"170";3,34;0,117;"ZFP3 (directAnnotation). ";24;"ABCA1;BIRC3;CCL20;CCRL2;CD40;CLCF1;CXCL2;CXCL3;HEY1;IL1R1;IL23A;IL6;LINC00243;LINC01588;MGLL;MIR3142HG;NLRP3;SAV1;SGPP2;SPSB1;SYNPO2;TJP2;TNFRSF9;ZFYVE16"
"171";3,32;0,117;"";11;"ABCA1;BIRC3;CCL20;CD40;ICAM1;IL23A;MIR3142HG;SGPP2;STAT4;TJP2;ZFX"
"172";3,31;0,117;"HIVEP2 (directAnnotation). ";8;"BIRC3;CD40;CXCL2;CXCL3;KANK1;SAV1;STAT4;ZFX"
