"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"15";4,26;0,0917;"BORCS8-MEF2B; MEF2A; MEF2B; MEF2C; MEF2D (inferredBy_Orthology). ";13;"ARL4C;CLEC11A;DBNDD2;DHRS3;FAM110A;GPR183;HIC1;NUCKS1;PALLD;RGS10;SHTN1;YPEL2;ZFAND5"
"16";4,15;0,09;"RUNX1 (directAnnotation). ";7;"CST3;CYSLTR1;DHRS3;FAM110A;GPR183;PID1;PRMT9"
"17";4,13;0,0897;"EP300 (directAnnotation). ";18;"ADK;CHMP1B;CSF1R;CYSLTR1;CYSLTR2;DHRS3;FAM110A;GPR183;HLA-DMB;ITGB7;JAML;LMO2;MLEC;PALLD;PID1;PTMS;SDSL;ZFAND5"
"18";4,11;0,0894;"";9;"CSF1R;CYSLTR1;CYSLTR2;DBNDD2;DHRS3;JAML;PALLD;SPATS2L;YPEL2"
"19";4,09;0,0891;"MEF2D (inferredBy_Orthology). ";18;"ADK;AKR1B1;ARL4C;CD101;CHMP1B;CLEC11A;CREBL2;DBNDD2;DHRS3;FAM110A;FAM20C;HIC1;NUCKS1;PALLD;RGS10;SHTN1;YPEL2;ZFAND5"
"20";4,08;0,0889;"SPI1 (directAnnotation). ";7;"ARL4C;CSF1R;CYSLTR2;EIF2AK4;GPR183;HLA-DMB;PALLD"
"21";4,05;0,0886;"";9;"CSF1R;CST3;DHRS3;FAM110A;GPR183;LMO2;MLEC;PALLD;PTMS"
"22";4,02;0,088;"MEF2C (directAnnotation). ";15;"ADK;ARL4C;BORCS5;CD101;CLEC11A;CREBL2;CYSLTR2;DBNDD2;DHRS3;FAM110A;HIC1;OPN3;PALLD;YPEL2;ZFAND5"
"23";3,99;0,0876;"";10;"ADK;CCDC112;DBNDD2;DHRS3;FAM110A;FAM20C;GPR183;LMO2;PALLD;YPEL2"
"24";3,99;0,0876;"FOXG1 (directAnnotation). ";12;"CREBL2;CSF1R;CYSLTR1;CYSLTR2;DBNDD2;DHRS3;JAML;PALLD;PLA2G7;SPATS2L;YPEL2;ZFAND5"
"25";3,98;0,0874;"MEF2A (directAnnotation). ";7;"ARL4C;CD101;CLEC11A;DBNDD2;FAM110A;PALLD;ZFAND5"
"26";3,97;0,0874;"";7;"DHRS3;DNMT1;FAM110A;HLA-DPA1;HLA-DPB1;PALLD;SPATS2L"
"27";3,96;0,0871;"SPI1 (directAnnotation). ";14;"CHMP1B;CSF1R;CYSLTR1;CYSLTR2;DHRS3;FAM110A;HLA-DMB;HLA-DQA1;ITGB7;JAML;LMO2;MLEC;PALLD;ZFAND5"
"28";3,92;0,0865;"FOXN2; FOXN3 (inferredBy_Orthology). ";11;"ARL2;DBNDD2;DHRS3;GRASP;JAML;PALLD;PLA2G7;RGS1;SPATS2L;YPEL2;ZFAND5"
"29";3,9;0,0863;"MEF2A (directAnnotation). ";11;"ADK;ARL4C;CLEC11A;CYSLTR2;FAM110A;FAM20C;HIC1;LMO2;PALLD;YPEL2;ZFAND5"
"30";3,9;0,0862;"IKZF1 (directAnnotation). ";23;"ADK;ARPIN;CHMP1B;CREBL2;CSF1R;CYSLTR1;CYSLTR2;DHRS3;FAM110A;GPR183;HLA-DMB;HLA-DQA1;HLA-DQA2;ITGB7;JAML;LMO2;MLEC;PALLD;PID1;PLA2G7;PTMS;SDS;ZFAND5"
"31";3,89;0,086;"MEF2A (directAnnotation). ";12;"ADK;ARL4C;CLEC11A;CYSLTR2;DBNDD2;FAM110A;FAM20C;HIC1;LMO2;PALLD;YPEL2;ZFAND5"
"32";3,88;0,086;"FOXG1 (directAnnotation). ";12;"CREBL2;CSF1R;CYSLTR1;CYSLTR2;DBNDD2;DHRS3;JAML;PALLD;PLA2G7;SPATS2L;YPEL2;ZFAND5"
"33";3,86;0,0856;"E2F2 (directAnnotation). ";9;"ARL4C;CYSLTR2;DHRS3;DNMT1;FAM110A;HIC1;NUCKS1;PALLD;ZFAND5"
"34";3,85;0,0856;"GATA5 (directAnnotation). ";6;"EIF2AK4;GLO1;HIC1;PALLD;RGS1;SPATS2L"
"35";3,84;0,0854;"SPIB (directAnnotation). ";22;"CHMP1B;CSF1R;CYSLTR1;CYSLTR2;DHRS3;FAM110A;GPR183;GRASP;HIC1;HLA-DMB;HLA-DQA1;HLA-DQA2;IL18;ITGB7;JAML;LMO2;MLEC;PALLD;PLD4;PTMS;SDS;ZFAND5"
"36";3,84;0,0854;"";7;"CCDC112;CYSLTR1;GPR183;LMO2;PALLD;SLAMF8;SRGAP1"
"37";3,84;0,0853;"MEF2A (directAnnotation). ";9;"ARL4C;DBNDD2;FAM110A;FAM20C;HIC1;PALLD;RGS10;YPEL2;ZFAND5"
"38";3,77;0,0843;"MEF2A (directAnnotation). ";9;"ARL2;ARL4C;DBNDD2;DHRS3;FAM110A;GRASP;HIC1;PALLD;ZFAND5"
"39";3,76;0,0841;"ZSCAN18 (directAnnotation). ";6;"CREBL2;DHRS3;GLO1;HIC1;PALLD;PID1"
"40";3,75;0,0841;"KLF14 (directAnnotation). ";9;"CCDC107;CLEC11A;DNAJC4;FAM110A;GRASP;HIC1;NUCKS1;PALLD;ZFAND5"
"41";3,75;0,084;"";5;"ARPIN;CST3;CYSLTR1;FAM110A;YPEL2"
"42";3,75;0,084;"";6;"ARPIN;CST3;CYSLTR1;FAM110A;LMO2;PTMS"
"43";3,74;0,0839;"";6;"ARPIN;CST3;CYSLTR1;FAM110A;LMO2;PTMS"
"44";3,74;0,0839;"MEF2A (directAnnotation). ";13;"ADK;AKR1B1;ARL4C;CLEC11A;DBNDD2;DHRS3;FAM110A;FAM20C;HIC1;OPN3;PALLD;YPEL2;ZFAND5"
"45";3,74;0,0838;"E2F4 (directAnnotation). ";7;"ARL4C;CYSLTR2;DNMT1;FAM110A;HIC1;PALLD;ZFAND5"
"46";3,73;0,0837;"E2F5 (directAnnotation). ";6;"ARL4C;DNMT1;FAM110A;NUCKS1;TUBA1B;ZFAND5"
"47";3,71;0,0833;"IRF4 (directAnnotation). ";14;"ADK;CHMP1B;CSF1R;CYSLTR1;CYSLTR2;DHRS3;FAM110A;GPR183;HLA-DMB;ITGB7;JAML;LMO2;PALLD;PTMS"
"48";3,69;0,083;"EGR1 (directAnnotation). ";11;"CLEC11A;CREBL2;DHRS3;FAM110A;GRASP;HIC1;MLEC;NUCKS1;PALLD;PID1;ZFAND5"
"49";3,67;0,0829;"BORCS8-MEF2B; MEF2A; MEF2B; MEF2C; MEF2D (inferredBy_Orthology). ";8;"CLEC11A;DHRS3;FAM110A;HIC1;PALLD;PID1;YPEL2;ZFAND5"
"50";3,67;0,0827;"";11;"ARL4C;DHRS3;EIF2AK4;FAM110A;GRASP;LMO2;MLEC;PALLD;PTMS;SLAMF8;YPEL2"
"51";3,66;0,0827;"SPI1 (directAnnotation). ";17;"CHMP1B;CREBL2;CSF1R;CYSLTR1;CYSLTR2;DHRS3;FAM110A;HLA-DMB;HLA-DQA1;ITGB7;JAML;LMO2;MLEC;PALLD;PLD4;PTMS;ZFAND5"
"52";3,65;0,0826;"FOXO4 (directAnnotation). ";9;"CREBL2;DBNDD2;DHRS3;FAM20C;GRASP;PALLD;PTMS;SPATS2L;YPEL2"
"53";3,62;0,0821;"CBFB (inferredBy_Orthology). ";14;"CREBL2;CYSLTR1;DHRS3;FAM110A;FAM20C;GPR183;LMO2;PALLD;PID1;PRMT9;PTMS;RGS1;SHTN1;SLAMF8"
"54";3,6;0,0818;"MEF2A (directAnnotation). ";14;"ADK;AKR1B1;ARL4C;CLEC11A;DBNDD2;DHRS3;FAM110A;FAM20C;HIC1;OPN3;PALLD;RGS10;YPEL2;ZFAND5"
"55";3,59;0,0816;"CEBPB (directAnnotation). ";20;"ARL4C;ARPIN;CD101;CREBL2;CST3;CYSLTR2;DHRS3;EIF2AK4;FAM110A;GRASP;HIC1;IL18;LMO2;MLEC;PALLD;PID1;RGS1;SDSL;SPATS2L;YPEL2"
"56";3,58;0,0815;"FOXI1 (directAnnotation). ";8;"CREBL2;DBNDD2;DHRS3;GRASP;PALLD;PTMS;SPATS2L;YPEL2"
"57";3,58;0,0814;"NUP107 (directAnnotation). ";16;"CSF1R;CYSLTR1;CYSLTR2;FAM110A;FAM20C;GPR183;NUCKS1;PALLD;PID1;PLA2G7;RGS1;RNASE6;SLAMF8;SPATS2L;YPEL2;ZFAND5"
"58";3,58;0,0814;"";8;"CLEC10A;DHRS3;FAM20C;ITGB7;PALLD;PID1;SPATS2L;ZFAND5"
"59";3,56;0,0812;"FOXG1 (inferredBy_Orthology). ";9;"CREBL2;DBNDD2;DHRS3;FAM20C;GRASP;PALLD;PTMS;SPATS2L;YPEL2"
