"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"179";3,16;0,108;"CEBPD (directAnnotation). ";28;"ACSL1;AQP9;CCL3;CDC42EP3;DRAM1;DUSP6;FLNA;FNDC3B;GPR84;HIVEP2;IL1B;IL1RN;ITGA5;KCNJ2;KYNU;MAML2;MARCKS;MEFV;NFAT5;PLEK;PPARG;PTGS2;RAPGEF2;STK26;TNFAIP8;TNIP3;TRAF1;ZC3H12C"
"180";3,16;0,108;"CDX1; CDX2; CDX4 (inferredBy_Orthology). ";16;"CDC42EP3;CDKN1A;F3;FLNA;FLT1;GCH1;HIVEP1;IL1B;JAG1;KYNU;MAP4K4;MIR155HG;OPTN;PPIF;RNF19B;SDC4"
"181";3,15;0,108;"BACH1 (directAnnotation). ";26;"ABL2;ACSL1;B4GALT5;BCL2A1;CXCL8;ELOVL7;F3;GBP2;GRAMD1A;HSPA5;IL1B;IL1RN;ITGA5;ITGB8;KCNN4;LAMB3;LUCAT1;MIR155HG;MIR3945HG;PPARG;RAPGEF2;SPHK1;TNFAIP6;TNIP1;TNIP3;TRAF1"
"182";3,15;0,107;"CEBPE (inferredBy_Orthology). ";18;"ACSL1;AQP9;BCL2A1;CCL3;CDC42EP3;DRAM1;DUSP6;FLNA;HIVEP2;IL1B;IL1RN;ITGA5;KCNJ2;NFKB1;PLEK;PPARG;PTGS2;RAPGEF2"
"183";3,15;0,107;"CEBPB (directAnnotation). ";24;"ACSL1;AQP9;BCL2A1;CCL3;CCL3L1;DRAM1;DUSP6;EHD1;HIVEP2;IL1B;IL1RN;KYNU;MARCKS;MEFV;PNP;PPARG;PTGS2;RALGDS;RAPGEF2;SIPA1L1;TNFAIP6;TNFAIP8;TNIP3;ZC3H12C"
"184";3,14;0,107;"HIVEP1; HIVEP2; HIVEP3; ZNF831 (inferredBy_Orthology). ";10;"FFAR2;HIVEP2;ITGA5;MAML2;MAP4K4;OPTN;PTGS2;SDC4;TNIP1;TNIP3"
"185";3,14;0,107;"CEBPB (directAnnotation). ";28;"ACSL1;AQP9;BCL2A1;CCL3;CCL3L1;DRAM1;DUSP6;ECE1;EHD1;HIVEP2;IL1B;IL1RN;KYNU;MARCKS;MEFV;PDE4DIP;PLEK;PNP;PPARG;PTGS2;RALGDS;RAPGEF2;SERPINB2;SIPA1L1;TNFAIP6;TNFAIP8;TNIP3;ZC3H12C"
"186";3,13;0,107;"NFKB1 (directAnnotation). POLD2 (inferredBy_Orthology). ";9;"CDKN1A;FFAR2;ITGA5;MAML2;NFKB1;OPTN;PTGS2;TNIP1;TNIP3"
"187";3,12;0,107;"CEBPB (directAnnotation). ";30;"ACSL1;AQP9;BCL2A1;CCL3;CCL3L1;CDC42EP3;DRAM1;DUSP6;EHD1;FLNA;GJB2;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;KYNU;LAMB3;MARCKS;MIR155HG;PDE4DIP;PPARG;PTGS2;RAPGEF2;SERPINB2;SIPA1L1;SPHK1;STK26;TNFAIP6;ZC3H12C"
"188";3,11;0,107;"NFE2 (directAnnotation). ";25;"ABL2;ACSL1;AQP9;BCL2A1;CXCL8;ELOVL7;F3;GBP2;HSPA5;IL1B;IL1RN;ITGA5;ITGB8;JAG1;KCNN4;LUCAT1;MAML2;MIR155HG;MIR3945HG;PPARG;RAPGEF2;SPHK1;TNFAIP6;TNFAIP8;TNIP3"
"189";3,1;0,107;"BACH1 (directAnnotation). ";21;"ABL2;BCL2A1;CXCL8;ELOVL7;F3;GBP2;HIVEP2;IL1B;IL1RN;ITGA5;KCNN4;LUCAT1;MAML2;MIR155HG;MIR22HG;MIR3945HG;PPARG;SPHK1;TNFAIP6;TNFAIP8;TNIP3"
"190";3,09;0,106;"SPIC (directAnnotation). ";15;"BCL2A1;CCL3;CCL4;CCL4L2;CDKN1A;FFAR2;FLT1;ITGA5;KCNJ2;MAML2;MTF1;NFKB1;PTGS2;TNF;TNIP1"
"191";3,09;0,106;"";24;"ABL2;ACOD1;AQP9;CCL4;CCL4L2;CDC42EP3;DNAAF1;DRAM1;ECE1;FLNA;FNDC3B;GJB2;HIVEP1;HSPA5;ITGA5;IVNS1ABP;KCNN4;MAP4K4;MYO1G;PDE4DIP;PNP;RNF19B;SPHK1;TNF"
"192";3,08;0,106;"CEBPG (directAnnotation). ";41;"ACSL1;AQP9;BCL2A1;CCL3;CCL3L1;CDC42EP3;CDKN1A;CXCL8;DRAM1;DUSP6;ECE1;EHD1;F3;FLNA;FLT1;GCH1;GPR84;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;KCNJ2;KCNN4;LAMB3;LIMK2;MEFV;MYO1G;NABP1;NFKB1;PDE4DIP;PLEK;PNP;PPARG;PTGS2;RAPGEF2;RIN2;SIPA1L1;TNFAIP6;TNFAIP8;ZC3H12C"
"193";3,08;0,106;"SPI1 (directAnnotation). ";11;"BCL2A1;CCL3;CCL4;CCL4L2;ECE1;MIR155HG;MTF1;MYO1G;NFKB1;PLEK;TNFAIP8"
"194";3,08;0,106;"SPI1 (directAnnotation). ";16;"BCL2A1;CCL4;CCL4L2;CDKN1A;FFAR2;FLT1;ITGA5;KCNJ2;MIR155HG;MYO1G;NFKB1;PTGS2;TNF;TNIP1;TNIP3;TRAF1"
"195";3,07;0,106;"NFATC1 (directAnnotation). ";26;"ABL2;ACOD1;ACSL1;AQP9;BCL2A1;CCL3;CCL4;CCL4L2;CDC42EP3;FFAR2;FLT1;FNDC3B;GBP2;HIVEP1;IL1B;MAML2;MAP4K4;MIR155HG;NFKB1;OPTN;RIN2;TNF;TNFAIP6;TNFAIP8;TNIP1;TNIP3"
"196";3,07;0,106;"NKX6-1 (directAnnotation). ";19;"AQP9;CDC42EP3;F3;FFAR2;FLNA;FLT1;GRAMD1A;HIVEP1;IRAK2;JAG1;MARCKS;NFAT5;OPTN;PPIF;RAPGEF2;RNF19B;SIPA1L1;TNIP1;TNIP3"
"197";3,07;0,106;"JDP2 (directAnnotation). ";17;"ABL2;BCL2A1;CXCL8;ELOVL7;F3;GBP2;IL1B;ITGA5;KCNN4;LUCAT1;MAML2;MIR155HG;MIR3945HG;PPARG;SPHK1;TNFAIP6;TNIP3"
"198";3,07;0,106;"";17;"CCL4L2;CDC42EP3;DRAM1;FFAR2;FLNA;FNDC3B;HIVEP1;HIVEP2;ITGA5;MAML2;MAP4K4;MIR155HG;NFAT5;NFKB1;OPTN;PTGS2;SDC4"
"199";3,06;0,106;"CBX3 (directAnnotation). ";19;"CCL3;CCL3L1;CCL4;CCL4L2;DUSP6;ECE1;FLNA;GPR84;HIVEP2;LIMK2;MARCKS;MEFV;MYO1G;NFAT5;RAPGEF2;SDC4;TNFAIP6;TNFAIP8;TNIP1"
"200";3,06;0,106;"CEBPB (directAnnotation). ";26;"ACSL1;AQP9;CCL3;CCL3L1;CDC42EP3;DRAM1;DUSP6;EHD1;FLNA;GJB2;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;KYNU;LAMB3;MARCKS;MIR155HG;PPARG;PTGS2;RAPGEF2;SPHK1;STK26;TNFAIP6;ZC3H12C"
