"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"103";3,28;0,0635;"DBP (inferredBy_Orthology). ";6;"FGD2;HBEGF;ITM2B;KCNK6;KLF9;TMEM170B"
"104";3,28;0,0635;"";5;"DRAM2;HRH2;MARCH1;MEGF9;TBXAS1"
"105";3,26;0,0633;"";8;"CD36;DRAM2;GABARAPL1;HBEGF;MEGF9;NCOA7;RCAN1;TIMP2"
"106";3,26;0,0632;"ATF1; CREB1; CREM (inferredBy_Orthology). ";8;"AVPI1;GABARAPL1;KLF9;MARCH1;RAD51C;RCAN1;TIMP2;YWHAH"
"107";3,25;0,0632;"NFIL3 (inferredBy_Orthology). ";8;"FGD2;HBEGF;ITM2B;KCNK6;KLF9;NCOA7;RCAN1;TMEM170B"
"108";3,25;0,0631;"SPIC (inferredBy_Orthology). ";12;"CD36;FGD2;GRN;HNMT;HRH2;IFNGR1;LRRC75A;MARCH1;MPEG1;NCF4;P2RY13;RNF141"
"109";3,24;0,063;"TEF (directAnnotation). ";6;"FGD2;HBEGF;ITM2B;KCNK6;KLF9;TMEM170B"
"110";3,23;0,0629;"NFIL3 (directAnnotation). ";12;"FGD2;HBEGF;HRH2;IFNGR1;ITM2B;KCNK6;KLF9;NCOA7;NFIA;P2RY13;RCAN1;TMEM170B"
"111";3,21;0,0626;"";5;"HRH2;KLF9;MAT2A;NCOA7;RCAN1"
"112";3,2;0,0625;"MAX (directAnnotation). ";9;"CTSA;HRH2;KLF9;LRRC75A;MAT2A;MEGF9;NCF4;NCOA7;NFIA"
"113";3,2;0,0625;"ZNF136 (directAnnotation). ";7;"CD36;ITM2B;KLF9;MARCH1;MIS18BP1;NCOA7;TBXAS1"
"114";3,19;0,0624;"ZFP37 (directAnnotation). ";5;"CD81;CTSA;HBEGF;MAN2B1;PRKAG2-AS1"
"115";3,19;0,0624;"DBP (directAnnotation). ";6;"FGD2;HBEGF;ITM2B;KCNK6;KLF9;TMEM170B"
"116";3,19;0,0624;"IRF1; LTF (directAnnotation). ";5;"CD302;HNMT;HRH2;KLF9;SIGLEC12"
"117";3,18;0,0622;"";5;"GRN;HBEGF;HRH2;MEGF9;NCOA7"
"118";3,18;0,0622;"";13;"DRAM2;ECHDC3;GABARAPL1;ITM2B;KCNK6;KLF9;MARCH1;MAT2A;NCOA7;NFIA;NPC2;TESC;TSPAN4"
"119";3,17;0,0621;"";6;"CD36;DRAM2;FABP5;MARCH1;MAT2A;NCOA7"
"120";3,16;0,062;"SPIC (inferredBy_Orthology). ";10;"FGD2;GRN;HNMT;HRH2;IFNGR1;LRRC75A;MPEG1;NCF4;P2RY13;RNF141"
"121";3,14;0,0617;"";16;"ADAP2;AOAH;C1orf56;CTSA;CTSD;HNMT;ITGA4;LRRC25;MARCH1;NCOA7;NPC2;PPT1;SIGLEC10;SIGLEC12;TESC;YWHAH"
"122";3,14;0,0617;"CEBPA (directAnnotation). ";8;"AVPI1;CD36;CPVL;CTSD;F13A1;P2RY13;PPT1;PRAM1"
"123";3,14;0,0617;"MYC (directAnnotation). ";7;"FABP5;HRH2;KLF9;LRRC75A;MAT2A;NCOA7;NFIA"
"124";3,14;0,0617;"";5;"AOAH;HNMT;NCOA7;NFIA;PRAM1"
"125";3,14;0,0617;"ZNF524 (directAnnotation). ";20;"AKR1A1;C1orf56;CD36;CD81;CPVL;CTSD;DRAM2;F13A1;FCGRT;ITM2B;KCNK6;KLF9;LRRC25;MARCH1;NCF4;NCOA7;NFIA;RCAN1;SAMHD1;TIMP2"
"126";3,13;0,0615;"";8;"CTSA;FGD2;HRH2;KLF9;MEGF9;NFIA;RCAN1;RNF130"
"127";3,12;0,0615;"NKX3-2; TAF7; TBP (directAnnotation). ";24;"AKR1A1;AVPI1;CD302;CD36;F13A1;FGD2;GRN;HNMT;HRH2;ITM2B;KCNK6;KLF9;LRRC75A;MARCH1;MEGF9;METTL7A;MPEG1;NCOA7;NFIA;PRAM1;SIGLEC10;TBXAS1;TIMP2;TMEM170B"
"128";3,12;0,0615;"NFIL3 (directAnnotation). ";4;"ITM2B;KCNK6;KLF9;TMEM170B"
