"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"17";4,97;0,255;"RUNX1 (inferredBy_Orthology). ";8;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1;TNFRSF4"
"18";4,94;0,254;"MAFK (inferredBy_Orthology). ";5;"CCR7;LIF;MMP14;MMP9;TM4SF19"
"19";4,93;0,253;"RUNX3 (directAnnotation). ";5;"CCR7;CSF2;LIF;MMP9;PTTG1"
"20";4,92;0,253;"STAT3 (directAnnotation). ";7;"CCR7;FGFR1;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"21";4,87;0,25;"RUNX3 (directAnnotation). ";5;"CCR7;CSF2;LIF;MMP9;PTTG1"
"22";4,87;0,25;"RUNX3 (inferredBy_Orthology). ";8;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1;TNFRSF4"
"23";4,85;0,25;"GATA2 (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"24";4,85;0,25;"";5;"CCR7;CSF2;LIF;MMP9;PTTG1"
"25";4,81;0,248;"TBL1XR1 (directAnnotation). ";6;"CCR7;CSF2;LIF;MMP9;PTTG1;TNFRSF4"
"26";4,76;0,246;"RUNX3 (directAnnotation). ";5;"CCR7;CSF2;LIF;MMP9;PTTG1"
"27";4,76;0,246;"";5;"CSF2;LIF;MMP14;MMP9;TNFRSF4"
"28";4,76;0,246;"FOSL2 (directAnnotation). ";5;"CCR7;LIF;MMP14;MMP9;TM4SF19"
"29";4,75;0,245;"RUNX3 (directAnnotation). ";5;"CCR7;CSF2;LIF;MMP9;PTTG1"
"30";4,74;0,245;"";7;"CCR7;CSF2;FGFR1;LIF;MMP9;PTTG1;TNFRSF4"
"31";4,71;0,244;"BCL3 (directAnnotation). ";7;"CCR7;FGFR1;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"32";4,71;0,244;"FOS (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"33";4,64;0,241;"RUNX1; RUNX2; RUNX3 (directAnnotation). ";6;"CCR7;CSF2;FGFR1;MMP14;MMP9;PTTG1"
"34";4,61;0,239;"";5;"CCR7;LIF;MCOLN2;MMP14;MMP9"
"35";4,59;0,238;"FOSL1 (directAnnotation). ";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"36";4,57;0,238;"FOS (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"37";4,51;0,235;"RUNX2 (directAnnotation). ";5;"CCR7;CSF2;LIF;MMP9;PTTG1"
"38";4,5;0,235;"POU5F1; ZBTB7A (directAnnotation). ";4;"CSF2;MMP14;MMP9;TNFRSF4"
"39";4,5;0,235;"RUNX2 (directAnnotation). ";5;"CCR7;CSF2;LIF;MMP9;PTTG1"
"40";4,49;0,234;"RUNX1; RUNX2; RUNX3 (inferredBy_Orthology). ";5;"CCR7;CSF2;LIF;MMP9;PTTG1"
"41";4,47;0,233;"CBFB (inferredBy_Orthology). ";6;"CCR7;CSF2;LIF;MMP9;PTTG1;TNFRSF4"
"42";4,42;0,231;"RUNX1 (directAnnotation). ";6;"CCR7;CSF2;FGFR1;MMP9;PTTG1;TNFRSF4"
"43";4,42;0,231;"ZSCAN2 (inferredBy_Orthology). ";4;"CSF2;LIF;MMP9;TNFRSF4"
"44";4,4;0,23;"EP300 (directAnnotation). ";9;"ADPRHL1;CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1;TNFRSF4"
"45";4,39;0,23;"RUNX1; RUNX2; RUNX3 (inferredBy_Orthology). ";6;"CCR7;CSF2;LIF;MMP9;PTTG1;TNFRSF4"
"46";4,35;0,228;"JUND (directAnnotation). ";6;"CCR7;CSF2;FGFR1;LIF;MMP9;TM4SF19"
"47";4,34;0,227;"FOS (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"48";4,33;0,227;"JUN (directAnnotation). FOS (inferredBy_Orthology). ";9;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;NRP2;PTTG1;TM4SF19"
"49";4,32;0,227;"RUNX3 (directAnnotation). ";4;"CSF2;FGFR1;MMP14;MMP9"
"50";4,32;0,227;"CEBPB (directAnnotation). ";7;"CCR7;FGFR1;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"51";4,31;0,226;"JUNB (directAnnotation). ";6;"CCR7;CSF2;LIF;MMP9;PTTG1;TM4SF19"
"52";4,29;0,226;"RUNX3 (directAnnotation). ";7;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1"
"53";4,28;0,225;"JUN (directAnnotation). FOS (inferredBy_Orthology). ";6;"CCR7;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"54";4,28;0,225;"RAD21 (directAnnotation). ";4;"ADPRHL1;CCR7;LIF;MMP14"
"55";4,27;0,225;"FOS (directAnnotation). ";6;"CCR7;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"56";4,27;0,224;"RUNX1 (directAnnotation). ";7;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1"
"57";4,27;0,224;"RAD21 (directAnnotation). ";4;"ADPRHL1;CCR7;LIF;MMP14"
"58";4,26;0,224;"RUNX2 (directAnnotation). ";5;"CCR7;CSF2;FGFR1;MMP14;PTTG1"
