"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"64";4,33;0,127;"REL (directAnnotation). ";17;"C1orf61;CCL23;CCL5;CSF3;CXCL1;CXCL5;DLL1;ETS1;IL36G;LINC01366;MSANTD3;NEURL3;PTGIR;SDC2;SLC39A8;STEAP4;TNFSF15"
"65";4,32;0,127;"RELA (directAnnotation). ";11;"CCL5;CSF3;CXCL1;CXCL5;DLL1;IL36G;LINC01366;MSANTD3;NEURL3;STEAP4;TNFSF15"
"66";4,32;0,127;"RELA (directAnnotation). ";12;"CCL5;CSF3;CXCL1;CXCL5;DLL1;IL36G;LINC01366;MSANTD3;NEURL3;SDC2;STEAP4;TNFSF15"
"67";4,31;0,127;"E2F6; EP300 (directAnnotation). ";36;"ADAM19;AK4;C1orf61;C2CD4B;CCL18;CCL23;CCL5;CD274;CNKSR3;CRIM1;CSF3;CXCL5;EDN1;EMP1;ETS1;GCSAML;IDO1;IL7R;INHBA;ISG15;LINC01366;MSC;NEURL3;P2RX7;PPP1R17;RSAD2;SDC2;SLAMF1;SLC1A2;SLC39A8;SLC7A11;SPP1;STEAP4;TIFA;TNFSF15;ZC3HAV1"
"68";4,28;0,126;"PRDM1 (directAnnotation). ";22;"AK4;ARID5B;C1orf61;CCL5;CD274;CNKSR3;CRIM1;CSF3;CXCL5;ETS1;IDO1;ISG15;MET;MSC;P2RX7;PPP1R17;RSAD2;SDC2;SLC1A2;SLC39A8;TNFSF15;ZC3HAV1"
"69";4,27;0,126;"STAT2 (directAnnotation). ";19;"C1orf61;CCL5;CD274;CDKN2B;CNKSR3;CRIM1;EDN1;EMP1;IDO1;ISG15;LINC01366;MET;P2RX7;RSAD2;SLC1A2;SLC39A8;SLC7A11;TNFSF15;ZC3HAV1"
"70";4,24;0,125;"IRF7 (directAnnotation). ";26;"C1orf61;CCL5;CD274;CDKN2B;CNKSR3;CRIM1;CXCL5;EDN1;ETS1;GCSAML;IDO1;ISG15;LINC01366;MET;P2RX7;PLOD2;PPP1R17;PTGER3;RSAD2;SDC2;SLC1A2;SLC39A8;SLC7A11;SUCNR1;TNFSF15;ZC3HAV1"
"71";4,23;0,125;"IRF1 (inferredBy_Orthology). ";32;"C1orf61;C2CD4B;CCL23;CCL5;CD274;CDKN2B;CLEC2D;CNKSR3;CRIM1;CSF3;EDN1;EMP1;ETS1;GATA2;GGT5;HYDIN;IDO1;IL7R;INHBA;ISG15;LINC01366;MSC;P2RX7;PPP1R17;RSAD2;SLC1A2;SLC39A8;SLC7A11;SPP1;SUCNR1;TNFSF15;ZC3HAV1"
"72";4,21;0,124;"RELA (directAnnotation). ";11;"CCL5;CSF3;CXCL1;CXCL5;IL36G;LINC01366;MSANTD3;NEURL3;PTGIR;STEAP4;TNFSF15"
"73";4,2;0,124;"REL (directAnnotation). ";23;"C1orf61;CCL23;CCL5;CD274;CSF3;CXCL1;CXCL5;DLL1;EDN1;ETS1;GGT5;IL36G;INHBA;LINC01366;MSANTD3;NEURL3;P2RX7;PTGIR;SLC2A5;SLC39A8;STEAP4;TM4SF1;TNFSF15"
"74";4,17;0,124;"RELA (directAnnotation). ";9;"CCL5;CSF3;CXCL1;CXCL5;LINC01366;MSANTD3;NEURL3;STEAP4;TNFSF15"
"75";4,17;0,124;"NFKB1 (directAnnotation). ";10;"C1orf21;CCL23;CCL5;CSF3;CXCL1;CXCL5;IL36G;LINC01366;NEURL3;TNFSF15"
"76";4,17;0,123;"CEBPB (directAnnotation). ";14;"CSF3;GALNT4;GATA2;INHBA;LINC01366;MET;MMP1;PDSS1;PPP1R17;PTGIR;SLC1A2;SLC7A11;STEAP4;TNFSF15"
"77";4,16;0,123;"IRF2 (inferredBy_Orthology). ";30;"AK4;ARNT2;C1orf61;CCL5;CD274;CDKN2B;CEMIP;CNKSR3;CRIM1;CSF3;CXCL5;DOCK4;EMP1;ETS1;GATA2;IDO1;ISG15;MET;MSC;P2RX7;PDSS1;PLOD2;RSAD2;SLC1A2;SLC39A8;SLC7A11;SPP1;TIFA;TNFSF15;ZC3HAV1"
"78";4,16;0,123;"";12;"AK4;CSF3;DEFB1;GATA2;INHBA;MMP1;NDRG1;PDSS1;SLC1A2;SLC7A11;STEAP4;TNFSF15"
"79";4,16;0,123;"NFKB1 (directAnnotation). POLD2; REL (inferredBy_Orthology). ";11;"C1orf21;CCL23;CCL5;CSF3;CXCL1;CXCL5;IL36G;LINC01366;NEURL3;SDC2;TNFSF15"
"80";4,15;0,123;"REL (directAnnotation). ";10;"CCL5;CXCL1;CXCL5;DLL1;ETS1;LINC01366;NEURL3;SLC39A8;STEAP4;TNFSF15"
"81";4,14;0,123;"PRDM1 (directAnnotation). ";15;"ARID5B;C1orf61;CCL5;CNKSR3;CRIM1;IDO1;ISG15;MET;P2RX7;PPP1R17;RSAD2;SDC2;SLC1A2;TNFSF15;ZC3HAV1"
"82";4,13;0,123;"CEBPB (directAnnotation). ";13;"AK4;CCL18;DEFB1;GATA2;INHBA;LINC01366;MMP1;NDRG1;PDSS1;PTGIR;SLC7A11;STEAP4;TNFSF15"
"83";4,13;0,123;"RELA (directAnnotation). ";14;"CCL23;CCL5;CSF3;CXCL1;CXCL5;DLL1;ETS1;GGT5;IL36G;LINC01366;MSANTD3;NEURL3;STEAP4;TNFSF15"
"84";4,12;0,123;"CEBPB (directAnnotation). ";12;"CSF3;GALNT4;GATA2;INHBA;MET;MMP1;PDSS1;PPP1R17;PTGIR;SLC1A2;SLC7A11;TNFSF15"
"85";4,12;0,122;"CEBPA (directAnnotation). ";13;"AK4;CCL18;DEFB1;GATA2;INHBA;LINC01366;MMP1;NDRG1;PDSS1;PTGIR;SLC7A11;STEAP4;TNFSF15"
"86";4,12;0,122;"IRF9 (directAnnotation). ";12;"CCL5;CD274;CNKSR3;CRIM1;CSF3;IDO1;ISG15;MET;RSAD2;SLC7A11;TNFSF15;ZC3HAV1"
"87";4,1;0,122;"NFKB1 (directAnnotation). POLD2 (inferredBy_Orthology). ";21;"C1orf21;CCL5;CSF3;CXCL1;CXCL5;DLL1;EDN1;ETS1;GGT5;GLIS3;IL36G;LINC01366;MET;MSANTD3;NEURL3;SDC2;SLC1A2;SLC39A8;STEAP4;TNFRSF18;TNFSF15"
"88";4,1;0,122;"RELA (directAnnotation). ";7;"CCL5;CXCL1;CXCL5;LINC01366;MSANTD3;NEURL3;TNFSF15"
"89";4,1;0,122;"IRF4 (directAnnotation). ";27;"ADAM19;AK4;ARNT2;C1orf61;C2CD4B;CCL5;CD274;CNKSR3;CRIM1;CXCL5;EDN1;EMP1;ETS1;GATA2;GCSAML;IDO1;ISG15;LINC01366;MSANTD3;MSC;P2RX7;PLOD2;SLC1A2;SLC39A8;SLC7A11;SPP1;TNFSF15"
"90";4,1;0,122;"IRF2 (directAnnotation). ";25;"AK4;C1orf61;CCL5;CD274;CDKN2B;CNKSR3;CRIM1;CXCL5;EDN1;ETS1;GATA2;GCSAML;GGT5;IDO1;ISG15;MET;MSC;P2RX7;PLOD2;RSAD2;SLC1A2;SLC39A8;SLC7A11;TNFSF15;ZC3HAV1"
"91";4,09;0,122;"RELA (directAnnotation). ";7;"CCL5;CXCL1;CXCL5;LINC01366;MSANTD3;NEURL3;TNFSF15"
"92";4,09;0,122;"IRF5 (directAnnotation). ";14;"ARID5B;C1orf61;CCL5;CD274;CRIM1;DOCK4;ISG15;LINC01366;PDSS1;RSAD2;SLC1A2;SLC39A8;TNFSF15;ZC3HAV1"
"93";4,08;0,122;"PRDM1 (directAnnotation). ";10;"CD274;CNKSR3;ETS1;IDO1;ISG15;MET;P2RX7;RSAD2;SDC2;TNFSF15"
"94";4,07;0,121;"REL; RELA; RELB (inferredBy_Orthology). ";11;"CXCL1;CXCL5;DLL1;ETS1;INHBA;LINC01366;MSANTD3;NEURL3;SDC2;SLC39A8;STEAP4"
"95";4,06;0,121;"";12;"CCDC168;DOCK4;EMP1;ETS1;IL7R;LINC01366;MET;MMP1;SLC7A11;SPP1;TIFA;TNFSF15"
"96";4,03;0,121;"FOXA1; SMAD1 (directAnnotation). ";11;"ADAM19;CCL5;CNKSR3;DOCK4;GLIS3;IL7R;MSC;SLC1A2;SLC7A11;SPP1;TNFSF15"
"97";4,01;0,12;"IRF2 (directAnnotation). ";27;"C1orf61;C2CD4B;CCL5;CD274;CDKN2B;CNKSR3;CRIM1;CSF3;CXCL5;EDN1;EMP1;ETS1;GATA2;IDO1;ISG15;MET;MSC;P2RX7;PLOD2;PPP1R17;RSAD2;SLC1A2;SLC39A8;SLC7A11;SUCNR1;TNFSF15;ZC3HAV1"
"98";4;0,12;"CEBPB (directAnnotation). ";13;"AK4;CCL18;CSF3;DEFB1;GATA2;INHBA;MMP1;NDRG1;PDSS1;SLC1A2;SLC7A11;STEAP4;TNFSF15"
"99";3,99;0,12;"PRDM1 (inferredBy_Orthology). ";16;"C1orf61;CCL5;CD274;CDKN2B;CNKSR3;EDN1;GATA2;GCSAML;IDO1;INHBA;ISG15;MET;P2RX7;RSAD2;SDC2;TNFSF15"
"100";3,99;0,12;"CEBPD (directAnnotation). ";12;"AK4;CCL18;CSF3;DEFB1;GATA2;MET;MMP1;NDRG1;SLC1A2;SLC7A11;STEAP4;TNFSF15"
"101";3,97;0,119;"IRF7 (directAnnotation). ";12;"C1orf61;CD274;CDKN2B;CXCL5;EDN1;ETS1;IDO1;ISG15;PLOD2;RSAD2;SLC7A11;TNFSF15"
"102";3,97;0,119;"STAT2 (directAnnotation). ";23;"C1orf61;C2CD4B;CCL5;CD274;CD80;CNKSR3;CRIM1;CXCL5;EDN1;EMP1;GATA2;HYDIN;IDO1;ISG15;MET;P2RX7;PLOD2;RSAD2;SLC1A2;SLC39A8;SLC7A11;TNFSF15;ZC3HAV1"
"103";3,97;0,119;"RELA (directAnnotation). ";20;"AK4;C1orf61;CCL23;CCL5;CSF3;CXCL1;CXCL5;DLL1;ETS1;GGT5;IL36G;LINC01366;MSANTD3;NEURL3;PTGIR;SDC2;SLC1A2;STEAP4;TM4SF1;TNFSF15"
"104";3,96;0,119;"RELA; RELB (directAnnotation). ";28;"AK4;C1orf61;CCL23;CCL5;CDKN2B;CSF3;CXCL1;CXCL5;DLL1;EDN1;ETS1;GCSAML;GGT5;IL36G;INHBA;ISG15;LINC01366;MSANTD3;NEURL3;P2RX7;PTGIR;SDC2;SLC1A2;SLC39A8;STEAP4;TIFA;TM4SF1;TNFSF15"
"105";3,96;0,119;"CEBPD (directAnnotation). ";10;"AK4;CSF3;GATA2;MMP1;NDRG1;PDSS1;SLC1A2;SLC7A11;STEAP4;TNFSF15"
"106";3,95;0,119;"RELA (directAnnotation). ";10;"CCL5;CSF3;CXCL1;CXCL5;IL36G;LINC01366;MSANTD3;NEURL3;STEAP4;TNFSF15"
"107";3,95;0,119;"IRF2 (directAnnotation). ";14;"C1orf61;CCL5;CD274;CDKN2B;CNKSR3;CRIM1;ETS1;GATA2;IDO1;ISG15;P2RX7;RSAD2;SLC7A11;TNFSF15"
"108";3,94;0,119;"CEBPA (inferredBy_Orthology). ";16;"AK4;CCL18;CSF3;DEFB1;GATA2;HYDIN;INHBA;LINC01366;MMP1;NDRG1;PDSS1;PTGIR;SLC1A2;SLC7A11;STEAP4;TNFSF15"
"109";3,94;0,119;"IRF1; IRF2; IRF7 (directAnnotation). ";20;"C1orf61;CCL5;CD274;CNKSR3;CRIM1;EDN1;ETS1;GATA2;IDO1;ISG15;MET;P2RX7;PPP1R17;RSAD2;SDC2;SLC1A2;SLC39A8;SLC7A11;TNFSF15;ZC3HAV1"
"110";3,93;0,118;"RELA (directAnnotation). ";11;"CCL5;CSF3;CXCL1;CXCL5;IL36G;LINC01366;MSANTD3;NEURL3;PTGIR;STEAP4;TNFSF15"
"111";3,92;0,118;"PRDM1 (directAnnotation). ";13;"ARID5B;C1orf61;CD274;CNKSR3;ETS1;IDO1;ISG15;MET;P2RX7;PPP1R17;RSAD2;SDC2;TNFSF15"
"112";3,91;0,118;"PRDM1 (directAnnotation). ";14;"ARID5B;C1orf61;CCL5;CNKSR3;CRIM1;ISG15;MET;P2RX7;PPP1R17;RSAD2;SDC2;SLC1A2;TNFSF15;ZC3HAV1"
"113";3,9;0,118;"RELA (directAnnotation). ";10;"CCL5;CSF3;CXCL1;CXCL5;IL36G;LINC01366;MSANTD3;NEURL3;STEAP4;TNFSF15"
