"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"94";3,58;0,146;"HOXC8 (directAnnotation). ";4;"CREB5;IGFBP7;PRDX1;UPK3A"
"95";3,58;0,146;"";3;"CREB5;PMP22;TMEM154"
"96";3,58;0,146;"HLF (directAnnotation). ";7;"ALDH1A1;CD14;CR1;CREB5;CREG1;TNFRSF1A;VNN1"
"97";3,54;0,145;"ZNF12 (directAnnotation). ";3;"CD14;CREB5;TNFRSF1A"
"98";3,54;0,144;"GATA3 (directAnnotation). ";5;"ALDH1A1;CREB5;IGFBP7;TMEM154;TNFRSF1A"
"99";3,52;0,144;"";3;"CREB5;PMP22;TMEM154"
"100";3,52;0,144;"CTCF (directAnnotation). ";3;"CREG1;PMP22;PRDX1"
"101";3,51;0,144;"";4;"CREB5;PMP22;TMEM154;VNN1"
"102";3,51;0,144;"ZIM2 (directAnnotation). ";3;"CREB5;LINC00278;TMEM154"
"103";3,5;0,143;"NR2E1 (inferredBy_Orthology). ";3;"CREB5;PRDX1;TMEM154"
"104";3,5;0,143;"STAT3 (directAnnotation). ";4;"CD14;FCGR1A;TMEM154;TNFRSF1A"
"105";3,5;0,143;"";2;"CREB5;TNFRSF1A"
"106";3,5;0,143;"ATF4; CEBPG (directAnnotation). ";3;"CD14;CREB5;TMEM154"
"107";3,49;0,143;"";4;"ALDH1A1;CREB5;IGFBP7;VNN1"
"108";3,48;0,142;"STAT3 (directAnnotation). ";2;"TMEM154;TNFRSF1A"
"109";3,47;0,142;"";4;"ALDH1A1;CREB5;IGFBP7;PRDX1"
"110";3,47;0,142;"PAX6 (inferredBy_Orthology). ";3;"CREB5;PMP22;TMEM154"
"111";3,46;0,142;"";3;"CREB5;IGFBP7;TMEM154"
"112";3,45;0,142;"FOS (directAnnotation). ";3;"CREB5;PRDX1;TNFRSF1A"
"113";3,45;0,142;"DMRTA1; DMRTA2 (inferredBy_Orthology). ";3;"CREB5;FCGR1A;IGFBP7"
"114";3,44;0,141;"JUND (directAnnotation). ";3;"CREB5;PRDX1;TNFRSF1A"
"115";3,44;0,141;"";2;"CREB5;PRDX1"
"116";3,43;0,141;"ELF5 (directAnnotation). ";3;"CD14;CREB5;TNFRSF1A"
"117";3,43;0,141;"ZNF134 (directAnnotation). ";3;"ALDH1A1;CREB5;IGFBP7"
"118";3,42;0,141;"HLF (directAnnotation). ";2;"ALDH1A1;CREB5"
"119";3,42;0,141;"";3;"CREB5;PMP22;TMEM154"
"120";3,42;0,141;"E2F6; GATA3 (directAnnotation). ";4;"CREB5;FCGR1A;IGFBP7;PRDX1"
"121";3,41;0,14;"DBP; HLF; TEF (inferredBy_Orthology). ";2;"ALDH1A1;PRDX1"
"122";3,4;0,14;"FOS (inferredBy_Orthology). ";3;"CREB5;PRDX1;TNFRSF1A"
"123";3,4;0,14;"GATA1 (directAnnotation). ";4;"CREB5;IGFBP7;TMEM154;TNFRSF1A"
"124";3,39;0,14;"IRF5 (directAnnotation). ";7;"ALDH1A1;CD163;CREB5;IGFBP7;PRDX1;TNFRSF1A;VNN1"
"125";3,38;0,139;"BACH1 (directAnnotation). ";4;"CREB5;PRDX1;TMEM154;TNFRSF1A"
"126";3,38;0,139;"SIX4; SIX5 (inferredBy_Orthology). ";3;"CREB5;LINC00278;TMEM154"
"127";3,38;0,139;"STAT1 (directAnnotation). ";2;"TMEM154;TNFRSF1A"
"128";3,37;0,139;"";2;"CREB5;TNFRSF1A"
"129";3,37;0,139;"STAT6 (directAnnotation). ";4;"CREB5;IGFBP7;PRDX1;TMEM154"
"130";3,37;0,139;"NFE2L2 (directAnnotation). ";4;"CREB5;PRDX1;TMEM154;TNFRSF1A"
"131";3,36;0,139;"";2;"CREB5;IGFBP7"
"132";3,35;0,139;"STAT3 (directAnnotation). ";5;"CD14;CREB5;FCGR1A;TMEM154;TNFRSF1A"
"133";3,35;0,138;"";5;"ALDH1A1;CREB5;IGFBP7;PMP22;PRDX1"
"134";3,35;0,138;"";3;"ALDH1A1;CREB5;CREG1"
"135";3,34;0,138;"";4;"CREB5;PMP22;TMEM154;TNFRSF1A"
"136";3,33;0,138;"CTCF (directAnnotation). ";3;"CREG1;PMP22;PRDX1"
"137";3,33;0,138;"JUN (directAnnotation). ";3;"CREB5;PRDX1;TNFRSF1A"
