"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"99";3,54;0,0588;"RARA (inferredBy_Orthology). ";10;"BLVRB;CALM2;CKLF;FBP1;GCA;JDP2;NRG1;PHC2;SLC7A7;TKT"
"100";3,51;0,0585;"IRF9 (directAnnotation). ";7;"C3AR1;DYNLT1;MNDA;NRG1;PSMA2;PSMB8;PSMB9"
"101";3,51;0,0585;"ERF; ETV3; ETV3L (inferredBy_Orthology). ";6;"EVI2B;FKBP1A;HSBP1;MYL12A;PRELID1;ZNHIT1"
"102";3,51;0,0584;"EBF4 (inferredBy_Orthology). ";5;"HMGB2;LY96;MSRB2;NRG1;ZNHIT1"
"103";3,5;0,0583;"CEBPB (directAnnotation). ";5;"COTL1;JDP2;NRG1;PHC2;PLBD1"
"104";3,5;0,0583;"IRF9 (directAnnotation). ";12;"C3AR1;DYNLT1;GLIPR1;IFI16;JDP2;MNDA;NRG1;PHC2;PSMA2;PSMB8;PSMB9;SLC7A7"
"105";3,49;0,0581;"ZNF436 (directAnnotation). ";4;"BLVRB;MYL12A;NRG1;PHC2"
"106";3,48;0,058;"IRF8 (directAnnotation). ";15;"C3AR1;COPS9;DYNLT1;GLIPR1;HSBP1;IFI16;KRT10;MNDA;MSRB2;NRG1;PHC2;PSMA2;PSMB8;PSMB9;TKT"
"107";3,48;0,058;"";7;"BLVRB;COTL1;JDP2;NRG1;PHC2;PLBD1;SLC7A7"
"108";3,48;0,058;"SPI1 (directAnnotation). ";15;"C3AR1;CD37;CFP;CORO1A;EVI2B;FKBP1A;GLIPR1;GMFG;HSBP1;JDP2;PHC2;PLBD1;SLC7A7;TKT;TNFSF13B"
"109";3,46;0,0578;"SP4 (inferredBy_Orthology). ";6;"BLVRB;CLIC1;HSBP1;KRT10;TRAPPC5;ZNHIT1"
"110";3,45;0,0577;"FOXB1; FOXB2 (inferredBy_Orthology). ";5;"CD37;CLIC1;COTL1;MSRB2;VAMP5"
"111";3,45;0,0576;"IRF2 (directAnnotation). ";7;"DYNLT1;KRT10;PHC2;PSMA2;PSMB8;PSMB9;SLC7A7"
"112";3,44;0,0575;"NKX2-3 (directAnnotation). ";6;"CSTA;GCA;MYL12A;NRG1;SLC7A7;VAMP5"
"113";3,43;0,0574;"CEBPB (directAnnotation). ";4;"BLVRB;JDP2;NRG1;SLC7A7"
"114";3,41;0,0572;"ARID3A; EBF1 (directAnnotation). ";4;"GCA;HSBP1;NRG1;PHC2"
"115";3,41;0,0571;"HES7; TFAP2C (directAnnotation). ";4;"JDP2;NRG1;PHC2;TRAPPC5"
"116";3,4;0,057;"CEBPB (directAnnotation). ";10;"COTL1;GCA;HMGB2;JDP2;LY96;MNDA;NRG1;PHC2;PLBD1;SLC7A7"
"117";3,4;0,057;"GABPA (directAnnotation). ";6;"CORO1A;EVI2B;HSBP1;MYL12A;PRELID1;ZNHIT1"
"118";3,4;0,057;"";4;"FKBP1A;GCA;MYL12A;VAMP5"
"119";3,4;0,057;"CEBPB (directAnnotation). ";6;"BLVRB;GCA;JDP2;NRG1;REEP5;SLC7A7"
"120";3,39;0,0569;"KLF17 (directAnnotation). ";4;"BLVRB;CLIC1;HMGB2;NRG1"
"121";3,39;0,0569;"FOXA3 (directAnnotation). ";4;"CD37;CLIC1;COTL1;VAMP5"
"122";3,39;0,0568;"ZNF184 (directAnnotation). ";4;"COTL1;COX7A2;MSRB2;NDUFC2"
"123";3,38;0,0567;"ELK1 (directAnnotation). ";5;"EVI2B;HSBP1;MYL12A;PRELID1;ZNHIT1"
"124";3,38;0,0567;"";9;"ASGR1;COPE;JDP2;NDUFC2;NRG1;PHC2;REEP5;SLC7A7;TKT"
"125";3,37;0,0566;"";4;"C3AR1;JDP2;PHC2;REEP5"
"126";3,36;0,0566;"PAX4 (directAnnotation). ";15;"CALM2;CFP;COPS9;DYNLT1;EVI2B;FKBP1A;GLIPR1;LY96;MNDA;NRG1;PSMB6;PSMB8;PSMB9;SLC7A7;TRAPPC5"
"127";3,36;0,0566;"ETV2; FOXO6 (directAnnotation). ";4;"HMGB2;MYL12A;NRG1;ZNHIT1"
"128";3,36;0,0565;"FOXD2 (directAnnotation). ";3;"CD37;CLIC1;VAMP5"
"129";3,35;0,0564;"ISX (directAnnotation). ";4;"ASGR1;C3AR1;NRG1;PHC2"
"130";3,35;0,0564;"CEBPB (inferredBy_Orthology). ";11;"BLVRB;COTL1;GCA;HMGB2;JDP2;LY96;MNDA;NRG1;PHC2;PLBD1;SLC7A7"
"131";3,35;0,0564;"FOXB1 (directAnnotation). ";7;"CD37;CLIC1;GCA;HMGB2;PHC2;SLC7A7;VAMP5"
"132";3,35;0,0563;"SOX9 (directAnnotation). ";8;"ASGR1;CALM2;CFP;CNIH4;GLIPR1;JDP2;NRG1;TKT"
"133";3,34;0,0563;"KLF17 (inferredBy_Orthology). ";4;"BLVRB;CLIC1;HMGB2;NRG1"
"134";3,34;0,0563;"SPIC (inferredBy_Orthology). ";5;"CD37;CORO1A;EVI2B;GLIPR1;PLBD1"
"135";3,34;0,0562;"FEZF1 (directAnnotation). ";5;"C1orf162;FKBP1A;NRG1;PHC2;SLC7A7"
"136";3,33;0,0561;"CEBPA (directAnnotation). ";14;"BLVRB;C3AR1;CNIH4;CSTA;GCA;GLIPR1;JDP2;LY96;MNDA;NRG1;PHC2;PLBD1;TALDO1;TNFSF13B"
"137";3,33;0,0561;"";4;"C3AR1;JDP2;PHC2;REEP5"
"138";3,32;0,0561;"GRHL1 (directAnnotation). ";8;"CLIC1;DYNLT1;FBP1;FKBP1A;HMGB2;NRG1;PLBD1;SLC7A7"
"139";3,32;0,056;"ELK3 (inferredBy_Orthology). ";3;"MYL12A;PRELID1;ZNHIT1"
"140";3,32;0,056;"ELK1; FOXI1 (directAnnotation). ";11;"C3AR1;EVI2B;FBP1;FKBP1A;GCA;HMGB2;HSBP1;MYL12A;REEP5;SLC7A7;ZNHIT1"
"141";3,31;0,0559;"CEBPB (directAnnotation). ";6;"BLVRB;GCA;JDP2;NRG1;SLC7A7;TKT"
"142";3,31;0,0559;"";5;"GCA;JDP2;NRG1;SLC7A7;TNFSF13B"
"143";3,31;0,0558;"ZNF334 (directAnnotation). ";5;"CALM2;HMGB2;JDP2;POLE4;SLC7A7"
"144";3,31;0,0558;"FOXD1 (directAnnotation). ";8;"CD37;GCA;HMGB2;HSBP1;NRG1;PHC2;POLE4;SLC7A7"
"145";3,31;0,0558;"";5;"CORO1A;HSBP1;NRG1;PHC2;SLC7A7"
"146";3,3;0,0557;"";6;"CORO1A;FKBP1A;HMGB2;PLBD1;SLC7A7;TKT"
"147";3,29;0,0556;"GABPA (directAnnotation). ";6;"CORO1A;EVI2B;HSBP1;MYL12A;PRELID1;ZNHIT1"
"148";3,28;0,0555;"IRF5 (directAnnotation). ";14;"C3AR1;CSTA;DYNLT1;IFI16;IFITM2;JDP2;MNDA;NRG1;PHC2;PSMA2;PSMB8;PSMB9;SLC7A7;TKT"
"149";3,28;0,0555;"";3;"CALM2;NRG1;SLC7A7"
"150";3,27;0,0554;"";5;"CORO1A;HSBP1;MYL12A;PRELID1;ZNHIT1"
"151";3,27;0,0554;"";5;"BLVRB;CSTA;HSBP1;PHC2;SLC7A7"
"152";3,27;0,0554;"YY1; YY2 (inferredBy_Orthology). ";14;"BAX;CALM2;COTL1;CSTA;EIF1AY;GCA;HMGB2;IFITM2;JDP2;LY96;SLC7A7;STX10;TRMT1;ZNHIT1"
"153";3,26;0,0553;"ZNF761 (directAnnotation). ";5;"COPS9;COTL1;CSTA;NKG7;TKT"
"154";3,26;0,0553;"";4;"BLVRB;NKG7;PHC2;SLC7A7"
"155";3,26;0,0552;"TBX21 (inferredBy_Orthology). ";4;"BLVRB;CFP;NKG7;SLC7A7"
"156";3,26;0,0552;"NKX2-8 (directAnnotation). ";5;"FKBP1A;GCA;MYL12A;SLC7A7;VAMP5"
"157";3,26;0,0552;"GABPA (directAnnotation). ";6;"CORO1A;EVI2B;HSBP1;MYL12A;PRELID1;ZNHIT1"
"158";3,25;0,0552;"ISX (directAnnotation). ";4;"ASGR1;C3AR1;NRG1;PHC2"
"159";3,25;0,0551;"ERF; ETV3; ETV3L (inferredBy_Orthology). ";5;"EVI2B;FKBP1A;MYL12A;PRELID1;ZNHIT1"
"160";3,24;0,055;"";4;"GLIPR1;IFI16;KRT10;VAMP5"
"161";3,24;0,055;"";3;"CSTA;PHC2;SLC7A7"
"162";3,24;0,055;"FOXB1 (directAnnotation). ";3;"CD37;CLIC1;VAMP5"
"163";3,23;0,0549;"ETV4 (directAnnotation). ";9;"COPE;CORO1A;EVI2B;FKBP1A;HSBP1;MYL12A;PHC2;PRELID1;ZNHIT1"
"164";3,23;0,0549;"ELK3 (inferredBy_Orthology). ";5;"EVI2B;HSBP1;MYL12A;PRELID1;ZNHIT1"
"165";3,23;0,0548;"";10;"ASGR1;C3AR1;CALM2;CPPED1;GMFG;HSBP1;JDP2;MYL12A;SLC7A7;TKT"
"166";3,22;0,0548;"FOXA2 (directAnnotation). ";3;"CD37;CLIC1;VAMP5"
"167";3,22;0,0547;"YY1; YY2 (inferredBy_Orthology). ";15;"BAX;C3AR1;CALM2;COTL1;CSTA;EIF1AY;HMGB2;IFITM2;JDP2;KRT10;LY96;SLC7A7;STX10;TRMT1;ZNHIT1"
"168";3,21;0,0546;"SAP30 (directAnnotation). ";3;"HMGB2;SLC7A7;TRMT1"
"169";3,21;0,0546;"ELK1 (directAnnotation). ";5;"EVI2B;HSBP1;MYL12A;PRELID1;ZNHIT1"
"170";3,2;0,0546;"IRF1 (directAnnotation). ";15;"COTL1;DYNLT1;EVI2B;GCA;GLIPR1;JDP2;KRT10;MNDA;PHC2;PSMA2;PSMB8;PSMB9;SLC7A7;TKT;TNFSF13B"
"171";3,19;0,0544;"ELK3 (directAnnotation). ";3;"MYL12A;PRELID1;ZNHIT1"
"172";3,19;0,0544;"ELK4 (directAnnotation). ";6;"CORO1A;EVI2B;HSBP1;MYL12A;PRELID1;ZNHIT1"
"173";3,19;0,0544;"ZNF420 (directAnnotation). ";8;"CKLF;FKBP1A;HMGB2;MYL12A;NRG1;PLBD1;REEP5;SLC7A7"
"174";3,19;0,0544;"";3;"GCA;HMGB2;NRG1"
"175";3,19;0,0544;"CLOCK; EVX1 (directAnnotation). ";5;"BLVRB;FKBP1A;GCA;LY96;NRG1"
"176";3,19;0,0543;"";5;"DYNLT1;HMGB2;SLC7A7;TALDO1;TKT"
"177";3,18;0,0543;"";2;"CORO1A;SH3BGRL3"
"178";3,18;0,0543;"MYC (directAnnotation). ";4;"JDP2;KRT10;LY96;SLC7A7"
"179";3,18;0,0542;"EOMES; ETV5 (directAnnotation). ";4;"CORO1A;HMGB2;HSBP1;PRELID1"
"180";3,18;0,0542;"ERF; ETV3; ETV3L (inferredBy_Orthology). ";5;"EVI2B;FKBP1A;MYL12A;PRELID1;ZNHIT1"
"181";3,18;0,0542;"OSR2 (directAnnotation). ";4;"C3AR1;CALM2;JDP2;NRG1"
"182";3,18;0,0542;"FLI1 (directAnnotation). ";5;"EVI2B;HSBP1;MYL12A;PRELID1;ZNHIT1"
"183";3,17;0,0542;"ELK3; TEAD4 (directAnnotation). ";9;"CLIC1;EVI2B;IFI16;JDP2;LY96;NRG1;PLBD1;SLC7A7;VPS29"
"184";3,17;0,0541;"HOXD12 (directAnnotation). ";5;"C3AR1;HMGB2;NRG1;PSMB6;TRAPPC5"
"185";3,17;0,0541;"ZNF780B (directAnnotation). ";14;"C3AR1;CLIC1;COTL1;GCA;HMGB2;HSBP1;IFI16;JDP2;MSRB2;MYL12A;NRG1;PHC2;SH3BGRL3;SLC7A7"
"186";3,17;0,0541;"";5;"CALM2;HMGB2;JDP2;MYL12A;PHC2"
"187";3,16;0,0539;"CEBPE (directAnnotation). ";11;"BLVRB;CLIC1;GCA;JDP2;KRT10;MSRB2;PHC2;REEP5;SLC7A7;TKT;TNFSF13B"
"188";3,15;0,0539;"FOXD1 (directAnnotation). ";8;"CD37;GCA;HMGB2;HSBP1;NRG1;PHC2;POLE4;SLC7A7"
"189";3,15;0,0538;"CEBPB (directAnnotation). ";5;"COTL1;JDP2;NRG1;PHC2;PLBD1"
"190";3,15;0,0538;"";3;"NRG1;PHC2;REEP5"
"191";3,14;0,0538;"GABPA (directAnnotation). ";5;"EVI2B;HSBP1;MYL12A;PRELID1;ZNHIT1"
"192";3,14;0,0538;"GRHL1 (directAnnotation). ";8;"CLIC1;DYNLT1;FBP1;FKBP1A;HMGB2;NRG1;PLBD1;SLC7A7"
"193";3,14;0,0537;"AIRE; TRIM24; TRIM28; TRIM33; TRIM66 (inferredBy_Orthology). ";4;"CFP;COX7A2;NRG1;SLC7A7"
"194";3,13;0,0537;"ESRRG (directAnnotation). ";5;"BAX;CPPED1;NRG1;REEP5;SLC7A7"
"195";3,13;0,0536;"CEBPB (inferredBy_Orthology). ";11;"BLVRB;COTL1;GCA;HMGB2;JDP2;LY96;MNDA;NRG1;PHC2;PLBD1;SLC7A7"
"196";3,12;0,0535;"";4;"CLIC1;CSTA;MYL12A;NRG1"
"197";3,11;0,0534;"FOXB1 (directAnnotation). ";3;"CD37;CLIC1;VAMP5"
"198";3,11;0,0534;"";2;"CLIC1;PHC2"
"199";3,11;0,0533;"NKX2-8 (directAnnotation). ";4;"FKBP1A;MYL12A;SLC7A7;VAMP5"
"200";3,11;0,0533;"FLI1 (inferredBy_Orthology). ";4;"CORO1A;MYL12A;PRELID1;ZNHIT1"
