"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"SEMA4D_LILRB2","SEMA4D","LILRB2",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-1.91268816939677,0.32842,0.613869158878505
"LRPAP1_SIRPA","LRPAP1","SIRPA",277,67,6.84240312806017e-06,2.05329973848929e-06,209,-1.91267471047509,0.12031,0.294937691521961
"APP_CALCRL","APP","CALCRL",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-1.91193893733393,0.21362,0.453368700265252
"ANXA1_FPR2","ANXA1","FPR2",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-1.91165696246438,0.20536,0.440844364937388
"LGALS9_SIRPA","LGALS9","SIRPA",450,109,1.11158173560544e-05,3.3404428581393e-06,342,-1.91061973602534,0.24023,0.491100511073254
"SEMA4D_CCR6","SEMA4D","CCR6",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-1.90948286356599,0.34308,0.630468606431853
"SEMA4D_CD74","SEMA4D","CD74",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-1.90808576773252,0.26724,0.529188118811881
"LGALS3_BCR","LGALS3","BCR",1044,296,2.57886962660463e-05,9.07129436705718e-06,412,-1.90755558536378,0.23893,0.489563139931741
"OSM_TLR8","OSM","TLR8",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-1.90723197055667,0.40367,0.708096420745069
"IL1B_CD6","IL1B","CD6",7883,1070,0.000194724418261727,3.27915032863216e-05,493,-1.90673585721207,0.65252,0.977487211478478
"TGFB1_CD72","TGFB1","CD72",397,110,9.80662108967468e-06,3.37108912289287e-06,313,-1.90603309003978,0.40245,0.706569129480614
"IL10_IL6ST","IL10","IL6ST",259,40,6.39777043381799e-06,1.22585059014286e-06,126,-1.9017047649172,0.51926,0.840906882591093
"APLP2_ADGRE5","APLP2","ADGRE5",882,152,2.17870020178667e-05,4.65823224254287e-06,479,-1.90082159100653,0.15975,0.365839694656489
"INHBA_LTBR","INHBA","LTBR",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-1.90063200077992,0.88084,1
"RNASET2_LILRB2","RNASET2","LILRB2",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-1.89791332813984,0.05043,0.150163771712159
"IGF1_SORT1","IGF1","SORT1",406,122,1.00289374367958e-05,3.73884429993573e-06,216,-1.89769857305452,0.17292,0.389313320825516
"APP_PLXNB2","APP","PLXNB2",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-1.89743276522632,0.2071,0.443785714285714
"SEMA4D_TLR8","SEMA4D","TLR8",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-1.89642531168526,0.40498,0.70945401459854
"CD58_ADGRE5","CD58","ADGRE5",214,37,5.28618869821255e-06,1.13391179588215e-06,169,-1.89612687979853,0.5526,0.881222591362126
"RNASET2_CCR6","RNASET2","CCR6",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-1.89470707374917,0.07136,0.199144186046512
"CD99_PLAUR","CD99","PLAUR",207,51,5.11327598378504e-06,1.56295950243215e-06,182,-1.8939112318497,0.14765,0.344038834951456
"ICAM1_ACVR1","ICAM1","ACVR1",1564,377,3.86336407663758e-05,1.15536418120965e-05,373,-1.89377941723452,0.59775,0.924680412371134
"ICAM2_CXCR3","ICAM2","CXCR3",103,12,2.54428708371912e-06,3.67755177042859e-07,98,-1.89365460831933,0.10842,0.273327731092437
"RNASET2_CD74","RNASET2","CD74",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-1.89330617527563,0.00212,0.0121431980906921
"APP_BSG","APP","BSG",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-1.89306528266678,0.13952,0.329574803149606
"PPIA_ITGAL","PPIA","ITGAL",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-1.89223747670506,0.3127,0.594094936708861
"ITGAV_FPR3","ITGAV","FPR3",127,49,3.13713067604203e-06,1.50166697292501e-06,121,-1.89216885068008,0.56098,0.8910337524818
"ICAM1_IL10RB","ICAM1","IL10RB",1564,377,3.86336407663758e-05,1.15536418120965e-05,373,-1.89158063544395,0.66664,0.990059405940594
"VEGFB_PLAUR","VEGFB","PLAUR",158,39,3.90288698279244e-06,1.19520432538929e-06,143,-1.89122798017279,0.19403,0.426571428571429
"LRPAP1_ACVR1","LRPAP1","ACVR1",277,67,6.84240312806017e-06,2.05329973848929e-06,209,-1.88881628769039,0.24227,0.494428571428571
"CCL5_PLAUR","CCL5","PLAUR",182,45,4.49573057511535e-06,1.37908191391072e-06,129,-1.88879108908041,0.75999,1
"LGALS9_ACVR1","LGALS9","ACVR1",450,109,1.11158173560544e-05,3.3404428581393e-06,342,-1.88676581789097,0.3534,0.642545454545455
"LRPAP1_IL10RB","LRPAP1","IL10RB",277,67,6.84240312806017e-06,2.05329973848929e-06,209,-1.88662732924003,0.12302,0.299136778115502
"CD99_SIRPA","CD99","SIRPA",207,51,5.11327598378504e-06,1.56295950243215e-06,182,-1.88608245331297,0.17417,0.391393258426966
"CD47_PILRA","CD47","PILRA",197,66,4.86625782031716e-06,2.02265347373572e-06,194,-1.88563422602877,0.23907,0.489563139931741
"LGALS9_IL10RB","LGALS9","IL10RB",450,109,1.11158173560544e-05,3.3404428581393e-06,342,-1.8845722511087,0.25184,0.50663537300922
"ITGAV_FPR1","ITGAV","FPR1",127,49,3.13713067604203e-06,1.50166697292501e-06,121,-1.88372769921686,0.57229,0.89947347740668
"VEGFB_SIRPA","VEGFB","SIRPA",158,39,3.90288698279244e-06,1.19520432538929e-06,143,-1.88339818918491,0.21688,0.457073684210526
"RNASET2_TLR8","RNASET2","TLR8",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-1.88167765964767,0.19224,0.423280733944954
"CCL5_SIRPA","CCL5","SIRPA",182,45,4.49573057511535e-06,1.37908191391072e-06,129,-1.88096187545966,0.75937,1
"IGF1_CD36","IGF1","CD36",406,122,1.00289374367958e-05,3.73884429993573e-06,216,-1.88062968226108,0.09364,0.242957837837838
"APLP2_IL18R1","APLP2","IL18R1",882,152,2.17870020178667e-05,4.65823224254287e-06,479,-1.87913564345226,0.27719,0.544399345335516
"APP_CLEC2D","APP","CLEC2D",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-1.87832856605341,0.21807,0.458692375109553
"APP_FLT1","APP","FLT1",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-1.87831980016871,0.34196,0.629903448275862
"PPIA_LTBR","PPIA","LTBR",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-1.87749157689575,0.25857,0.51757130942452
"CD58_IL18R1","CD58","IL18R1",214,37,5.28618869821255e-06,1.13391179588215e-06,169,-1.87443753090506,0.56496,0.892629361421988
"CD55_CD2","CD55","CD2",698,80,1.72418678100578e-05,2.45170118028572e-06,342,-1.87322218672514,0.71517,1
"LGALS3_CD72","LGALS3","CD72",1044,296,2.57886962660463e-05,9.07129436705718e-06,412,-1.87285160420667,0.19455,0.426968094804011
"INHBA_CALCRL","INHBA","CALCRL",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-1.87098695648058,0.8706,1
"CD52_IL6ST","CD52","IL6ST",659,104,1.6278496972533e-05,3.18721153437144e-06,294,-1.87052126263419,0.45362,0.769934936350778
"CCL3_CXCR4","CCL3","CXCR4",4991,1343,0.000123286765386817,4.11579335640466e-05,495,-1.86671903113565,0.28002,0.549058823529412
"CD99_ACVR1","CD99","ACVR1",207,51,5.11327598378504e-06,1.56295950243215e-06,182,-1.86222047219607,0.28734,0.558393522267206
"CD99_IL10RB","CD99","IL10RB",207,51,5.11327598378504e-06,1.56295950243215e-06,182,-1.86003515465561,0.18285,0.407243042671614
"VEGFB_ACVR1","VEGFB","ACVR1",158,39,3.90288698279244e-06,1.19520432538929e-06,143,-1.85953153333487,0.31578,0.597690851735016
"B2M_BCR","B2M","BCR",32466,9518,0.000801969169514807,0.000291691147924494,849,-1.85930465970572,0.14864,0.345674418604651
"IL10_ITGAV","IL10","ITGAV",259,40,6.39777043381799e-06,1.22585059014286e-06,126,-1.85797103670338,0.55257,0.881222591362126
"VEGFB_IL10RB","VEGFB","IL10RB",158,39,3.90288698279244e-06,1.19520432538929e-06,143,-1.85735099843966,0.22671,0.471902862098873
"CCL5_ACVR1","CCL5","ACVR1",182,45,4.49573057511535e-06,1.37908191391072e-06,129,-1.85709788591528,0.71487,1
"INHBA_PLXNB2","INHBA","PLXNB2",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-1.85648388196055,0.89331,1
"ITGAV_SIGLEC10","ITGAV","SIGLEC10",127,49,3.13713067604203e-06,1.50166697292501e-06,121,-1.85575996719066,0.61427,0.939011464968153
"ICAM1_TNFRSF1A","ICAM1","TNFRSF1A",1564,377,3.86336407663758e-05,1.15536418120965e-05,373,-1.85553410064158,0.70888,1
"CCL5_IL10RB","CCL5","IL10RB",182,45,4.49573057511535e-06,1.37908191391072e-06,129,-1.85491462327325,0.78292,1
"INHBA_BSG","INHBA","BSG",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-1.85211125928912,0.94548,1
"LRPAP1_TNFRSF1A","LRPAP1","TNFRSF1A",277,67,6.84240312806017e-06,2.05329973848929e-06,209,-1.85058091633159,0.15406,0.355523076923077
"CD55_NRP1","CD55","NRP1",698,80,1.72418678100578e-05,2.45170118028572e-06,342,-1.850135719188,0.69364,1
"ICAM2_CD2","ICAM2","CD2",103,12,2.54428708371912e-06,3.67755177042859e-07,98,-1.84959678149003,0.11893,0.292151484135107
"APLP2_IL6R","APLP2","IL6R",882,152,2.17870020178667e-05,4.65823224254287e-06,479,-1.84955973417876,0.25019,0.50416120906801
"LGALS9_TNFRSF1A","LGALS9","TNFRSF1A",450,109,1.11158173560544e-05,3.3404428581393e-06,342,-1.84852578105502,0.2992,0.575846030473136
"PPIA_CALCRL","PPIA","CALCRL",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-1.84784429414141,0.32624,0.610745709828393
"CD47_IFNGR1","CD47","IFNGR1",197,66,4.86625782031716e-06,2.02265347373572e-06,194,-1.84502483743704,0.21935,0.460850393700787
"CD58_IL6R","CD58","IL6R",214,37,5.28618869821255e-06,1.13391179588215e-06,169,-1.84486370287922,0.62067,0.944583386176284
"CD93_CXCR4","CD93","CXCR4",398,109,9.83132290602147e-06,3.3404428581393e-06,258,-1.84128969699658,0.28729,0.558393522267206
"ANXA1_ITGAL","ANXA1","ITGAL",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-1.84126931712849,0.16232,0.370311787072243
"ADM_LILRB2","ADM","LILRB2",122,27,3.01362159430809e-06,8.27449148346432e-07,82,-1.84061039816557,0.13498,0.321700099304866
"APLP2_IL1R1","APLP2","IL1R1",882,152,2.17870020178667e-05,4.65823224254287e-06,479,-1.83953650830282,0.34236,0.629903448275862
"IL10_IL10RA","IL10","IL10RA",259,40,6.39777043381799e-06,1.22585059014286e-06,126,-1.83918745392785,0.58097,0.907765625
"ADM_CCR6","ADM","CCR6",122,27,3.01362159430809e-06,8.27449148346432e-07,82,-1.83740511112816,0.14667,0.342747081712062
"INHBA_CLEC2D","INHBA","CLEC2D",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-1.83737751477599,0.90568,1
"INHBA_FLT1","INHBA","FLT1",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-1.83737286169972,0.77539,1
"ADM_CD74","ADM","CD74",122,27,3.01362159430809e-06,8.27449148346432e-07,82,-1.83600808941421,0.10041,0.256365957446809
"IL18_IL6ST","IL18","IL6ST",402,65,9.93013017140862e-06,1.99200720898215e-06,282,-1.83550957079521,0.17829,0.398784715750233
"APP_ADGRE5","APP","ADGRE5",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-1.83541811164632,0.20267,0.437196765498652
"CD58_IL1R1","CD58","IL1R1",214,37,5.28618869821255e-06,1.13391179588215e-06,169,-1.83483777740118,0.5949,0.922449612403101
"PPIA_PLXNB2","PPIA","PLXNB2",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-1.83334437098215,0.32567,0.610154566744731
"PPIA_BSG","PPIA","BSG",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-1.82896651725909,0.21467,0.45502559576346
"ALCAM_FPR2","ALCAM","FPR2",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-1.82841181444499,0.71267,1
"CD52_ITGAV","CD52","ITGAV",659,104,1.6278496972533e-05,3.18721153437144e-06,294,-1.82679517478408,0.50985,0.83071283095723
"ANXA1_LTBR","ANXA1","LTBR",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-1.82652386595107,0.09653,0.248308681672026
"ICAM2_NRP1","ICAM2","NRP1",103,12,2.54428708371912e-06,3.67755177042859e-07,98,-1.82649426117821,0.17182,0.387563909774436
"PLAU_CD209","PLAU","CD209",141,117,3.48295610489705e-06,3.58561297616787e-06,117,-1.82459979455903,0.62254,0.946828897338403
"B2M_CD72","B2M","CD72",32466,9518,0.000801969169514807,0.000291691147924494,849,-1.82459903383514,0.07178,0.19985150812065
"TGFB1_CXCR4","TGFB1","CXCR4",397,110,9.80662108967468e-06,3.37108912289287e-06,313,-1.82448488530428,0.51107,0.831896949152542
"ADM_TLR8","ADM","TLR8",122,27,3.01362159430809e-06,8.27449148346432e-07,82,-1.82434701921284,0.22165,0.463783783783784
"CD99_TNFRSF1A","CD99","TNFRSF1A",207,51,5.11327598378504e-06,1.56295950243215e-06,182,-1.82398878771622,0.21693,0.457073684210526
"IGF1_BCR","IGF1","BCR",406,122,1.00289374367958e-05,3.73884429993573e-06,216,-1.82369810815628,0.21168,0.450382978723404
"VEGFB_TNFRSF1A","VEGFB","TNFRSF1A",158,39,3.90288698279244e-06,1.19520432538929e-06,143,-1.82130469118905,0.26453,0.526289975144988
"CCL5_TNFRSF1A","CCL5","TNFRSF1A",182,45,4.49573057511535e-06,1.37908191391072e-06,129,-1.81886828211071,0.80749,1
"IL23A_CD6","IL23A","CD6",512,74,1.26473299695553e-05,2.26782359176429e-06,87,-1.81614028610949,0.70206,1
"PPIA_CLEC2D","PPIA","CLEC2D",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-1.81423579577578,0.34251,0.629903448275862
"PPIA_FLT1","PPIA","FLT1",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-1.8142353265215,0.4294,0.740344827586207
"OSM_FPR2","OSM","FPR2",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-1.81412556203216,0.46685,0.782976939203354
"APP_IL18R1","APP","IL18R1",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-1.81372581896264,0.27965,0.548781684382666
"BST2_SORT1","BST2","SORT1",601,192,1.48457916244194e-05,5.88408283268574e-06,390,-1.80936096317867,0.2169,0.457073684210526
"CD52_IL10RA","CD52","IL10RA",659,104,1.6278496972533e-05,3.18721153437144e-06,294,-1.80800292405934,0.53116,0.857285810356422
"SEMA4D_FPR2","SEMA4D","FPR2",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-1.80331890316075,0.47401,0.791665970772443
"ITGB1_LILRB2","ITGB1","LILRB2",465,106,1.14863446012562e-05,3.24850406387858e-06,327,-1.7979309959697,0.6025,0.930501930501931
"ANXA1_CALCRL","ANXA1","CALCRL",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-1.79687674769165,0.14833,0.345288069835112
"ITGB1_CCR6","ITGB1","CCR6",465,106,1.14863446012562e-05,3.24850406387858e-06,327,-1.79472491618913,0.59776,0.924680412371134
"INHBA_ADGRE5","INHBA","ADGRE5",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-1.79446397478161,0.95631,1
"ITGB1_CD74","ITGB1","CD74",465,106,1.14863446012562e-05,3.24850406387858e-06,327,-1.79332471721545,0.67448,0.996768472906404
"BST2_CD36","BST2","CD36",601,192,1.48457916244194e-05,5.88408283268574e-06,390,-1.79229031938487,0.12491,0.302201612903226
"IL18_ITGAV","IL18","ITGAV",402,65,9.93013017140862e-06,1.99200720898215e-06,282,-1.79178073007146,0.32914,0.614736186770428
"LGALS3_CXCR4","LGALS3","CXCR4",1044,296,2.57886962660463e-05,9.07129436705718e-06,412,-1.79130205355088,0.19575,0.427479526842584
"VEGFA_LILRB2","VEGFA","LILRB2",1030,236,2.54428708371912e-05,7.23251848184289e-06,339,-1.79055085646694,0.82381,1
"IGF1_CD72","IGF1","CD72",406,122,1.00289374367958e-05,3.73884429993573e-06,216,-1.78899645894645,0.15659,0.360667946257198
"RNASET2_FPR2","RNASET2","FPR2",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-1.78856852156328,0.26702,0.529188118811881
"VEGFA_CCR6","VEGFA","CCR6",1030,236,2.54428708371912e-05,7.23251848184289e-06,339,-1.78734462948665,0.80589,1
"VEGFA_CD74","VEGFA","CD74",1030,236,2.54428708371912e-05,7.23251848184289e-06,339,-1.78594384067668,0.94264,1
"APP_IL6R","APP","IL6R",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-1.78415379501878,0.26579,0.527622828784119
"ANXA1_PLXNB2","ANXA1","PLXNB2",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-1.78237659389732,0.1355,0.322584737363726
"ITGB1_TLR8","ITGB1","TLR8",465,106,1.14863446012562e-05,3.24850406387858e-06,327,-1.7816903293656,0.5702,0.897577981651376
"ANXA1_BSG","ANXA1","BSG",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-1.77799912326219,0.0493,0.148085106382979
"VEGFA_TLR8","VEGFA","TLR8",1030,236,2.54428708371912e-05,7.23251848184289e-06,339,-1.77431440542427,0.71247,1
"APP_IL1R1","APP","IL1R1",122,22,3.01362159430809e-06,6.74217824578574e-07,117,-1.7741255370476,0.33394,0.61984222737819
"ITGAV_MERTK","ITGAV","MERTK",127,49,3.13713067604203e-06,1.50166697292501e-06,121,-1.77409930285017,0.57508,0.902676258992806
"IL18_IL10RA","IL18","IL10RA",402,65,9.93013017140862e-06,1.99200720898215e-06,282,-1.77299160383124,0.20168,0.435672367236724
"INHBA_IL18R1","INHBA","IL18R1",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-1.77277517645367,0.92308,1
"PPIA_ADGRE5","PPIA","ADGRE5",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-1.77131911595987,0.34767,0.635497334348819
"CCL3_PLAUR","CCL3","PLAUR",4991,1343,0.000123286765386817,4.11579335640466e-05,495,-1.76671973493877,0.45747,0.773140449438202
"ANXA1_CLEC2D","ANXA1","CLEC2D",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-1.76326818063049,0.14157,0.332454011741683
"ANXA1_FLT1","ANXA1","FLT1",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-1.76326740523672,0.30414,0.581622310756972
"CCL3_SIRPA","CCL3","SIRPA",4991,1343,0.000123286765386817,4.11579335640466e-05,495,-1.75889413554028,0.47291,0.790880222841226
"ALCAM_ITGAL","ALCAM","ITGAL",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-1.75803573796769,0.8101,1
"PPIA_IL18R1","PPIA","IL18R1",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-1.74963386667132,0.43073,0.742104809763101
"OSM_ITGAL","OSM","ITGAL",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-1.74375038169376,0.50258,0.823051124744376
"APLP2_IL6ST","APLP2","IL6ST",882,152,2.17870020178667e-05,4.65823224254287e-06,479,-1.74353402516534,0.40851,0.713554585152838
"ALCAM_LTBR","ALCAM","LTBR",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-1.74329805706745,0.88034,1
"INHBA_IL6R","INHBA","IL6R",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-1.74320101413033,0.9612,1
"B2M_CXCR4","B2M","CXCR4",32466,9518,0.000801969169514807,0.000291691147924494,849,-1.74304872197414,0.01666,0.0622803738317757
"CD93_PLAUR","CD93","PLAUR",398,109,9.83132290602147e-06,3.3404428581393e-06,258,-1.74129020943697,0.47806,0.796766666666667
"CD47_SORT1","CD47","SORT1",197,66,4.86625782031716e-06,2.02265347373572e-06,194,-1.74075304183637,0.43712,0.749884203002144
"CD58_IL6ST","CD58","IL6ST",214,37,5.28618869821255e-06,1.13391179588215e-06,169,-1.73883809685517,0.74047,1
"KLRB1_CXCR3","KLRB1","CXCR3",208,27,5.13797780013182e-06,8.27449148346432e-07,131,-1.737672891691,0.89927,1
"BST2_BCR","BST2","BCR",601,192,1.48457916244194e-05,5.88408283268574e-06,390,-1.73536046046619,0.26274,0.523734219269103
"CCL3_ACVR1","CCL3","ACVR1",4991,1343,0.000123286765386817,4.11579335640466e-05,495,-1.73504683522672,0.50306,0.823051124744376
"CD93_SIRPA","CD93","SIRPA",398,109,9.83132290602147e-06,3.3404428581393e-06,258,-1.73346325093419,0.4928,0.813984858912595
"INHBA_IL1R1","INHBA","IL1R1",221,41,5.45910141264006e-06,1.25649685489643e-06,95,-1.73317552927317,0.91421,1
"SEMA4D_ITGAL","SEMA4D","ITGAL",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-1.73294368438848,0.51861,0.840696826468602
"CCL3_IL10RB","CCL3","IL10RB",4991,1343,0.000123286765386817,4.11579335640466e-05,495,-1.73284649839802,0.50351,0.823177111716621
"ADM_FPR2","ADM","FPR2",122,27,3.01362159430809e-06,8.27449148346432e-07,82,-1.73124072164266,0.28474,0.555411860276198
"OSM_LTBR","OSM","LTBR",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-1.72901329749253,0.51127,0.831896949152542
"ITGAV_ADGRE2","ITGAV","ADGRE2",127,49,3.13713067604203e-06,1.50166697292501e-06,121,-1.72655364157908,0.7305,1
"ITGAV_CCR1","ITGAV","CCR1",127,49,3.13713067604203e-06,1.50166697292501e-06,121,-1.72469195617533,0.6838,1
"ITGAV_IL12RB1","ITGAV","IL12RB1",127,49,3.13713067604203e-06,1.50166697292501e-06,121,-1.72469195617533,0.68722,1
"TGFB1_PLAUR","TGFB1","PLAUR",397,110,9.80662108967468e-06,3.37108912289287e-06,313,-1.72448540068723,0.66003,0.983284916201117
"CD47_CD36","CD47","CD36",197,66,4.86625782031716e-06,2.02265347373572e-06,194,-1.72368771479179,0.42908,0.740324946081956
"IL10_CD6","IL10","CD6",259,40,6.39777043381799e-06,1.22585059014286e-06,126,-1.72046676351269,0.6355,0.959848961611076
"ANXA1_ADGRE5","ANXA1","ADGRE5",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-1.72035173070384,0.10284,0.261180952380952
"PPIA_IL6R","PPIA","IL6R",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-1.720057530497,0.45397,0.76998445229682
"SEMA4D_LTBR","SEMA4D","LTBR",133,28,3.28534157412275e-06,8.58095413100003e-07,132,-1.71820657017706,0.54124,0.870627345844504
"RNASET2_ITGAL","RNASET2","ITGAL",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-1.71818044313704,0.23788,0.487958974358974
"ICAM1_LILRB2","ICAM1","LILRB2",1564,377,3.86336407663758e-05,1.15536418120965e-05,373,-1.71736960033531,0.83451,1
"TGFB1_SIRPA","TGFB1","SIRPA",397,110,9.80662108967468e-06,3.37108912289287e-06,313,-1.71665846303978,0.65628,0.979522388059701
"ICAM1_CCR6","ICAM1","CCR6",1564,377,3.86336407663758e-05,1.15536418120965e-05,373,-1.7141633270678,0.8142,1
"ALCAM_CALCRL","ALCAM","CALCRL",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-1.71365378816794,0.86865,1
"ICAM1_CD74","ICAM1","CD74",1564,377,3.86336407663758e-05,1.15536418120965e-05,373,-1.71276235269396,0.9528,1
"LRPAP1_LILRB2","LRPAP1","LILRB2",277,67,6.84240312806017e-06,2.05329973848929e-06,209,-1.71241679254793,0.29224,0.566082324455206
"ITGAV_TNFRSF21","ITGAV","TNFRSF21",127,49,3.13713067604203e-06,1.50166697292501e-06,121,-1.71040640508801,0.73947,1
"LGALS9_LILRB2","LGALS9","LILRB2",450,109,1.11158173560544e-05,3.3404428581393e-06,342,-1.71036148076214,0.48881,0.809623188405797
"PPIA_IL1R1","PPIA","IL1R1",2143,404,5.29359924311659e-05,1.23810909604429e-05,695,-1.71003485933644,0.482,0.800553633217993
"CD93_ACVR1","CD93","ACVR1",398,109,9.83132290602147e-06,3.3404428581393e-06,258,-1.70960968225981,0.51628,0.838911306702776
"LRPAP1_CCR6","LRPAP1","CCR6",277,67,6.84240312806017e-06,2.05329973848929e-06,209,-1.70921085778303,0.31234,0.593990491283677
"LRPAP1_CD74","LRPAP1","CD74",277,67,6.84240312806017e-06,2.05329973848929e-06,209,-1.70781123922509,0.20508,0.440787824529991
"IGF1_CXCR4","IGF1","CXCR4",406,122,1.00289374367958e-05,3.73884429993573e-06,216,-1.70744798555866,0.14227,0.3334453125
"CD93_IL10RB","CD93","IL10RB",398,109,9.83132290602147e-06,3.3404428581393e-06,258,-1.70741576013786,0.52649,0.850320323014805
"LGALS9_CCR6","LGALS9","CCR6",450,109,1.11158173560544e-05,3.3404428581393e-06,342,-1.7071553871676,0.4958,0.817252747252747
"LGALS9_CD74","LGALS9","CD74",450,109,1.11158173560544e-05,3.3404428581393e-06,342,-1.70575513243004,0.48156,0.800376731301939
"HEBP1_CXCR3","HEBP1","CXCR3",113,15,2.791305247187e-06,4.59693971303573e-07,108,-1.70540666720195,0.10473,0.264859852476291
"RNASET2_LTBR","RNASET2","LTBR",1481,315,3.65833900095925e-05,9.65357339737504e-06,536,-1.70343469598082,0.17141,0.387367231638418
"IL6_ITGAM","IL6","ITGAM",93,58,2.29726892025125e-06,1.77748335570715e-06,53,-1.70223478593683,0.74488,1
"ICAM1_TLR8","ICAM1","TLR8",1564,377,3.86336407663758e-05,1.15536418120965e-05,373,-1.70113447615625,0.72104,1
"BST2_CD72","BST2","CD72",601,192,1.48457916244194e-05,5.88408283268574e-06,390,-1.70065727981003,0.21023,0.449289403383793
"APLP2_ITGAV","APLP2","ITGAV",882,152,2.17870020178667e-05,4.65823224254287e-06,479,-1.69980954231735,0.48921,0.809726896551724
"OSM_CALCRL","OSM","CALCRL",134,28,3.31004339046954e-06,8.58095413100003e-07,80,-1.69936924762579,0.53532,0.862839489590329
"ALCAM_PLXNB2","ALCAM","PLXNB2",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-1.69914964208848,0.89598,1
"ANXA1_IL18R1","ANXA1","IL18R1",1234,241,3.04820413719359e-05,7.38574980561074e-06,477,-1.69866622253959,0.20275,0.437196765498652
"CCL3_TNFRSF1A","CCL3","TNFRSF1A",4991,1343,0.000123286765386817,4.11579335640466e-05,495,-1.69679994450605,0.55127,0.880857523302264
"LRPAP1_TLR8","LRPAP1","TLR8",277,67,6.84240312806017e-06,2.05329973848929e-06,209,-1.69617198250895,0.38647,0.687567086730912
"CD58_ITGAV","CD58","ITGAV",214,37,5.28618869821255e-06,1.13391179588215e-06,169,-1.69510398081751,0.6884,1
"ALCAM_BSG","ALCAM","BSG",145,30,3.5817633702842e-06,9.19387942607146e-07,127,-1.69477880343027,0.95681,1
"LGALS9_TLR8","LGALS9","TLR8",450,109,1.11158173560544e-05,3.3404428581393e-06,342,-1.69412121562661,0.5074,0.828408163265306
"KLRB1_CD2","KLRB1","CD2",208,27,5.13797780013182e-06,8.27449148346432e-07,131,-1.69361659257042,0.92486,1
"TGFB1_ACVR1","TGFB1","ACVR1",397,110,9.80662108967468e-06,3.37108912289287e-06,313,-1.69280499153611,0.61257,0.938478011472275
"LGALS3_PLAUR","LGALS3","PLAUR",1044,296,2.57886962660463e-05,9.07129436705718e-06,412,-1.69130269882458,0.35221,0.640867323730099
