"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"ICAM2_IL12RB1","ICAM2","IL12RB1",103,12,2.53961991998964e-06,3.68647636727492e-07,98,-2.53893725121357,0.00703,0.0389353846153846
"CD58_TNFRSF13B","CD58","TNFRSF13B",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.53493357391337,0.16989,0.51102
"IL23A_CD74","IL23A","CD74",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.52329490445563,0.8798,1
"KLRB1_IL10RA","KLRB1","IL10RA",208,27,5.12855284813443e-06,8.29457182636856e-07,131,-2.50098800065683,0.43586,0.936773731343284
"APP_IL6ST","APP","IL6ST",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.49204135330097,0.08186,0.31859027027027
"CD58_IL6R","CD58","IL6R",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.49199767267947,0.22725,0.588184615384615
"PPIA_IFNGR1","PPIA","IFNGR1",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.48992183749029,0.00037,0.00371720930232558
"PPIA_CXCR3","PPIA","CXCR3",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.4831080877868,0.00193,0.0136567741935484
"APP_TNFRSF13B","APP","TNFRSF13B",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.47422548170731,0.09279,0.352231578947368
"IL10_CCR6","IL10","CCR6",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.47319572749462,0.34901,0.792120628272251
"IL10_BSG","IL10","BSG",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.47129566963365,0.33632,0.781130322580645
"IL23A_IL10RB","IL23A","IL10RB",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.43654398696318,0.92011,1
"IL23A_CLEC2D","IL23A","CLEC2D",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.43211464366314,0.92205,1
"APP_IL6R","APP","IL6R",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.43128886227753,0.12771,0.444925161290323
"PPIA_IL6ST","PPIA","IL6ST",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.4279405976827,0.00027,0.00299076923076923
"IL10_CD74","IL10","CD74",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.42762845333218,0.37375,0.836580310880829
"CD58_ADGRE5","CD58","ADGRE5",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.42730851984927,0.29499,0.707976
"ITGB1_MERTK","ITGB1","MERTK",465,106,1.14652743960698e-05,3.25638745775951e-06,327,-2.42725469586101,0.16128,0.508561751824818
"CD55_CD2","CD55","CD2",698,80,1.72102398461434e-05,2.45765091151661e-06,342,-2.42086852100857,0.62099,1
"CD55_CXCR4","CD55","CXCR4",698,80,1.72102398461434e-05,2.45765091151661e-06,342,-2.41874832097817,0.63764,1
"CXCL12_PLAUR","CXCL12","PLAUR",204,21,5.02992683182415e-06,6.4513336427311e-07,137,-2.4125434940468,0.00327,0.0207741176470588
"PPIA_TNFRSF13B","PPIA","TNFRSF13B",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.41012486491626,5e-04,0.00469565217391304
"ICAM2_CD2","ICAM2","CD2",103,12,2.53961991998964e-06,3.68647636727492e-07,98,-2.39724934667049,0.01701,0.0864508235294118
"ICAM2_CXCR4","ICAM2","CXCR4",103,12,2.53961991998964e-06,3.68647636727492e-07,98,-2.39513108130549,0.01236,0.0651160975609756
"IL23A_ITGAL","IL23A","ITGAL",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.38830870542995,0.93999,1
"KLRB1_IL12RB1","KLRB1","IL12RB1",208,27,5.12855284813443e-06,8.29457182636856e-07,131,-2.38295668844858,0.57377,1
"PPIA_IL6R","PPIA","IL6R",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.36718994517472,0.00515,0.0304767123287671
"APP_ADGRE5","APP","ADGRE5",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.3666003877979,0.16861,0.51102
"ICAM1_MERTK","ICAM1","MERTK",1564,377,3.85627723773185e-05,1.1581679920522e-05,373,-2.3466926056939,0.32411,0.765112131147541
"IL23A_IL10RA","IL23A","IL10RA",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.34598255990486,0.96253,1
"OSM_IFNGR1","OSM","IFNGR1",134,28,3.30397154639429e-06,8.60177819030814e-07,80,-2.34144950386387,0.15866,0.507712
"IL10_IL10RB","IL10","IL10RB",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.34087702797473,0.45745,0.968717647058824
"IL10_CLEC2D","IL10","CLEC2D",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.33644781713412,0.4616,0.97273756097561
"OSM_CXCR3","OSM","CXCR3",134,28,3.30397154639429e-06,8.60177819030814e-07,80,-2.33463491535114,0.16774,0.51102
"CD58_CCR6","CD58","CCR6",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.31032901240622,0.48139,0.99981
"CD58_BSG","CD58","BSG",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.30842909134689,0.47457,0.995214757281553
"PPIA_ADGRE5","PPIA","ADGRE5",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.30249986597719,0.00604,0.0347904
"IL10_ITGAL","IL10","ITGAL",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.29264170874634,0.50361,1
"OSM_IL6ST","OSM","IL6ST",134,28,3.30397154639429e-06,8.60177819030814e-07,80,-2.27946998217829,0.19108,0.540903529411765
"CD58_CD74","CD58","CD74",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.26476188021401,0.54761,1
"OSM_TNFRSF13B","OSM","TNFRSF13B",134,28,3.30397154639429e-06,8.60177819030814e-07,80,-2.26165414617909,0.20294,0.554140621118012
"CD55_PLAUR","CD55","PLAUR",698,80,1.72102398461434e-05,2.45765091151661e-06,342,-2.25759258104166,0.8477,1
"IL10_IL10RA","IL10","IL10RA",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.25031605457104,0.5451,1
"APP_CCR6","APP","CCR6",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.24961921438101,0.31925,0.75778021978022
"APP_BSG","APP","BSG",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.24772110646679,0.2914,0.704522011173184
"KLRB1_CD2","KLRB1","CD2",208,27,5.12855284813443e-06,8.29457182636856e-07,131,-2.24126491866282,0.72695,1
"KLRB1_CXCR4","KLRB1","CXCR4",208,27,5.12855284813443e-06,8.29457182636856e-07,131,-2.23914536088361,0.74104,1
"ICAM2_PLAUR","ICAM2","PLAUR",103,12,2.53961991998964e-06,3.68647636727492e-07,98,-2.23397184661522,0.04275,0.1944
"IL23A_IL12RB1","IL23A","IL12RB1",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.22795370096909,0.97693,1
"OSM_IL6R","OSM","IL6R",134,28,3.30397154639429e-06,8.60177819030814e-07,80,-2.2187179631958,0.239,0.607341176470588
"ITGB1_IFNGR1","ITGB1","IFNGR1",465,106,1.14652743960698e-05,3.25638745775951e-06,327,-2.21588324389596,0.56393,1
"ITGB1_CXCR3","ITGB1","CXCR3",465,106,1.14652743960698e-05,3.25638745775951e-06,327,-2.20906932523325,0.56853,1
"APP_CD74","APP","CD74",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.20405396362318,0.34875,0.792120628272251
"PPIA_CCR6","PPIA","CCR6",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.18552264539048,0.14026,0.46253679389313
"PPIA_BSG","PPIA","BSG",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.18362023643876,0.04029,0.185162553191489
"CD58_IL10RB","CD58","IL10RB",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.1780103993715,0.68169,1
"CD58_CLEC2D","CD58","CLEC2D",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.17358120311545,0.68639,1
"CD93_MERTK","CD93","MERTK",398,109,9.81328862287261e-06,3.34854936694138e-06,258,-2.16252856791902,0.25795,0.642339310344828
"OSM_ADGRE5","OSM","ADGRE5",134,28,3.30397154639429e-06,8.60177819030814e-07,80,-2.15402907803585,0.28652,0.699303050847458
"ITGB1_IL6ST","ITGB1","IL6ST",465,106,1.14652743960698e-05,3.25638745775951e-06,327,-2.15390235052754,0.70851,1
"PPIA_CD74","PPIA","CD74",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.13995293162217,0.07427,0.302685283018868
"ITGB1_TNFRSF13B","ITGB1","TNFRSF13B",465,106,1.14652743960698e-05,3.25638745775951e-06,327,-2.13608659703915,0.74258,1
"ICAM1_IFNGR1","ICAM1","IFNGR1",1564,377,3.85627723773185e-05,1.1581679920522e-05,373,-2.1353212685683,0.69721,1
"IL10_IL12RB1","IL10","IL12RB1",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-2.13228609468603,0.66006,1
"CD58_ITGAL","CD58","ITGAL",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.12977507764462,0.74681,1
"ICAM1_CXCR3","ICAM1","CXCR3",1564,377,3.85627723773185e-05,1.1581679920522e-05,373,-2.12850751849843,0.69442,1
"APP_IL10RB","APP","IL10RB",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.11730170128976,0.47789,0.997335652173913
"APP_CLEC2D","APP","CLEC2D",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.11287270896936,0.48471,1
"LGALS3_MERTK","LGALS3","MERTK",1044,296,2.57413902569824e-05,9.09330837261146e-06,412,-2.11254112930879,0.10358,0.385746206896552
"ITGB1_IL6R","ITGB1","IL6R",465,106,1.14652743960698e-05,3.25638745775951e-06,327,-2.09315142387362,0.79703,1
"CD58_IL10RA","CD58","IL10RA",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-2.08744947593034,0.8171,1
"IL23A_CD2","IL23A","CD2",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.08626001808485,0.99521,1
"IL23A_CXCR4","IL23A","CXCR4",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-2.08413982364067,0.99885,1
"KLRB1_PLAUR","KLRB1","PLAUR",208,27,5.12855284813443e-06,8.29457182636856e-07,131,-2.07798846877558,0.86965,1
"ICAM1_IL6ST","ICAM1","IL6ST",1564,377,3.85627723773185e-05,1.1581679920522e-05,373,-2.07334002973511,0.80997,1
"APP_ITGAL","APP","ITGAL",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.06906632313684,0.54729,1
"B2M_MERTK","B2M","MERTK",32466,9518,0.000800498061382367,0.000292399017197689,849,-2.0642879116714,0.00665,0.0373090909090909
"ICAM1_TNFRSF13B","ICAM1","TNFRSF13B",1564,377,3.85627723773185e-05,1.1581679920522e-05,373,-2.05552429696801,0.83064,1
"PPIA_IL10RB","PPIA","IL10RB",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.05320252710093,0.27677,0.683226514285714
"PPIA_CLEC2D","PPIA","CLEC2D",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.04877305009223,0.29192,0.704522011173184
"OSM_CCR6","OSM","CCR6",134,28,3.30397154639429e-06,8.60177819030814e-07,80,-2.0370489403989,0.40866,0.887141306532663
"OSM_BSG","OSM","BSG",134,28,3.30397154639429e-06,8.60177819030814e-07,80,-2.03514970747505,0.3983,0.870785454545455
"ITGB1_ADGRE5","ITGB1","ADGRE5",465,106,1.14652743960698e-05,3.25638745775951e-06,327,-2.02846158452601,0.90748,1
"APP_IL10RA","APP","IL10RA",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-2.02674147631161,0.61351,1
"ICAM1_IL6R","ICAM1","IL6R",1564,377,3.85627723773185e-05,1.1581679920522e-05,373,-2.01258937730932,0.86265,1
"PPIA_ITGAL","PPIA","ITGAL",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-2.00496728482443,0.39419,0.870785454545455
"OSM_CD74","OSM","CD74",134,28,3.30397154639429e-06,8.60177819030814e-07,80,-1.99148252230276,0.44415,0.949865346534653
"IL10_CD2","IL10","CD2",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-1.99059327418927,0.78791,1
"IL10_CXCR4","IL10","CXCR4",259,40,6.38603455609046e-06,1.22882545575831e-06,126,-1.98847336237842,0.80257,1
"CD58_IL12RB1","CD58","IL12RB1",214,37,5.27649187259984e-06,1.13666354657643e-06,169,-1.96941941142075,0.8918,1
"PPIA_IL10RA","PPIA","IL10RA",2143,404,5.28388882382311e-05,1.24111371031589e-05,695,-1.96264064211885,0.49852,1
"CD93_IFNGR1","CD93","IFNGR1",398,109,9.81328862287261e-06,3.34854936694138e-06,258,-1.95115713227359,0.63826,1
"ICAM1_ADGRE5","ICAM1","ADGRE5",1564,377,3.85627723773185e-05,1.1581679920522e-05,373,-1.94789929822452,0.93712,1
"CD93_CXCR3","CD93","CXCR3",398,109,9.81328862287261e-06,3.34854936694138e-06,258,-1.94434323279915,0.63907,1
"IL23A_PLAUR","IL23A","PLAUR",512,74,1.26241300877155e-05,2.27332709315286e-06,87,-1.92298407992941,0.99955,1
"ITGB1_CCR6","ITGB1","CCR6",465,106,1.14652743960698e-05,3.25638745775951e-06,327,-1.91148378339381,0.92971,1
"ITGB1_BSG","ITGB1","BSG",465,106,1.14652743960698e-05,3.25638745775951e-06,327,-1.90958200698315,0.98741,1
"APP_IL12RB1","APP","IL12RB1",122,22,3.00809349746346e-06,6.75854000667068e-07,117,-1.90870973294433,0.74987,1
"OSM_IL10RB","OSM","IL10RB",134,28,3.30397154639429e-06,8.60177819030814e-07,80,-1.90473075411657,0.54198,1
"LGALS3_IFNGR1","LGALS3","IFNGR1",1044,296,2.57413902569824e-05,9.09330837261146e-06,412,-1.90116978434131,0.33485,0.781130322580645
"OSM_CLEC2D","OSM","CLEC2D",134,28,3.30397154639429e-06,8.60177819030814e-07,80,-1.90030163312508,0.54532,1
"LGALS3_CXCR3","LGALS3","CXCR3",1044,296,2.57413902569824e-05,9.09330837261146e-06,412,-1.89435602097853,0.35022,0.792120628272251
"CD93_IL6ST","CD93","IL6ST",398,109,9.81328862287261e-06,3.34854936694138e-06,258,-1.88917620029116,0.7617,1
"CD93_TNFRSF13B","CD93","TNFRSF13B",398,109,9.81328862287261e-06,3.34854936694138e-06,258,-1.87136044930097,0.78616,1
"ITGB1_CD74","ITGB1","CD74",465,106,1.14652743960698e-05,3.25638745775951e-06,327,-1.86591472600362,0.99546,1
