"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"GAS6_ITGAV","GAS6","ITGAV",67,49,1.65295776685504e-06,1.50933827591307e-06,102,0.178153614465448,0.99876,1
"B2M_ITGA3","B2M","ITGA3",41570,35581,0.0010255739457935,0.00109599520806659,1676,0.181432088267073,0.98285,1
"THBS1_NRP1","THBS1","NRP1",8918,4383,0.00022001608007184,0.000135008768639327,952,0.187318622975952,1,1
"SEMA4A_IL10RB","SEMA4A","IL10RB",84,106,2.0723649614302e-06,3.26509912748543e-06,168,0.188929699945135,0.97917,1
"CD55_IL6ST","CD55","IL6ST",1814,1242,4.47532147623142e-05,3.82571048711028e-05,912,0.196878438779943,1,1
"SDC2_LTBR","SDC2","LTBR",179,260,4.41611104876198e-06,8.00873370892652e-06,264,0.2042517686688,0.97989,1
"LTB_BSG","LTB","BSG",123,192,3.03453440780851e-06,5.91414181582266e-06,159,0.209122124818589,0.99922,1
"LGALS9_NRP1","LGALS9","NRP1",518,259,1.27795839288196e-05,7.97793088696911e-06,520,0.21212013849001,0.99973,1
"TGFB1_TNFRSF14","TGFB1","TNFRSF14",480,432,1.18420854938869e-05,1.3306819085601e-05,554,0.219615112844978,0.99981,1
"TGFB1_ADGRE5","TGFB1","ADGRE5",480,432,1.18420854938869e-05,1.3306819085601e-05,554,0.220196962770508,0.99947,1
"TGFB1_ACVR1B","TGFB1","ACVR1B",480,432,1.18420854938869e-05,1.3306819085601e-05,554,0.227392440983735,0.98091,1
"VEGFA_LTBR","VEGFA","LTBR",1079,1593,2.66200213497999e-05,4.90688953781536e-05,758,0.227751150727238,0.99906,1
"SDC2_NGFR","SDC2","NGFR",179,260,4.41611104876198e-06,8.00873370892652e-06,264,0.228648421843068,0.93305,1
"B2M_PLXND1","B2M","PLXND1",41570,35581,0.0010255739457935,0.00109599520806659,1676,0.233713988413467,0.99965,1
"CD55_ITGA4","CD55","ITGA4",1814,1242,4.47532147623142e-05,3.82571048711028e-05,912,0.237276538090706,0.99977,1
"GAS6_ADGRA2","GAS6","ADGRA2",67,49,1.65295776685504e-06,1.50933827591307e-06,102,0.238717022273782,0.99602,1
"EBI3_IL1R1","EBI3","IL1R1",74,72,1.82565484697423e-06,2.2178031809335e-06,108,0.240331469909789,0.99402,1
"IL15_LTBR","IL15","LTBR",73,109,1.80098383552863e-06,3.35750759335765e-06,156,0.244059462245315,0.98008,1
