"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"IL23A_CD2","IL23A","CD2",512,74,1.26596087369894e-05,2.27692293680474e-06,87,-2.59672406759262,0.45485,0.862747741935484
"CD52_CCR6","CD52","CCR6",659,104,1.6294301089211e-05,3.19999980307694e-06,294,-2.58985962368723,0.04303,0.15813525
"IL10_CXCR4","IL10","CXCR4",259,40,6.403981763438e-06,1.23076915502959e-06,126,-2.58083326397751,0.27322,0.640053227091634
"OSM_ITGAL","OSM","ITGAL",134,28,3.31325697413395e-06,8.61538408520713e-07,80,-2.56969737871462,0.35393,0.751302671480144
"CD52_IL10RB","CD52","IL10RB",659,104,1.6294301089211e-05,3.19999980307694e-06,294,-2.56716381747565,0.0817,0.256896256684492
"SEMA4D_ITGAL","SEMA4D","ITGAL",133,28,3.28853117581951e-06,8.61538408520713e-07,132,-2.55889064140818,0.09578,0.28797
"APP_TNFRSF10A","APP","TNFRSF10A",122,22,3.01654739436076e-06,6.76923035266275e-07,117,-2.55709517325243,0.00405,0.0242921212121212
"CD52_CXCR4","CD52","CXCR4",659,104,1.6294301089211e-05,3.19999980307694e-06,294,-2.54964803300664,0.03124,0.120849473684211
"PPIA_IL10RA","PPIA","IL10RA",2143,404,5.29873857878287e-05,1.24307684657989e-05,695,-2.54825404843665,3e-04,0.00326666666666667
"CD93_SIGLEC10","CD93","SIGLEC10",398,109,9.84086772914411e-06,3.35384594745563e-06,258,-2.54714386007043,0.00665,0.0334205128205128
"KLRB1_CD74","KLRB1","CD74",208,27,5.14296604940195e-06,8.30769179644974e-07,131,-2.54118480688985,0.6199,1
"OSM_BSG","OSM","BSG",134,28,3.31325697413395e-06,8.61538408520713e-07,80,-2.52414275139527,0.36644,0.761366501766784
"CD58_NCR3","CD58","NCR3",214,37,5.29132083928854e-06,1.13846146840237e-06,169,-2.52105621580729,0.20674,0.528535304347826
"CD93_TNFRSF13B","CD93","TNFRSF13B",398,109,9.84086772914411e-06,3.35384594745563e-06,258,-2.51923862398106,0.00139,0.0103635
"SEMA4D_BSG","SEMA4D","BSG",133,28,3.28853117581951e-06,8.61538408520713e-07,132,-2.51333600219622,0.06676,0.217040220994475
"IL10_CD2","IL10","CD2",259,40,6.403981763438e-06,1.23076915502959e-06,126,-2.50105340742072,0.43829,0.847745131578947
"KLRB1_CLEC2D","KLRB1","CLEC2D",208,27,5.14296604940195e-06,8.30769179644974e-07,131,-2.49418876545053,0.6765,1
"PPIA_TNFRSF10A","PPIA","TNFRSF10A",2143,404,5.29873857878287e-05,1.24307684657989e-05,695,-2.493003929235,0.00447,0.0255180582524272
"KLRB1_ADGRE5","KLRB1","ADGRE5",208,27,5.14296604940195e-06,8.30769179644974e-07,131,-2.4889304336636,0.67855,1
"CD52_CD2","CD52","CD2",659,104,1.6294301089211e-05,3.19999980307694e-06,294,-2.4698739115818,0.25154,0.616273
"CD55_IL6ST","CD55","IL6ST",698,80,1.72586072234738e-05,2.46153831005918e-06,342,-2.46212326806661,0.15255,0.417206511627907
