"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"APOE_FLT1","APOE","FLT1",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-7.5364618046204,0,0
"CD1D_FLT1","CD1D","FLT1",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-6.83936011650618,0,0
"VEGFB_FLT1","VEGFB","FLT1",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-6.15985001915209,0,0
"ICAM2_FLT1","ICAM2","FLT1",115,30,2.83589429384037e-06,9.21218159936738e-07,131,-5.70086709479646,0,0
"APOE_CALCRL","APOE","CALCRL",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-5.58027360126975,0.00092,0.00647538461538462
"LRPAP1_FLT1","LRPAP1","FLT1",501,159,1.23546351409915e-05,4.88245624766471e-06,428,-5.41810215754695,0,0
"RNASET2_FLT1","RNASET2","FLT1",1420,508,3.50171295413333e-05,1.55992941749288e-05,800,-5.24531691341925,0,0
"HEBP1_FLT1","HEBP1","FLT1",153,55,3.77297240832676e-06,1.68889995988402e-06,187,-5.2383243863584,0,0
"APOE_FPR2","APOE","FPR2",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-5.13618283328792,0,0
"APOE_CD226","APOE","CD226",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-5.03184164784526,0.00023,0.00190861575178998
"IL10_FLT1","IL10","FLT1",406,173,1.00119398547756e-05,5.31235805563519e-06,250,-4.99302704642634,0,0
"F11R_FLT1","F11R","FLT1",105,45,2.58929479002817e-06,1.38182723990511e-06,135,-4.98468138636644,0,0
"PPIA_FLT1","PPIA","FLT1",2613,1122,6.44364503461295e-05,3.4453559181634e-05,1105,-4.98196284560336,0,0
"CD1D_CALCRL","CD1D","CALCRL",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-4.88315503048223,0.00092,0.00647538461538462
"THBS1_FLT1","THBS1","FLT1",8918,4383,0.000219917437499726,0.000134589973166757,952,-4.78713114542349,0,0
"SPN_FLT1","SPN","FLT1",107,53,2.63861469079061e-06,1.62748541588824e-06,120,-4.77584187462613,0,0
"CD48_FLT1","CD48","FLT1",1408,764,3.47212101367587e-05,2.34603558063889e-05,905,-4.6443304363506,0,0
"CD52_FLT1","CD52","FLT1",1553,843,3.82969029420356e-05,2.58862302942223e-05,724,-4.64378116401139,0,0
"ICAM3_FLT1","ICAM3","FLT1",186,101,4.58675077090704e-06,3.10143447178702e-06,222,-4.64325922929158,0,0
"ANXA1_FLT1","ANXA1","FLT1",2459,1373,6.06388179874215e-05,4.21610844531047e-05,990,-4.60306882073385,0,0
"APOE_IL1R1","APOE","IL1R1",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-4.5843902475605,0,0
"APP_FLT1","APP","FLT1",208,123,5.12926967929389e-06,3.77699445574063e-06,262,-4.52024041416789,0,0
"CD1D_FPR2","CD1D","FPR2",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-4.43910032903552,0,0
"SELPLG_FLT1","SELPLG","FLT1",111,72,2.73725449231549e-06,2.21092358384817e-06,153,-4.38679566452829,0,0
"CD1D_CD226","CD1D","CD226",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-4.33474162479152,0.00023,0.00190861575178998
"CCL20_FLT1","CCL20","FLT1",2854,1950,7.03794983880037e-05,5.9879180395888e-05,506,-4.31184032559299,0,0
"CD55_FLT1","CD55","FLT1",1814,1242,4.47331499915342e-05,3.8138431821381e-05,912,-4.30883786729164,0,0
"APOE_CLEC2D","APOE","CLEC2D",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-4.22088277236715,0,0
"GAS6_FLT1","GAS6","FLT1",67,49,1.65221667554178e-06,1.50465632789667e-06,102,-4.21367253395252,0,0
"VEGFB_CALCRL","VEGFB","CALCRL",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-4.2036344941071,0.00095,0.0066063
"APOE_IFNGR1","APOE","IFNGR1",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-4.1744250456286,0,0
"SEMA4D_FLT1","SEMA4D","FLT1",168,130,4.14287166404507e-06,3.99194535972587e-06,247,-4.13226580779268,0,0
"KLRB1_FLT1","KLRB1","FLT1",111,89,2.73725449231549e-06,2.73294720781232e-06,105,-4.08099229906983,0.00077,0.00556609147609148
"CD47_FLT1","CD47","FLT1",343,276,8.45836298075868e-06,8.47520707141799e-06,415,-4.07586384765709,0,0
"ITGB1_FLT1","ITGB1","FLT1",547,449,1.34889928585277e-05,1.37875651270532e-05,575,-4.04715143818971,0,0
"LGALS3_FLT1","LGALS3","FLT1",1287,1058,3.1737356140631e-05,3.2488293773769e-05,896,-4.04500077554984,0,0
"APOE_CSF3R","APOE","CSF3R",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-4.03665111952734,0,0
"APOE_CCRL2","APOE","CCRL2",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.99532424505427,0,0
"B2M_FLT1","B2M","FLT1",41570,35581,0.00102511413734734,0.00109259544495697,1676,-3.98676568412146,0,0
"TGFB1_FLT1","TGFB1","FLT1",480,432,1.18367761829859e-05,1.3265541503089e-05,554,-3.91432901217919,0,0
"APOE_CD2","APOE","CD2",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.89822414039476,0,0
"CD1D_IL1R1","CD1D","IL1R1",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-3.88731966272019,0,0
"APOE_IL6R","APOE","IL6R",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.8593831549298,0,0
"TNFSF10_FLT1","TNFSF10","FLT1",240,227,5.91838809149295e-06,6.97055074352132e-06,286,-3.84266432966184,0,0
"APOE_CD72","APOE","CD72",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.8325410688671,0,0
"APOE_ADGRE2","APOE","ADGRE2",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.82886333445805,0,0
"EBI3_FLT1","EBI3","FLT1",74,72,1.82483632821033e-06,2.21092358384817e-06,108,-3.80183379746157,0,0
"APOE_PLAUR","APOE","PLAUR",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.78295429155387,0,0
"VEGFB_FPR2","VEGFB","FPR2",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-3.75960467798989,2e-05,0.000210090634441088
"CD99_FLT1","CD99","FLT1",429,434,1.05791187135437e-05,1.33269560470848e-05,545,-3.74560857899185,0,0
"ICAM2_CALCRL","ICAM2","CALCRL",115,30,2.83589429384037e-06,9.21218159936738e-07,131,-3.74465741064481,0.00212,0.0132815135135135
"APOE_CCR1","APOE","CCR1",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.71684137307578,0,0
"VEGFB_CD226","VEGFB","CD226",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-3.65523442702162,0.00061,0.00457105603448276
"APOE_ITGA4","APOE","ITGA4",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.65367820952903,0,0
"OSM_FLT1","OSM","FLT1",406,440,1.00119398547756e-05,1.35111996790722e-05,345,-3.64630225615062,0,0
"APOE_CD36","APOE","CD36",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.61016454754173,0,0
"CD93_FLT1","CD93","FLT1",570,638,1.40561717172958e-05,1.95912395346546e-05,576,-3.59973279447792,0,0
"APOE_IL6ST","APOE","IL6ST",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.58925714944151,0,0
"APOE_LTBR","APOE","LTBR",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.56236448408175,0,0
"CD1D_CLEC2D","CD1D","CLEC2D",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-3.52381119733725,3e-05,0.000299741379310345
"APOE_IL10RA","APOE","IL10RA",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.50900958884411,0,0
"APOE_TNFRSF21","APOE","TNFRSF21",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.48251118140119,0,0
"CD1D_IFNGR1","CD1D","IFNGR1",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-3.47735949298548,0,0
"APOE_CD74","APOE","CD74",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.46912731093209,0,0
"LRPAP1_CALCRL","LRPAP1","CALCRL",501,159,1.23546351409915e-05,4.88245624766471e-06,428,-3.46191374062291,0.0014,0.00923681214421252
"APOE_IL1RAP","APOE","IL1RAP",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.45838283646817,0,0
"APOE_FPR1","APOE","FPR1",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.44946155481997,0,0
"APOE_SELL","APOE","SELL",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.43784095529967,0,0
"SEMA4A_FLT1","SEMA4A","FLT1",84,106,2.07143583202253e-06,3.25497083177647e-06,168,-3.42671067900382,3e-05,0.000299741379310345
"APOE_SIGLEC10","APOE","SIGLEC10",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.36989819441826,0,0
"APOE_ADGRG6","APOE","ADGRG6",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.35377670346351,6e-05,0.000568446866485014
"APOE_TNFRSF1A","APOE","TNFRSF1A",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.34735207602743,0,0
"CD1D_CSF3R","CD1D","CSF3R",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-3.33958406399447,0,0
"ICAM2_FPR2","ICAM2","FPR2",115,30,2.83589429384037e-06,9.21218159936738e-07,131,-3.30061718145667,0.00067,0.00492513742071882
"APOE_SIRPA","APOE","SIRPA",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.30033917284097,0,0
"CD1D_CCRL2","CD1D","CCRL2",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-3.29825714724399,0,0
"APOE_IL27RA","APOE","IL27RA",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.29488332408139,2e-05,0.000210090634441088
"APOE_IL15RA","APOE","IL15RA",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.29488152325988,0.00065,0.0047984076433121
"RNASET2_CALCRL","RNASET2","CALCRL",1420,508,3.50171295413333e-05,1.55992941749288e-05,800,-3.28913174443355,0.00163,0.0105540223463687
"HEBP1_CALCRL","HEBP1","CALCRL",153,55,3.77297240832676e-06,1.68889995988402e-06,187,-3.28212769773022,0.00261,0.0158653321678322
"APOE_MERTK","APOE","MERTK",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.27977770790201,0,0
"APOE_AXL","APOE","AXL",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.243659509595,0,0
"VEGFB_IL1R1","VEGFB","IL1R1",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-3.20783212776145,0.00021,0.00175521634615385
"APOE_ACVR1B","APOE","ACVR1B",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.20177259290937,0.00045,0.0034847438752784
"CD1D_CD2","CD1D","CD2",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-3.20115173493377,0.00143,0.00939907372400756
"VEGFA_FLT1","VEGFA","FLT1",1079,1593,2.66080864613371e-05,4.89166842926408e-05,758,-3.20027757441943,3e-05,0.000299741379310345
"ICAM2_CD226","ICAM2","CD226",115,30,2.83589429384037e-06,9.21218159936738e-07,131,-3.19625242097651,0.00915,0.0469241150442478
"APOE_TNFRSF14","APOE","TNFRSF14",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.19324469294291,0,0
"IL15_FLT1","IL15","FLT1",73,109,1.80017637782911e-06,3.34709264777015e-06,156,-3.18395469287401,0,0
"CD1D_IL6R","CD1D","IL6R",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-3.16231693148283,0,0
"APOE_BSG","APOE","BSG",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.1573812774476,0,0
"APOE_CD209","APOE","CD209",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.14474458247124,0,0
"CD1D_CD72","CD1D","CD72",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-3.13547307386976,1e-05,0.000109339622641509
"CD1D_ADGRE2","CD1D","ADGRE2",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-3.13179713422745,2e-05,0.000210090634441088
"APOE_PILRA","APOE","PILRA",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.12742803851275,0,0
"LTB_FLT1","LTB","FLT1",123,192,3.03317389689014e-06,5.89579622359512e-06,159,-3.11987325058535,0.00067,0.00492513742071882
"APOE_IL12RB1","APOE","IL12RB1",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.11304549521852,1e-05,0.000109339622641509
"APOE_ADGRE5","APOE","ADGRE5",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.09006509012266,0,0
"CD1D_PLAUR","CD1D","PLAUR",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-3.08588926270256,0,0
"APOE_PLXNB2","APOE","PLXNB2",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.04977185576085,1e-05,0.000109339622641509
"IL1B_FLT1","IL1B","FLT1",13198,21711,0.00032546202513135,0.000666685582346217,1273,-3.04422311253976,0.00043,0.00333729910714286
"IL10_CALCRL","IL10","CALCRL",406,173,1.00119398547756e-05,5.31235805563519e-06,250,-3.03683943197487,0.01003,0.0504693342981187
"F11R_CALCRL","F11R","CALCRL",105,45,2.58929479002817e-06,1.38182723990511e-06,135,-3.028482867743,0.00511,0.0283825399361022
"PPIA_CALCRL","PPIA","CALCRL",2613,1122,6.44364503461295e-05,3.4453559181634e-05,1105,-3.02577848674798,0.00751,0.0396843009118541
"PLAU_FLT1","PLAU","FLT1",61,102,1.50425697325446e-06,3.13214174378491e-06,119,-3.02062563160659,0.00062,0.00462605150214592
"CD1D_CCR1","CD1D","CCR1",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-3.01977405423203,0.00054,0.00410849015317287
"LRPAP1_FPR2","LRPAP1","FPR2",501,159,1.23546351409915e-05,4.88245624766471e-06,428,-3.01782488805926,0.00017,0.00145230958230958
"APOE_ITGAL","APOE","ITGAL",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-3.00760180719697,5e-05,0.00048024861878453
"CD1D_ITGA4","CD1D","ITGA4",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.95661223791377,1e-05,0.000109339622641509
"APOE_IL10RB","APOE","IL10RB",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-2.95066850166908,0,0
"PRNP_FLT1","PRNP","FLT1",284,505,7.00342590826666e-06,1.55071723589351e-05,434,-2.93193430159977,0.00014,0.00121089552238806
"APOE_ITGAM","APOE","ITGAM",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-2.92106922898192,4e-05,0.000391774647887324
"LRPAP1_CD226","LRPAP1","CD226",501,159,1.23546351409915e-05,4.88245624766471e-06,428,-2.91348307779519,0.00554,0.0305755238095238
"CD1D_CD36","CD1D","CD36",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.9130986073945,3e-05,0.000299741379310345
"CD1D_IL6ST","CD1D","IL6ST",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.8921910199458,1e-05,0.000109339622641509
"CD1D_LTBR","CD1D","LTBR",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.86529612849422,0.00062,0.00462605150214592
"ICAM1_FLT1","ICAM1","FLT1",790,1482,1.94813608011643e-05,4.55081771008749e-05,817,-2.85470804515753,0.0011,0.00754378698224852
"ITGAV_FLT1","ITGAV","FLT1",81,152,1.99745598087887e-06,4.66750534367947e-06,181,-2.85424171209556,0.00242,0.0149190425531915
"RNASET2_FPR2","RNASET2","FPR2",1420,508,3.50171295413333e-05,1.55992941749288e-05,800,-2.84503522207165,0.00021,0.00175521634615385
"VEGFB_CLEC2D","VEGFB","CLEC2D",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-2.84432320210771,0.00638,0.03477
"PVR_FLT1","PVR","FLT1",19,36,4.68539057243192e-07,1.10546179192409e-06,52,-2.84028693647015,0.00695,0.0371771538461538
"HEBP1_FPR2","HEBP1","FPR2",153,55,3.77297240832676e-06,1.68889995988402e-06,187,-2.8380595143922,0.00115,0.00782495107632094
"THBS1_CALCRL","THBS1","CALCRL",8918,4383,0.000219917437499726,0.000134589973166757,952,-2.83094723599396,0.02158,0.0971938601036269
"SPN_CALCRL","SPN","CALCRL",107,53,2.63861469079061e-06,1.62748541588824e-06,120,-2.81964643655925,0.02799,0.120298182941904
"APOE_TNFRSF10A","APOE","TNFRSF10A",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-2.81844406942807,0.0024,0.0148483985765125
"CD1D_IL10RA","CD1D","IL10RA",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.81194348905716,0.00011,0.000980692307692308
"VEGFB_IFNGR1","VEGFB","IFNGR1",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-2.79787520204155,4e-05,0.000391774647887324
"APOE_CCR6","APOE","CCR6",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-2.79738346262108,0.00154,0.0100273033707865
"CD1D_TNFRSF21","CD1D","TNFRSF21",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.78544286120721,0.00304,0.0180994520547945
"APOE_LILRB2","APOE","LILRB2",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-2.7767539259763,3e-05,0.000299741379310345
"CD1D_CD74","CD1D","CD74",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.77206245632682,0,0
"CD58_FLT1","CD58","FLT1",187,374,4.61141072128826e-06,1.14845197272113e-05,400,-2.76232569266854,0.00211,0.013242725631769
"CD1D_IL1RAP","CD1D","IL1RAP",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.7613142501579,0.00474,0.0265394202898551
"APOE_TLR8","APOE","TLR8",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-2.7595524348497,0.00012,0.0010589847715736
"CD1D_FPR1","CD1D","FPR1",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.75239448588657,0.00241,0.01488378330373
"ICAM2_IL1R1","ICAM2","IL1R1",115,30,2.83589429384037e-06,9.21218159936738e-07,131,-2.74884110314315,0.01194,0.0587204809052334
"ICAM4_FLT1","ICAM4","FLT1",37,75,9.12418164105164e-07,2.30304539984185e-06,96,-2.74294306984308,0.00447,0.0252718536585366
"CD1D_SELL","CD1D","SELL",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.74076833649027,0.01527,0.0727312191780822
"RNASET2_CD226","RNASET2","CD226",1420,508,3.50171295413333e-05,1.55992941749288e-05,800,-2.74069698414163,0.00716,0.0381830061349693
"HEBP1_CD226","HEBP1","CD226",153,55,3.77297240832676e-06,1.68889995988402e-06,187,-2.73370829223966,0.01461,0.0698747867950481
"ADM_FLT1","ADM","FLT1",189,389,4.6607306220507e-06,1.19451288071797e-05,297,-2.72094196075375,0.00063,0.00468057692307692
"CD48_CALCRL","CD48","CALCRL",1408,764,3.47212101367587e-05,2.34603558063889e-05,905,-2.68814590098549,0.02678,0.115669639751553
"CD52_CALCRL","CD52","CALCRL",1553,843,3.82969029420356e-05,2.58862302942223e-05,724,-2.68759670075178,0.04852,0.188285758928571
"ICAM3_CALCRL","ICAM3","CALCRL",186,101,4.58675077090704e-06,3.10143447178702e-06,222,-2.6870696575432,0.03415,0.139365669014085
"CD1D_SIGLEC10","CD1D","SIGLEC10",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.67283231197682,0.00038,0.00298927601809955
"APOE_FPR3","APOE","FPR3",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-2.67218984820052,6e-05,0.000568446866485014
"APOE_ITGAV","APOE","ITGAV",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-2.66885948475586,0.00018,0.00152648780487805
"VEGFB_CSF3R","VEGFB","CSF3R",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-2.66009888285089,0.00138,0.00917449330783939
"CD1D_ADGRG6","CD1D","ADGRG6",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.65670417618116,0.0417,0.165137699316629
"CD1D_TNFRSF1A","CD1D","TNFRSF1A",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.65028552616885,0.00132,0.00884323699421965
"ANXA1_CALCRL","ANXA1","CALCRL",2459,1373,6.06388179874215e-05,4.21610844531047e-05,990,-2.64688463364139,0.02623,0.113576226650062
"VEGFB_CCRL2","VEGFB","CCRL2",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-2.6187719499353,0.00447,0.0252718536585366
"CD1D_SIRPA","CD1D","SIRPA",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.60327294290609,0.00183,0.0116750642201835
"CD1D_IL27RA","CD1D","IL27RA",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.5978119521438,0.0296,0.125053705953827
"CD1D_IL15RA","CD1D","IL15RA",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.59780362352499,0.07406,0.264109353846154
"IL10_FPR2","IL10","FPR2",406,173,1.00119398547756e-05,5.31235805563519e-06,250,-2.59274939888717,0.01284,0.0624401118881119
"F11R_FPR2","F11R","FPR2",105,45,2.58929479002817e-06,1.38182723990511e-06,135,-2.58442105968788,0.00491,0.0274030016051364
"CD1D_MERTK","CD1D","MERTK",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.5827109642923,0.01028,0.0515036887608069
"PPIA_FPR2","PPIA","FPR2",2613,1122,6.44364503461295e-05,3.4453559181634e-05,1105,-2.58168005194098,0.00667,0.0361803276131045
"APP_CALCRL","APP","CALCRL",208,123,5.12926967929389e-06,3.77699445574063e-06,262,-2.56405214699484,0.03593,0.146286428571429
"CD1D_AXL","CD1D","AXL",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.54659361133445,0.00271,0.0163304506065858
"VEGFB_CD2","VEGFB","CD2",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-2.52166346040461,0.04186,0.165394568181818
"CD1D_ACVR1B","CD1D","ACVR1B",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.50469649355282,0.09309,0.321423962264151
"APOE_SORT1","APOE","SORT1",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-2.50433704526618,0.00211,0.013242725631769
"CD1D_TNFRSF14","CD1D","TNFRSF14",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.49617923719947,0.00311,0.0184845641025641
"IL10_CD226","IL10","CD226",406,173,1.00119398547756e-05,5.31235805563519e-06,250,-2.48840827382192,0.05287,0.201096
"APOE_PLXND1","APOE","PLXND1",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-2.48752965364982,0.00113,0.00770394117647059
"APOE_NRP1","APOE","NRP1",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-2.48641629781557,0.00028,0.00226409302325581
"VEGFB_IL6R","VEGFB","IL6R",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-2.48283227355629,0.0093,0.0474136363636364
"F11R_CD226","F11R","CD226",105,45,2.58929479002817e-06,1.38182723990511e-06,135,-2.48006725717181,0.02807,0.120473119605425
"PPIA_CD226","PPIA","CD226",2613,1122,6.44364503461295e-05,3.4453559181634e-05,1105,-2.47734270487944,0.04399,0.172828508474576
"LRPAP1_IL1R1","LRPAP1","IL1R1",501,159,1.23546351409915e-05,4.88245624766471e-06,428,-2.46603287413302,0.00478,0.0267203536977492
"CD1D_BSG","CD1D","BSG",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.46031527273262,0.00427,0.0242991653027823
"VEGFB_CD72","VEGFB","CD72",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-2.45598739846073,0.00942,0.0479551098096632
"VEGFB_ADGRE2","VEGFB","ADGRE2",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-2.45231249447573,0.01247,0.0608963342696629
"CD1D_CD209","CD1D","CD209",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.4476790471268,0.0059,0.0323059842519685
"APOE_SIGLEC1","APOE","SIGLEC1",2791,204,6.88259215139868e-05,6.26428348756982e-06,141,-2.43415960434983,0.00037,0.00293050113895216
"SELPLG_CALCRL","SELPLG","CALCRL",111,72,2.73725449231549e-06,2.21092358384817e-06,153,-2.4306047500355,0.09679,0.330502669283611
"CD1D_PILRA","CD1D","PILRA",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.43036197659071,0.01167,0.0574739235127479
"CD1D_IL12RB1","CD1D","IL12RB1",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.41597598403176,0.05757,0.214315728051392
"VEGFB_PLAUR","VEGFB","PLAUR",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-2.40640529901689,0.00804,0.0420377142857143
"IL1A_FLT1","IL1A","FLT1",424,1093,1.04558189616376e-05,3.35630482936952e-05,343,-2.39617139858011,0.02278,0.101721219512195
"CD1D_ADGRE5","CD1D","ADGRE5",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.3929993802896,0.01202,0.0590304237288136
"THBS1_FPR2","THBS1","FPR2",8918,4383,0.000219917437499726,0.000134589973166757,952,-2.38684765645672,0.0306,0.128033935018051
"ICAM2_CLEC2D","ICAM2","CLEC2D",115,30,2.83589429384037e-06,9.21218159936738e-07,131,-2.3853326415764,0.10022,0.339965795121951
"SPN_FPR2","SPN","FPR2",107,53,2.63861469079061e-06,1.62748541588824e-06,120,-2.37557830553467,0.04636,0.181524459459459
"CLCF1_FLT1","CLCF1","FLT1",21,55,5.17858958005633e-07,1.68889995988402e-06,62,-2.37325974564801,0.0661,0.241671608832808
"CCL20_CALCRL","CCL20","CALCRL",2854,1950,7.03794983880037e-05,5.9879180395888e-05,506,-2.3556563060271,0.13384,0.428509834254144
"CD1D_PLXNB2","CD1D","PLXNB2",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.35270427270651,0.04689,0.183393172103487
"CD55_CALCRL","CD55","CALCRL",1814,1242,4.47331499915342e-05,3.8138431821381e-05,912,-2.35265370493167,0.13715,0.437495917431193
"VEGFB_CCR1","VEGFB","CCR1",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-2.34028880349759,0.0409,0.162683862857143
"ICAM2_IFNGR1","ICAM2","IFNGR1",115,30,2.83589429384037e-06,9.21218159936738e-07,131,-2.33888254204075,0.01574,0.0743586684782609
"IL23A_FLT1","IL23A","FLT1",218,593,5.3758691831061e-06,1.82094122947495e-05,197,-2.31862350086402,0.11252,0.374743333333333
"CD1D_ITGAL","CD1D","ITGAL",346,41,8.53234283190234e-06,1.25899815191354e-06,251,-2.31053213330876,0.09126,0.316046832669323
"RNASET2_IL1R1","RNASET2","IL1R1",1420,508,3.50171295413333e-05,1.55992941749288e-05,800,-2.29324070412151,0.00693,0.0371771538461538
"HEBP1_IL1R1","HEBP1","IL1R1",153,55,3.77297240832676e-06,1.68889995988402e-06,187,-2.28627420552472,0.02137,0.0966235240572172
"THBS1_CD226","THBS1","CD226",8918,4383,0.000219917437499726,0.000134589973166757,952,-2.28251082676281,0.10236,0.345875335276968
"VEGFB_ITGA4","VEGFB","ITGA4",137,26,3.37841320222723e-06,7.98389071945173e-07,129,-2.27712775461802,0.01943,0.0891267941952507
"SPN_CD226","SPN","CD226",107,53,2.63861469079061e-06,1.62748541588824e-06,120,-2.27122762836253,0.11164,0.372884034582133
"GAS6_CALCRL","GAS6","CALCRL",67,49,1.65221667554178e-06,1.50465632789667e-06,102,-2.25747940943968,0.07152,0.256630588235294
