"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"APLP2_ACVR1B","APLP2","ACVR1B",1099,674,2.71230787315353e-05,2.06738833242709e-05,759,-0.332561613128431,0.95688,1
"KLRB1_ACKR3","KLRB1","ACKR3",111,89,2.73945563166553e-06,2.7299341481604e-06,105,-0.33228992322884,0.98999,1
"HBEGF_ITGAV","HBEGF","ITGAV",1290,668,3.18369168004372e-05,2.04898428199005e-05,630,-0.326504392669746,0.99987,1
"KLRB1_IFNGR1","KLRB1","IFNGR1",111,89,2.73945563166553e-06,2.7299341481604e-06,105,-0.324384744766447,0.9956,1
"OSM_BSG","OSM","BSG",406,440,1.00199908689748e-05,1.34963036538267e-05,345,-0.323888380876675,0.99983,1
"PDGFB_LTBR","PDGFB","LTBR",84,85,2.07310155909824e-06,2.60724047858015e-06,88,-0.323812971687827,0.88948,1
"TNFSF12_PLXNB2","TNFSF12","PLXNB2",95,43,2.34457914421825e-06,1.31895694798761e-06,119,-0.320697063649051,0.9889,1
"EREG_ACVR1","EREG","ACVR1",3897,4340,9.6177104473879e-05,0.000133122631494563,947,-0.31985654124703,0.99016,1
"EREG_ADGRG6","EREG","ADGRG6",3897,4340,9.6177104473879e-05,0.000133122631494563,947,-0.31985654105694,0.97812,1
"GAS6_AXL","GAS6","AXL",67,49,1.6535452911855e-06,1.50299745235797e-06,102,-0.31839706690968,0.99144,1
"LGALS9_ADGRA2","LGALS9","ADGRA2",518,259,1.27841262811058e-05,7.94441510532071e-06,520,-0.316489901353857,0.9994,1
"B2M_ERBB3","B2M","ERBB3",41570,35581,0.00102593847394897,0.00109139086433365,1676,-0.313969652667766,0.98239,1
"CD93_ACVR1","CD93","ACVR1",570,638,1.40674748653095e-05,1.95696402980487e-05,576,-0.31259313154653,0.98658,1
"CD93_ADGRG6","CD93","ADGRG6",570,638,1.40674748653095e-05,1.95696402980487e-05,576,-0.312593130279738,0.97208,1
"APP_PLXND1","APP","PLXND1",208,123,5.13339433681469e-06,3.77283033959246e-06,262,-0.306361825893865,0.99956,1
"APLP2_ITGA3","APLP2","ITGA3",1099,674,2.71230787315353e-05,2.06738833242709e-05,759,-0.306089414275292,0.98355,1
"TGFB1_IL10RB","TGFB1","IL10RB",480,432,1.18462946234185e-05,1.32509163146662e-05,554,-0.305262624515296,0.98907,1
"PDGFB_NGFR","PDGFB","NGFR",84,85,2.07310155909824e-06,2.60724047858015e-06,88,-0.299416327274708,0.86493,1
"ITGB1_ACKR3","ITGB1","ACKR3",547,449,1.3499839914604e-05,1.37723644103822e-05,575,-0.298432943296895,0.98977,1
"ITGB1_IFNGR1","ITGB1","IFNGR1",547,449,1.3499839914604e-05,1.37723644103822e-05,575,-0.290527748775615,0.99672,1
"THBS1_IL6ST","THBS1","IL6ST",8918,4383,0.00022009428219093,0.000134441588442551,952,-0.288000114884064,1,1
"EREG_BSG","EREG","BSG",3897,4340,9.6177104473879e-05,0.000133122631494563,947,-0.284581069053224,1,1
"CD58_NRP2","CD58","NRP2",187,374,4.61511894704013e-06,1.14718581057527e-05,400,-0.282542553642809,0.98386,1
"PDGFB_TNFRSF12A","PDGFB","TNFRSF12A",84,85,2.07310155909824e-06,2.60724047858015e-06,88,-0.28254251220986,0.88249,1
"IL1A_PLAUR","IL1A","PLAUR",424,1093,1.0464226917353e-05,3.35260452128013e-05,343,-0.278955385553998,0.96165,1
"CD93_BSG","CD93","BSG",570,638,1.40674748653095e-05,1.95696402980487e-05,576,-0.277317673823168,1,1
"CD55_IL1R1","CD55","IL1R1",1814,1242,4.47691217643358e-05,3.80963844046653e-05,912,-0.27323570127176,0.99505,1
"HBEGF_ADGRA2","HBEGF","ADGRA2",1290,668,3.18369168004372e-05,2.04898428199005e-05,630,-0.265940964464824,0.99978,1
"LGALS9_IL6ST","LGALS9","IL6ST",518,259,1.27841262811058e-05,7.94441510532071e-06,520,-0.263198591795984,1,1
"EBI3_TNFRSF1A","EBI3","TNFRSF1A",74,72,1.82630375444369e-06,2.20848605244437e-06,108,-0.256254307680065,0.99758,1
"CLCF1_PLAUR","CLCF1","PLAUR",21,55,5.1827538977456e-07,1.68703795672834e-06,62,-0.2560696298834,0.90633,1
"APLP2_PLXND1","APLP2","PLXND1",1099,674,2.71230787315353e-05,2.06738833242709e-05,759,-0.253807523335435,0.99991,1
"SEMA4A_CD36","SEMA4A","CD36",84,106,2.07310155909824e-06,3.25138224387643e-06,168,-0.251477491429699,0.99657,1
"THBS1_ITGA4","THBS1","ITGA4",8918,4383,0.00022009428219093,0.000134441588442551,952,-0.247602013973842,0.99934,1
"AREG_NRP1","AREG","NRP1",10806,3951,0.000266689707709709,0.000121190672127885,970,-0.246009007021885,0.99992,1
"TGFB1_ERBB3","TGFB1","ERBB3",480,432,1.18462946234185e-05,1.32509163146662e-05,554,-0.241537049628615,0.9984,1
"ADM_NRP2","ADM","NRP2",189,389,4.66447850797104e-06,1.19319593666786e-05,297,-0.241158636852614,0.96714,1
"NRG1_ACVR2A","NRG1","ACVR2A",220,93,5.42955170240015e-06,2.85262781774064e-06,200,-0.239341134973896,0.95716,1
"B2M_ACKR3","B2M","ACKR3",41570,35581,0.00102593847394897,0.00109139086433365,1676,-0.238043259898973,0.98348,1
"SEMA4D_AXL","SEMA4D","AXL",168,130,4.14620311819648e-06,3.98754426135788e-06,247,-0.236967360786681,0.99995,1
"B2M_IFNGR1","B2M","IFNGR1",41570,35581,0.00102593847394897,0.00109139086433365,1676,-0.230138061851031,0.99407,1
"CD80_PLAUR","CD80","PLAUR",42,112,1.03655077954912e-06,3.43542274824679e-06,125,-0.230074829797302,0.89371,1
"IL10_ACVR2A","IL10","ACVR2A",406,173,1.00199908689748e-05,5.30650120934549e-06,250,-0.227847983324822,0.93426,1
"OSM_LTBR","OSM","LTBR",406,440,1.00199908689748e-05,1.34963036538267e-05,345,-0.224862756323399,0.9962,1
"LGALS9_ITGA4","LGALS9","ITGA4",518,259,1.27841262811058e-05,7.94441510532071e-06,520,-0.222800486835068,0.99879,1
"CXCL11_PLAUR","CXCL11","PLAUR",35,94,8.63792316290933e-07,2.8833012351357e-06,57,-0.219806447733562,0.94002,1
"PPIA_ACVR2A","PPIA","ACVR2A",2613,1122,6.44882663562345e-05,3.4415574317258e-05,1105,-0.21677479764393,0.9707,1
"NRG1_CD74","NRG1","CD74",220,93,5.42955170240015e-06,2.85262781774064e-06,200,-0.215203726899899,0.99391,1
"HBEGF_IL6ST","HBEGF","IL6ST",1290,668,3.18369168004372e-05,2.04898428199005e-05,630,-0.212649651306195,1,1
"IL10_CD74","IL10","CD74",406,173,1.00199908689748e-05,5.30650120934549e-06,250,-0.203710516888985,0.97823,1
"THBS1_PLXNB2","THBS1","PLXNB2",8918,4383,0.00022009428219093,0.000134441588442551,952,-0.201907822524055,0.99944,1
"IL23A_PLAUR","IL23A","PLAUR",218,593,5.38019214146924e-06,1.8189336515271e-05,197,-0.201408632237898,0.95909,1
"OSM_NGFR","OSM","NGFR",406,440,1.00199908689748e-05,1.34963036538267e-05,345,-0.200466103728335,0.97996,1
"PDGFB_TNFRSF1A","PDGFB","TNFRSF1A",84,85,2.07310155909824e-06,2.60724047858015e-06,88,-0.199652441827392,0.95037,1
"EBI3_IL10RB","EBI3","IL10RB",74,72,1.82630375444369e-06,2.20848605244437e-06,108,-0.192787809236345,0.97638,1
"PPIA_CD74","PPIA","CD74",2613,1122,6.44882663562345e-05,3.4415574317258e-05,1105,-0.192637278598994,0.99819,1
"NRG1_SORT1","NRG1","SORT1",220,93,5.42955170240015e-06,2.85262781774064e-06,200,-0.191319732159068,0.99943,1
"KLRB1_AXL","KLRB1","AXL",111,89,2.73945563166553e-06,2.7299341481604e-06,105,-0.185700184387593,0.99988,1
"EREG_LTBR","EREG","LTBR",3897,4340,9.6177104473879e-05,0.000133122631494563,947,-0.185555451463807,0.99962,1
"OSM_TNFRSF12A","OSM","TNFRSF12A",406,440,1.00199908689748e-05,1.34963036538267e-05,345,-0.183592285887984,0.98699,1
"CD55_TNFRSF14","CD55","TNFRSF14",1814,1242,4.47691217643358e-05,3.80963844046653e-05,912,-0.181477379044876,0.99948,1
"CD55_ADGRE5","CD55","ADGRE5",1814,1242,4.47691217643358e-05,3.80963844046653e-05,912,-0.180895530056574,0.99906,1
