"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"ICAM2_FPR3","ICAM2","FPR3",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-2.50171082964051,0.0378,0.181517895878525
"INHBA_CD74","INHBA","CD74",221,41,5.43644105477288e-06,1.26039375254173e-06,95,-2.49857509903934,0.48837,1
"SPN_ITGAM","SPN","ITGAM",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-2.49834687961644,0.14852,0.52650578778135
"CXCL14_ITGAV","CXCL14","ITGAV",98,4,2.4107295175011e-06,1.22965244150413e-07,48,-2.49644517908743,0.67162,1
"HEBP1_IL12RB1","HEBP1","IL12RB1",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-2.49450490489016,0.01321,0.0789378048780488
"ADM_CD72","ADM","CD72",122,27,3.00111225648096e-06,8.30015398015286e-07,82,-2.49377452907268,0.01595,0.0927961741424802
"CCL3_TREM2","CCL3","TREM2",4991,1343,0.00012277501042702,4.12855807235011e-05,495,-2.49105421807079,0.17612,0.599297222222222
"ITGB1_IFNGR1","ITGB1","IFNGR1",465,106,1.14386655677348e-05,3.25857896998594e-06,327,-2.48587306072237,0.00202,0.017398828125
"LGALS3_CXCR4","LGALS3","CXCR4",1044,296,2.56816491456239e-05,9.09942806713054e-06,412,-2.48275190577927,0.00063,0.00691119402985075
"ADM_CD36","ADM","CD36",122,27,3.00111225648096e-06,8.30015398015286e-07,82,-2.48159905816392,0.01487,0.0872030585106383
"HEBP1_BSG","HEBP1","BSG",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-2.47896225495827,0.00126,0.0117724576271186
"VEGFA_IFNGR1","VEGFA","IFNGR1",1030,236,2.53372592145523e-05,7.25494940487435e-06,339,-2.47849232879699,0.05585,0.247785211267606
"CD99_SIGLEC10","CD99","SIGLEC10",207,51,5.0920511237013e-06,1.56780686291776e-06,182,-2.47647098678321,0.04765,0.219808054393305
"IL1A_CD2","IL1A","CD2",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-2.47626312066662,0.52166,1
"PPIA_CD74","PPIA","CD74",2143,404,5.27162587347434e-05,1.24194896591917e-05,695,-2.47542921393277,0,0
"VEGFB_SIGLEC10","VEGFB","SIGLEC10",158,39,3.88668636495075e-06,1.19891113046652e-06,143,-2.47378735477946,0.00571,0.0399830696202532
"CCL5_SIGLEC10","CCL5","SIGLEC10",182,45,4.47706910393061e-06,1.38335899669214e-06,129,-2.47135067977273,0.14541,0.517143629032258
"CXCL12_PILRA","CXCL12","PILRA",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-2.47110223453883,0.00027,0.00327115384615385
"CD93_TREM2","CD93","TREM2",398,109,9.79051375474935e-06,3.35080290309875e-06,258,-2.46561938742091,0.09979,0.387095694200352
"CD86_TREM2","CD86","TREM2",456,125,1.12172720406173e-05,3.8426638797004e-06,342,-2.46428559248509,0.12848,0.47227425
"IL1B_IL12RB1","IL1B","IL12RB1",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-2.46237716627546,0.31316,0.902637647058824
"KLRB1_ITGAM","KLRB1","ITGAM",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-2.45784357479904,0.26311,0.800217310344828
"IL1A_CCR1","IL1A","CCR1",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-2.45298692010677,0.53807,1
"IL1A_IL6ST","IL1A","IL6ST",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-2.45165358926967,0.53842,1
"ITGB1_CD72","ITGB1","CD72",465,106,1.14386655677348e-05,3.25857896998594e-06,327,-2.45109537074723,0.01459,0.0857892
"TGFB1_TREM2","TGFB1","TREM2",397,110,9.76591447395852e-06,3.38154421413635e-06,313,-2.4488146454221,0.13392,0.48648039538715
"SPN_IL10RB","SPN","IL10RB",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-2.44682142438989,0.15465,0.541275
"IL1B_BSG","IL1B","BSG",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-2.44681123823056,0.241,0.756987179487179
"CD58_TNFRSF21","CD58","TNFRSF21",214,37,5.26424608923709e-06,1.13742850839132e-06,169,-2.4461662871881,0.18317,0.620414516129032
"VEGFA_CD72","VEGFA","CD72",1030,236,2.53372592145523e-05,7.25494940487435e-06,339,-2.44371528139768,0.10106,0.390257968476357
"IL1A_ADGRE2","IL1A","ADGRE2",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-2.44202647753134,0.54426,1
"CD55_CLEC2D","CD55","CLEC2D",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-2.44007317630801,0.23973,0.7551495
"ITGB1_CD36","ITGB1","CD36",465,106,1.14386655677348e-05,3.25857896998594e-06,327,-2.43891703421085,0.00823,0.0530618421052632
"IL1A_IL1RAP","IL1A","IL1RAP",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-2.43887289309708,0.548,1
"CD55_FPR1","CD55","FPR1",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-2.43844506530266,0.12278,0.455193529411765
"SPN_LTBR","SPN","LTBR",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-2.43613444926625,0.16997,0.582867573872473
"ITGAV_CD209","ITGAV","CD209",127,49,3.12410866043509e-06,1.50632424084256e-06,121,-2.43509970114428,0.04703,0.217859558823529
"B2M_CXCR4","B2M","CXCR4",32466,9518,0.000798640250155006,0.000292595798455907,849,-2.43449859175104,0,0
"IL23A_SIGLEC1","IL23A","SIGLEC1",512,74,1.25948317649037e-05,2.27485701678263e-06,87,-2.43353088114438,0.42722,1
"VEGFA_CD36","VEGFA","CD36",1030,236,2.53372592145523e-05,7.25494940487435e-06,339,-2.4315364095249,0.09078,0.360666486486486
"HEBP1_ITGAM","HEBP1","ITGAM",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-2.42557588730266,0.00693,0.0467298165137615
"ANXA1_CD74","ANXA1","CD74",1234,241,3.03555124958812e-05,7.40865596006236e-06,477,-2.42446190360375,5e-05,0.000967105263157895
"THBS1_PLAUR","THBS1","PLAUR",5434,421,0.000133672491817357,1.29420919468309e-05,454,-2.42026726370275,0.15208,0.533975159235669
"THBS1_SIRPA","THBS1","SIRPA",5434,421,0.000133672491817357,1.29420919468309e-05,454,-2.41659045675376,0.17428,0.593952704791345
"ICAM2_CLEC2D","ICAM2","CLEC2D",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-2.41643809127469,0.1145,0.429375
"LGALS3_TREM2","LGALS3","TREM2",1044,296,2.56816491456239e-05,9.09942806713054e-06,412,-2.41563554154026,0.09073,0.360666486486486
"ICAM2_FPR1","ICAM2","FPR1",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-2.41482676206407,0.0511,0.22995
"IL10_PLXNB2","IL10","PLXNB2",259,40,6.37121372482433e-06,1.22965244150413e-06,126,-2.41315292189217,0.06761,0.286311420345489
"KLRB1_IL10RB","KLRB1","IL10RB",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-2.4063155935545,0.28558,0.845240134228188
"ICAM1_IFNGR1","ICAM1","IFNGR1",1564,377,3.84732751568542e-05,1.15894742611764e-05,373,-2.40531088565455,0.20524,0.678492053973013
"IL1A_ADGRE5","IL1A","ADGRE5",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-2.40233464604958,0.58248,1
"LRPAP1_IFNGR1","LRPAP1","IFNGR1",277,67,6.81400077905922e-06,2.05966783951941e-06,209,-2.40035943548837,5e-04,0.00568298969072165
"IGF1_CXCR4","IGF1","CXCR4",406,122,9.98730800107597e-06,3.75043994658759e-06,216,-2.39889781219741,8e-05,0.001378125
"KLRB1_LTBR","KLRB1","LTBR",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-2.39562959887816,0.29908,0.873618079470199
"IL1A_IL10RA","IL1A","IL10RA",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-2.39441170393049,0.58913,1
"IL1B_ITGAM","IL1B","ITGAM",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-2.39343006839682,0.344,0.956519546027743
"SPN_CCR6","SPN","CCR6",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-2.38882096023599,0.32401,0.921860709677419
"CD1D_LILRB2","CD1D","LILRB2",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-2.38629710930908,0.01364,0.0810679245283019
"SPN_FPR3","SPN","FPR3",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-2.38623409828866,0.19862,0.664368835098336
"APP_TNFRSF21","APP","TNFRSF21",122,22,3.00111225648096e-06,6.7630884282727e-07,117,-2.38545462099599,0.03792,0.181517895878525
"CD58_SORT1","CD58","SORT1",214,37,5.26424608923709e-06,1.13742850839132e-06,169,-2.38323826663757,0.22341,0.71934503649635
"CXCL12_TLR8","CXCL12","TLR8",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-2.38231700903958,0.00405,0.0302720338983051
"CD52_PLXNB2","CD52","PLXNB2",659,104,1.62109260411553e-05,3.19709634791073e-06,294,-2.38197025694751,0.18782,0.632279541984733
"THBS1_CD2","THBS1","CD2",5434,421,0.000133672491817357,1.29420919468309e-05,454,-2.37561566883025,0.29481,0.863288247011952
"HEBP1_IL10RB","HEBP1","IL10RB",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-2.37404974158086,0.00479,0.0348579207920792
"CD99_IFNGR1","CD99","IFNGR1",207,51,5.0920511237013e-06,1.56780686291776e-06,182,-2.3737679473997,0.06834,0.287575763358779
"IL23A_IL12RB1","IL23A","IL12RB1",512,74,1.25948317649037e-05,2.27485701678263e-06,87,-2.37178482616901,0.46992,1
"VEGFB_IFNGR1","VEGFB","IFNGR1",158,39,3.88668636495075e-06,1.19891113046652e-06,143,-2.37108469421971,0.00765,0.0505037425149701
"ICAM1_CD72","ICAM1","CD72",1564,377,3.84732751568542e-05,1.15894742611764e-05,373,-2.37053403766429,0.30507,0.885829736842105
"CCL5_IFNGR1","CCL5","IFNGR1",182,45,4.47706910393061e-06,1.38335899669214e-06,129,-2.36864780377512,0.19257,0.647281783536585
"B2M_TREM2","B2M","TREM2",32466,9518,0.000798640250155006,0.000292595798455907,849,-2.36738432898746,0.05048,0.228090983606557
"LRPAP1_CD72","LRPAP1","CD72",277,67,6.81400077905922e-06,2.05966783951941e-06,209,-2.36558109249751,0.00401,0.030075
"HEBP1_LTBR","HEBP1","LTBR",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-2.36336303661725,0.00667,0.0453890769230769
"ICAM1_CD36","ICAM1","CD36",1564,377,3.84732751568542e-05,1.15894742611764e-05,373,-2.35835499969478,0.29913,0.873618079470199
"IL23A_BSG","IL23A","BSG",512,74,1.25948317649037e-05,2.27485701678263e-06,87,-2.35622326263427,0.46397,1
"LRPAP1_CD36","LRPAP1","CD36",277,67,6.81400077905922e-06,2.05966783951941e-06,209,-2.35340330024352,0.00179,0.0157878
"THBS1_CCR1","THBS1","CCR1",5434,421,0.000133672491817357,1.29420919468309e-05,454,-2.35233828828498,0.27189,0.818012942779291
"THBS1_IL6ST","THBS1","IL6ST",5434,421,0.000133672491817357,1.29420919468309e-05,454,-2.35100466618946,0.24878,0.774802118644068
"CCL3_SIGLEC10","CCL3","SIGLEC10",4991,1343,0.00012277501042702,4.12855807235011e-05,495,-2.34928068111566,0.09285,0.3668175
"TNF_LILRB2","TNF","LILRB2",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-2.3483918089334,0.994,1
"KLRB1_CCR6","KLRB1","CCR6",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-2.34833684390667,0.39896,1
"KLRB1_FPR3","KLRB1","FPR3",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-2.3457279664336,0.33246,0.93504375
"CXCL12_CALCRL","CXCL12","CALCRL",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-2.34554675122046,0.05135,0.230116125760649
"INHBA_TNFRSF21","INHBA","TNFRSF21",221,41,5.43644105477288e-06,1.26039375254173e-06,95,-2.34450385672075,0.63081,1
"IL1B_IL10RB","IL1B","IL10RB",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-2.34189982571817,0.38492,1
"CXCL12_TNFRSF1A","CXCL12","TNFRSF1A",204,21,5.01825328132881e-06,6.45567531789667e-07,137,-2.34166467578085,0.0022,0.018375
"THBS1_ADGRE2","THBS1","ADGRE2",5434,421,0.000133672491817357,1.29420919468309e-05,454,-2.34137732399753,0.24824,0.774213861386139
"ALCAM_CD74","ALCAM","CD74",145,30,3.56689571466999e-06,9.22239331128095e-07,127,-2.34124303210332,0.23506,0.746654244604317
"CD99_CD72","CD99","CD72",207,51,5.0920511237013e-06,1.56780686291776e-06,182,-2.33898904468985,0.13025,0.477078488372093
"THBS1_IL1RAP","THBS1","IL1RAP",5434,421,0.000133672491817357,1.29420919468309e-05,454,-2.33822436196736,0.28015,0.832550943396226
"IL10_SIGLEC1","IL10","SIGLEC1",259,40,6.37121372482433e-06,1.22965244150413e-06,126,-2.33786070143794,0.12283,0.455193529411765
"VEGFB_CD72","VEGFB","CD72",158,39,3.88668636495075e-06,1.19891113046652e-06,143,-2.33630506120589,0.02257,0.121543902439024
"CCL5_CD72","CCL5","CD72",182,45,4.47706910393061e-06,1.38335899669214e-06,129,-2.33386858635438,0.23343,0.743805130057803
"IGF1_TREM2","IGF1","TREM2",406,122,9.98730800107597e-06,3.75043994658759e-06,216,-2.3317784280346,0.05145,0.230116125760649
"IL1B_LTBR","IL1B","LTBR",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-2.33121470747994,0.40492,1
"OSM_CD74","OSM","CD74",134,28,3.29630362597089e-06,8.60756709052889e-07,80,-2.32695880428693,0.51972,1
"CD99_CD36","CD99","CD36",207,51,5.0920511237013e-06,1.56780686291776e-06,182,-2.32681171892746,0.11547,0.431768898305085
"VEGFB_CD36","VEGFB","CD36",158,39,3.88668636495075e-06,1.19891113046652e-06,143,-2.32412834401696,0.01638,0.0933279069767442
"CD93_SIGLEC10","CD93","SIGLEC10",398,109,9.79051375474935e-06,3.35080290309875e-06,258,-2.32385063284997,0.01961,0.108371052631579
"APP_SORT1","APP","SORT1",122,22,3.00111225648096e-06,6.7630884282727e-07,117,-2.3225263195631,0.04839,0.222755636743215
"CD86_SIGLEC10","CD86","SIGLEC10",456,125,1.12172720406173e-05,3.8426638797004e-06,342,-2.32251617056663,0.02914,0.149427209302326
"CCL5_CD36","CCL5","CD36",182,45,4.47706910393061e-06,1.38335899669214e-06,129,-2.32169152286251,0.23314,0.743805130057803
"PPIA_TNFRSF21","PPIA","TNFRSF21",2143,404,5.27162587347434e-05,1.24194896591917e-05,695,-2.32136246668908,0.04876,0.22399125
"SEMA4D_CD74","SEMA4D","CD74",133,28,3.27170434518006e-06,8.60756709052889e-07,132,-2.31615204938297,0.03795,0.181517895878525
"CD55_PILRA","CD55","PILRA",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-2.31615033698138,0.25528,0.787724685314685
"HEBP1_CCR6","HEBP1","CCR6",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-2.31605526933447,0.09316,0.3668175
"IL1A_ITGAL","IL1A","ITGAL",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-2.31431985902316,0.65117,1
"HEBP1_FPR3","HEBP1","FPR3",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-2.31346233502729,0.00821,0.0530618421052632
"TGFB1_SIGLEC10","TGFB1","SIGLEC10",397,110,9.76591447395852e-06,3.38154421413635e-06,313,-2.30704583042512,0.03379,0.167431348314607
"CD52_SIGLEC1","CD52","SIGLEC1",659,104,1.62109260411553e-05,3.19709634791073e-06,294,-2.30668056437529,0.31883,0.912579042690815
"IL23A_ITGAM","IL23A","ITGAM",512,74,1.25948317649037e-05,2.27485701678263e-06,87,-2.30284112011282,0.51829,1
"THBS1_ADGRE5","THBS1","ADGRE5",5434,421,0.000133672491817357,1.29420919468309e-05,454,-2.30168537399567,0.287,0.84805421686747
"RNASET2_CD74","RNASET2","CD74",1481,315,3.64315348512156e-05,9.683512976845e-06,536,-2.30137246841756,0.00012,0.00172941176470588
"SPN_CLEC2D","SPN","CLEC2D",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-2.30096287737735,0.32397,0.921860709677419
"SPN_FPR1","SPN","FPR1",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-2.29934967821448,0.26164,0.798344190871369
"THBS1_IL10RA","THBS1","IL10RA",5434,421,0.000133672491817357,1.29420919468309e-05,454,-2.29376250424801,0.29468,0.863288247011952
"ICAM2_PILRA","ICAM2","PILRA",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-2.29253150508588,0.09917,0.385661111111111
"IL1B_CCR6","IL1B","CCR6",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-2.28394048219215,0.49099,1
"INHBA_SORT1","INHBA","SORT1",221,41,5.43644105477288e-06,1.26039375254173e-06,95,-2.28157588948253,0.67948,1
"IL1B_FPR3","IL1B","FPR3",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-2.28131192799023,0.46629,1
"IL10_IL12RB1","IL10","IL12RB1",259,40,6.37121372482433e-06,1.22965244150413e-06,126,-2.27611398026022,0.14001,0.503486970684039
"LGALS3_SIGLEC10","LGALS3","SIGLEC10",1044,296,2.56816491456239e-05,9.09942806713054e-06,412,-2.27386348305335,0.01628,0.0933279069767442
"ANXA1_TNFRSF21","ANXA1","TNFRSF21",1234,241,3.03555124958812e-05,7.40865596006236e-06,477,-2.27039482211192,0.0375,0.180935448577681
"CD1D_PLAUR","CD1D","PLAUR",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-2.26186523036263,0.02963,0.151587354988399
"IL10_BSG","IL10","BSG",259,40,6.37121372482433e-06,1.22965244150413e-06,126,-2.26055626418914,0.09714,0.378434098939929
"KLRB1_CLEC2D","KLRB1","CLEC2D",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-2.26046428785803,0.42562,1
"KLRB1_FPR1","KLRB1","FPR1",208,27,5.11665040449212e-06,8.30015398015286e-07,131,-2.25884175187644,0.40014,1
"PPIA_SORT1","PPIA","SORT1",2143,404,5.27162587347434e-05,1.24194896591917e-05,695,-2.2584348383746,0.06656,0.284427906976744
"CD1D_SIRPA","CD1D","SIRPA",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-2.25818688420301,0.04145,0.195293269230769
"IL23A_IL10RB","IL23A","IL10RB",512,74,1.25948317649037e-05,2.27485701678263e-06,87,-2.25131164542682,0.55738,1
"CD58_PLXNB2","CD58","PLXNB2",214,37,5.26424608923709e-06,1.13742850839132e-06,169,-2.25028613489865,0.33415,0.937405534351145
"CCL20_NRP2","CCL20","NRP2",2766,101,6.80416106674289e-05,3.10487241479792e-06,215,-2.24675613567783,0.68275,1
"CCL3_IFNGR1","CCL3","IFNGR1",4991,1343,0.00012277501042702,4.12855807235011e-05,495,-2.24657645442638,0.1367,0.494948275862069
"CD52_IL12RB1","CD52","IL12RB1",659,104,1.62109260411553e-05,3.19709634791073e-06,294,-2.24493476289859,0.36929,1
"ADM_CD74","ADM","CD74",122,27,3.00111225648096e-06,8.30015398015286e-07,82,-2.24407437067398,0.03611,0.176156084070796
"CD47_CXCR4","CD47","CXCR4",197,66,4.84605831579302e-06,2.02892652848181e-06,194,-2.2419568747068,0.0024,0.0196728624535316
"IL23A_LTBR","IL23A","LTBR",512,74,1.25948317649037e-05,2.27485701678263e-06,87,-2.24062623060608,0.56771,1
"CD52_BSG","CD52","BSG",659,104,1.62109260411553e-05,3.19709634791073e-06,294,-2.22937177200471,0.31002,0.89475667539267
"HEBP1_CLEC2D","HEBP1","CLEC2D",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-2.22819320902765,0.04755,0.219806603773585
"CD55_TLR8","CD55","TLR8",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-2.22736825640005,0.42678,1
"HEBP1_FPR1","HEBP1","FPR1",113,15,2.77971872936351e-06,4.61119665564048e-07,108,-2.22657742087519,0.01094,0.0668218836565097
"B2M_SIGLEC10","B2M","SIGLEC10",32466,9518,0.000798640250155006,0.000292595798455907,849,-2.22561042657476,0.00037,0.00441
"TNF_PLAUR","TNF","PLAUR",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-2.22395943315985,0.99974,1
"CD93_IFNGR1","CD93","IFNGR1",398,109,9.79051375474935e-06,3.35080290309875e-06,258,-2.22114692371755,0.02758,0.143429009433962
"TNF_SIRPA","TNF","SIRPA",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-2.22028233771637,0.99836,1
"CD86_IFNGR1","CD86","IFNGR1",456,125,1.12172720406173e-05,3.8426638797004e-06,342,-2.21981238919985,0.03789,0.181517895878525
"CD1D_CD2","CD1D","CD2",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-2.2172089215014,0.13747,0.496920245901639
"THBS1_ITGAL","THBS1","ITGAL",5434,421,0.000133672491817357,1.29420919468309e-05,454,-2.213672280768,0.42981,1
"CCL3_CD72","CCL3","CD72",4991,1343,0.00012277501042702,4.12855807235011e-05,495,-2.21179984163014,0.22086,0.714555791788856
"ANXA1_SORT1","ANXA1","SORT1",1234,241,3.03555124958812e-05,7.40865596006236e-06,477,-2.20746716914828,0.05106,0.22995
"IL10_ITGAM","IL10","ITGAM",259,40,6.37121372482433e-06,1.22965244150413e-06,126,-2.20717326712185,0.14221,0.508222123176661
"TGFB1_IFNGR1","TGFB1","IFNGR1",397,110,9.76591447395852e-06,3.38154421413635e-06,313,-2.20434211460478,0.04436,0.207766242038217
"ICAM2_TLR8","ICAM2","TLR8",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-2.20374334819923,0.20019,0.666795996978852
"ITGB1_CD74","ITGB1","CD74",465,106,1.14386655677348e-05,3.25857896998594e-06,327,-2.20139100817726,0.03713,0.179543092105263
"CCL3_CD36","CCL3","CD36",4991,1343,0.00012277501042702,4.12855807235011e-05,495,-2.19962060771119,0.20845,0.684995901639344
"IL1B_CLEC2D","IL1B","CLEC2D",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-2.19605498152151,0.56948,1
"IL1B_FPR1","IL1B","FPR1",7883,1070,0.000193916130474093,3.28932028102354e-05,493,-2.19442410908316,0.59787,1
"VEGFA_CD74","VEGFA","CD74",1030,236,2.53372592145523e-05,7.25494940487435e-06,339,-2.19401013345712,0.25543,0.787724685314685
"CD1D_CCR1","CD1D","CCR1",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-2.19393416642446,0.09669,0.378011150442478
"IL23A_CCR6","IL23A","CCR6",512,74,1.25948317649037e-05,2.27485701678263e-06,87,-2.19334573914148,0.58733,1
"CD1D_IL6ST","CD1D","IL6ST",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-2.19260119131361,0.07477,0.308741292134831
"IL23A_FPR3","IL23A","FPR3",512,74,1.25948317649037e-05,2.27485701678263e-06,87,-2.19072384050049,0.60918,1
"CD55_CALCRL","CD55","CALCRL",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-2.19061317724713,0.48744,1
"IGF1_SIGLEC10","IGF1","SIGLEC10",406,122,9.98730800107597e-06,3.75043994658759e-06,216,-2.19000902071308,0.0037,0.0281327586206897
"APP_PLXNB2","APP","PLXNB2",122,22,3.00111225648096e-06,6.7630884282727e-07,117,-2.18957530969578,0.07748,0.318737686567164
"ALCAM_TNFRSF21","ALCAM","TNFRSF21",145,30,3.56689571466999e-06,9.22239331128095e-07,127,-2.18717014940627,0.43709,1
"CD55_TNFRSF1A","CD55","TNFRSF1A",698,80,1.71702979919976e-05,2.45930488300825e-06,342,-2.18671377826897,0.47108,1
"CD93_CD72","CD93","CD72",398,109,9.79051375474935e-06,3.35080290309875e-06,258,-2.18636931724204,0.07447,0.308079455909944
"CD86_CD72","CD86","CD72",456,125,1.12172720406173e-05,3.8426638797004e-06,342,-2.18503492145819,0.11169,0.420985384615385
"CD1D_ADGRE2","CD1D","ADGRE2",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-2.18297436135731,0.07035,0.294767077798861
"CD1D_IL1RAP","CD1D","IL1RAP",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-2.17982001790742,0.09989,0.387095694200352
"TNF_CD2","TNF","CD2",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-2.17930695527661,0.97668,1
"SPN_PILRA","SPN","PILRA",103,13,2.53372592145523e-06,3.99637043488841e-07,94,-2.17705448418679,0.39406,1
"CD52_ITGAM","CD52","ITGAM",659,104,1.62109260411553e-05,3.19709634791073e-06,294,-2.17598994916958,0.42122,1
"CD58_SIGLEC1","CD58","SIGLEC1",214,37,5.26424608923709e-06,1.13742850839132e-06,169,-2.1749937213375,0.44371,1
"CD47_TREM2","CD47","TREM2",197,66,4.84605831579302e-06,2.02892652848181e-06,194,-2.17483336177904,0.10699,0.406084337349398
"CD93_CD36","CD93","CD36",398,109,9.79051375474935e-06,3.35080290309875e-06,258,-2.17419091163236,0.05942,0.2599625
"OSM_TNFRSF21","OSM","TNFRSF21",134,28,3.29630362597089e-06,8.60756709052889e-07,80,-2.17288546717024,0.65731,1
"CD86_CD36","CD86","CD36",456,125,1.12172720406173e-05,3.8426638797004e-06,342,-2.17285640020611,0.09053,0.360666486486486
"LGALS3_IFNGR1","LGALS3","IFNGR1",1044,296,2.56816491456239e-05,9.09942806713054e-06,412,-2.17115941618752,0.02108,0.114877777777778
"TGFB1_CD72","TGFB1","CD72",397,110,9.76591447395852e-06,3.38154421413635e-06,313,-2.16956452152619,0.12363,0.457389513422819
"IL1A_FPR2","IL1A","FPR2",692,50,1.70227023072526e-05,1.53706555188016e-06,125,-2.16923028227109,0.7738,1
"ICAM2_CALCRL","ICAM2","CALCRL",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-2.16695896762451,0.31663,0.907892262678804
"APOE_MERTK","APOE","MERTK",1113,548,2.7378999520191e-05,1.68462384486065e-05,192,-2.16567192663102,0.02268,0.121677372262774
"ICAM2_TNFRSF1A","ICAM2","TNFRSF1A",103,12,2.53372592145523e-06,3.68895732451238e-07,98,-2.16309302336493,0.20439,0.676696621621622
"SEMA4D_TNFRSF21","SEMA4D","TNFRSF21",133,28,3.27170434518006e-06,8.60756709052889e-07,132,-2.1620787274761,0.22347,0.71934503649635
"TGFB1_CD36","TGFB1","CD36",397,110,9.76591447395852e-06,3.38154421413635e-06,313,-2.15738610478487,0.10245,0.394244764397906
"TNF_CCR1","TNF","CCR1",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-2.15603006667544,0.99575,1
"IL10_IL10RB","IL10","IL10RB",259,40,6.37121372482433e-06,1.22965244150413e-06,126,-2.15564446920346,0.14976,0.5292
"TNF_IL6ST","TNF","IL6ST",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-2.15469656573594,0.99854,1
"INHBA_PLXNB2","INHBA","PLXNB2",221,41,5.43644105477288e-06,1.26039375254173e-06,95,-2.14862357670411,0.79027,1
"RNASET2_TNFRSF21","RNASET2","TNFRSF21",1481,315,3.64315348512156e-05,9.683512976845e-06,536,-2.147305599161,0.06023,0.262984455445545
"TNF_ADGRE2","TNF","ADGRE2",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-2.14506931948805,0.99952,1
"IL10_LTBR","IL10","LTBR",259,40,6.37121372482433e-06,1.22965244150413e-06,126,-2.14495879436589,0.16098,0.558993543307087
"CD1D_ADGRE5","CD1D","ADGRE5",266,23,6.54340869036012e-06,7.07050153864873e-07,187,-2.1432826757746,0.08272,0.335776102941176
"TNF_IL1RAP","TNF","IL1RAP",1104,98,2.71576059930736e-05,3.01264848168511e-06,226,-2.14191609884751,0.99721,1
