"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"CD93_PLAUR","CD93","PLAUR",570,638,1.39602791850107e-05,1.94839477923038e-05,576,1.15073978555116,0.94405,1
"IL15_TNFRSF14","IL15","TNFRSF14",73,109,1.7878954043961e-06,3.32876224037792e-06,156,1.15496176424137,0.43934,1
"CD58_ADGRE5","CD58","ADGRE5",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.15653981886509,0.86888,1
"CLCF1_MERTK","CLCF1","MERTK",21,55,5.14326075237235e-07,1.67965067175033e-06,62,1.15666957431098,0.85504,1
"ICAM4_ADGRE5","ICAM4","ADGRE5",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.17590495309527,0.98081,1
"CD58_IL6R","CD58","IL6R",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.18420809105072,0.79974,1
"ICAM1_BSG","ICAM1","BSG",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.18820823516991,0.94847,1
"ITGAV_BSG","ITGAV","BSG",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.18866481714804,0.98261,1
"PLAU_ITGAL","PLAU","ITGAL",61,102,1.49399478997482e-06,3.11498851851879e-06,119,1.19227933860752,0.70925,1
"CXCL11_MERTK","CXCL11","MERTK",35,94,8.57210125395391e-07,2.87067569353692e-06,57,1.19293350713695,0.99865,1
"PLAU_CLEC2D","PLAU","CLEC2D",61,102,1.49399478997482e-06,3.11498851851879e-06,119,1.19874295499765,0.70134,1
"ICAM4_IL6R","ICAM4","IL6R",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.20357264619409,0.96817,1
"IL15_IL15RA","IL15","IL15RA",73,109,1.7878954043961e-06,3.32876224037792e-06,156,1.20402582372859,0.37575,1
"IL15_IL12RB1","IL15","IL12RB1",73,109,1.7878954043961e-06,3.32876224037792e-06,156,1.20974119562183,0.37102,1
"IL23A_MERTK","IL23A","MERTK",218,593,5.33919449531987e-06,1.81096881517808e-05,197,1.21133215630541,0.77755,1
"IL15_ITGA4","IL15","ITGA4",73,109,1.7878954043961e-06,3.32876224037792e-06,156,1.21888609234799,0.33326,1
"ICAM1_CCR6","ICAM1","CCR6",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.22921695680616,0.77652,1
"ITGAV_CCR6","ITGAV","CCR6",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.22967263396341,0.92193,1
"ICAM1_CD74","ICAM1","CD74",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.23007408667876,0.90494,1
"EBI3_SELL","EBI3","SELL",74,72,1.81238712226454e-06,2.19881542483679e-06,108,1.2304515226336,0.3607,1
"ITGAV_CD74","ITGAV","CD74",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.2305307005789,0.97175,1
"PLAU_IL10RA","PLAU","IL10RA",61,102,1.49399478997482e-06,3.11498851851879e-06,119,1.23311169506141,0.66512,1
"CD58_BSG","CD58","BSG",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.28058733051932,0.63314,1
