"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"VEGFB_CD80","VEGFB","CD80",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-3.91522231546907,0.00044,0.00432978723404255
"VEGFB_ITGAM","VEGFB","ITGAM",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-3.79975699292707,0.00013,0.00154166666666667
"ICAM2_CD80","ICAM2","CD80",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-3.45623849150947,0.0017,0.014696261682243
"ICAM2_ITGAM","ICAM2","ITGAM",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-3.34077140451691,8e-04,0.00762886597938144
"VEGFB_SIGLEC10","VEGFB","SIGLEC10",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-3.16752427987616,0,0
"VEGFB_TNFRSF13B","VEGFB","TNFRSF13B",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-3.13962542920655,0,0
"VEGFB_ITGAL","VEGFB","ITGAL",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.79979271544529,7e-05,0.000875
"VEGFB_BSG","VEGFB","BSG",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.75423732578964,0,0
"IL10_CD80","IL10","CD80",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-2.74838778067918,0.03542,0.195020833333333
"F11R_CD80","F11R","CD80",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-2.74004990139869,0.02324,0.134096273291925
"PPIA_CD80","PPIA","CD80",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-2.73732127430857,0.02142,0.127009615384615
"ICAM2_SIGLEC10","ICAM2","SIGLEC10",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-2.70853323265008,5e-05,0.000651408450704225
"ICAM2_TNFRSF13B","ICAM2","TNFRSF13B",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-2.68063285577856,1e-05,0.000149193548387097
"IL10_ITGAM","IL10","ITGAM",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-2.63291224807394,0.02876,0.161230303030303
"VEGFB_IL10RA","VEGFB","IL10RA",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.62987433260225,2e-05,0.000276119402985075
"F11R_ITGAM","F11R","ITGAM",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-2.62457915691414,0.01685,0.104605704697987
"PPIA_ITGAM","PPIA","ITGAM",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-2.62184431644939,0.01528,0.0955
"VEGFB_TNFRSF10A","VEGFB","TNFRSF10A",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.57462115328008,0.00017,0.00199050632911392
"VEGFB_NCR3","VEGFB","NCR3",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.47787047988556,0.00023,0.00247383720930233
"VEGFB_CCR6","VEGFB","CCR6",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.41499167667063,0.00019,0.00214329268292683
"CD52_CD80","CD52","CD80",1553,843,3.853130380628e-05,2.59248322558793e-05,724,-2.39913978940434,0.09876,0.445122572815534
"ICAM3_CD80","ICAM3","CD80",186,101,4.61482453829239e-06,3.10605938059763e-06,222,-2.39862239893441,0.09972,0.445608695652174
"VEGFB_IL10RB","VEGFB","IL10RB",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.3922930424824,0.00109,0.00988480392156863
"VEGFB_IL27RA","VEGFB","IL27RA",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.35233621526447,0.00222,0.0177025862068966
"ICAM2_ITGAL","ICAM2","ITGAL",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-2.34080177441499,0.00218,0.0175347826086957
"ICAM2_BSG","ICAM2","BSG",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-2.295245041873,3e-04,0.00315340909090909
"VEGFB_CD2","VEGFB","CD2",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.29499972178493,0.02462,0.138862804878049
"CD52_ITGAM","CD52","ITGAM",1553,843,3.853130380628e-05,2.59248322558793e-05,724,-2.28366290731242,0.09638,0.441664603960396
"ICAM3_ITGAM","ICAM3","ITGAM",186,101,4.61482453829239e-06,3.10605938059763e-06,222,-2.28314798017186,0.0984,0.445122572815534
"APP_CD80","APP","CD80",208,123,5.16066399981084e-06,3.78262677043078e-06,262,-2.27560282716965,0.08435,0.398080357142857
"ICAM2_IL10RA","ICAM2","IL10RA",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-2.17088218015841,0.00191,0.0160613636363636
"APP_ITGAM","APP","ITGAM",208,123,5.16066399981084e-06,3.78262677043078e-06,262,-2.1601278782331,0.08005,0.379724358974359
"VEGFB_IFNGR1","VEGFB","IFNGR1",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.15280105943113,0.00196,0.0163333333333333
"SELPLG_CD80","SELPLG","CD80",111,72,2.75400819220675e-06,2.21422054854485e-06,153,-2.14216153619779,0.18695,0.720536458333333
"ICAM2_TNFRSF10A","ICAM2","TNFRSF10A",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-2.11562967201766,0.00613,0.0426334586466165
"VEGFB_CD74","VEGFB","CD74",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.08446109480194,0.00203,0.016765625
"CCL20_CD80","CCL20","CD80",2854,1950,7.08102646897122e-05,5.99684731897563e-05,506,-2.06719863045654,0.24834,0.886928571428572
"CD55_CD80","CD55","CD80",1814,1242,4.5006944690658e-05,3.81953044623986e-05,912,-2.06419634247196,0.22949,0.8313076171875
"VEGFB_CLEC2D","VEGFB","CLEC2D",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.03746521809741,0.00433,0.0317876984126984
"VEGFB_ADGRE5","VEGFB","ADGRE5",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-2.03220709841306,0.00585,0.0409943181818182
"SELPLG_ITGAM","SELPLG","ITGAM",111,72,2.75400819220675e-06,2.21422054854485e-06,153,-2.02668813411917,0.20405,0.762677419354839
"ICAM2_NCR3","ICAM2","NCR3",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-2.01887851534272,0.00834,0.0556330935251799
"IL10_SIGLEC10","IL10","SIGLEC10",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-2.00064895020751,0.09074,0.421781407035176
"VEGFB_IL12RB1","VEGFB","IL12RB1",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-1.99910163807171,0.03922,0.211136627906977
"F11R_SIGLEC10","F11R","SIGLEC10",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-1.99232983003471,0.04019,0.214888728323699
"PPIA_SIGLEC10","PPIA","SIGLEC10",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-1.98957685830129,0.0221,0.129382911392405
"IL10_TNFRSF13B","IL10","TNFRSF13B",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-1.97274243275793,0.06307,0.310317819148936
"BAG6_CD80","BAG6","CD80",135,99,3.34946942295415e-06,3.04455325424917e-06,206,-1.96513487157013,0.16845,0.663047872340426
"F11R_TNFRSF13B","F11R","TNFRSF13B",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-1.9644264758606,0.02021,0.121811688311688
"PPIA_TNFRSF13B","PPIA","TNFRSF13B",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-1.96166939735215,0.00232,0.0183418803418803
"ICAM2_CCR6","ICAM2","CCR6",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.95599922579767,0.00998,0.065205985915493
"CCL20_ITGAM","CCL20","ITGAM",2854,1950,7.08102646897122e-05,5.99684731897563e-05,506,-1.95172155257602,0.28245,0.974874067164179
"CD55_ITGAM","CD55","ITGAM",1814,1242,4.5006944690658e-05,3.81953044623986e-05,912,-1.94871934404925,0.25803,0.90485321969697
"ICAM2_IL10RB","ICAM2","IL10RB",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.93330146044969,0.023,0.133805031446541
"TNFSF13B_CD80","TNFSF13B","CD80",803,613,1.99231403454236e-05,1.88516277258054e-05,723,-1.907199029518,0.14686,0.598438325991189
"ICAM2_IL27RA","ICAM2","IL27RA",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.89334500625441,0.04054,0.215514367816092
"SEMA4D_CD80","SEMA4D","CD80",168,130,4.16822861523183e-06,3.99789821265042e-06,247,-1.88762857917164,0.27128,0.939827715355805
"VEGFB_TNFRSF14","VEGFB","TNFRSF14",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-1.86120301939133,0.01978,0.120371710526316
"BAG6_ITGAM","BAG6","ITGAM",135,99,3.34946942295415e-06,3.04455325424917e-06,206,-1.84966036451164,0.18359,0.710547071129707
"KLRB1_CD80","KLRB1","CD80",111,89,2.75400819220675e-06,2.73702262250683e-06,105,-1.83635739875731,0.59812,1
"VEGFB_SELL","VEGFB","SELL",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-1.83612433180952,0.02334,0.134096273291925
"ICAM2_CD2","ICAM2","CD2",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.83600926314511,0.1289,0.539113228699552
"VEGFB_IL6ST","VEGFB","IL6ST",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-1.82579450850641,0.05405,0.27171875
"ITGB1_CD80","ITGB1","CD80",547,449,1.35715538841179e-05,1.38081253652311e-05,575,-1.80251086904519,0.32596,1
"VEGFB_ITGA4","VEGFB","ITGA4",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-1.79283839830444,0.03725,0.202792647058824
"TNFSF13B_ITGAM","TNFSF13B","ITGAM",803,613,1.99231403454236e-05,1.88516277258054e-05,723,-1.79172224613429,0.15425,0.623062227074236
"SEMA4D_ITGAM","SEMA4D","ITGAM",168,130,4.16822861523183e-06,3.99789821265042e-06,247,-1.77215340234502,0.31261,1
"B2M_CD80","B2M","CD80",41570,35581,0.00103138847342373,0.00109422474080242,1676,-1.74212370944888,0.18789,0.721154564315353
"KLRB1_ITGAM","KLRB1","ITGAM",111,89,2.75400819220675e-06,2.73702262250683e-06,105,-1.72088313827163,0.67382,1
"ICAM2_IFNGR1","ICAM2","IFNGR1",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.6938085321987,0.05886,0.2943
"ITGB1_ITGAM","ITGB1","ITGAM",547,449,1.35715538841179e-05,1.38081253652311e-05,575,-1.68703423455522,0.38137,1
"TNFSF13_CD80","TNFSF13","CD80",184,167,4.56520276906344e-06,5.13576155009708e-06,266,-1.65753909785718,0.1942,0.736209016393443
"CD52_SIGLEC10","CD52","SIGLEC10",1553,843,3.853130380628e-05,2.59248322558793e-05,724,-1.65139565863592,0.44143,1
"ICAM3_SIGLEC10","ICAM3","SIGLEC10",186,101,4.61482453829239e-06,3.10605938059763e-06,222,-1.65088783367187,0.41503,1
"IL10_ITGAL","IL10","ITGAL",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-1.63291727691725,0.40479,1
"B2M_ITGAM","B2M","ITGAM",41570,35581,0.00103138847342373,0.00109422474080242,1676,-1.62664649931071,0.20599,0.765223895582329
"ICAM2_CD74","ICAM2","CD74",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.6254681892028,0.07306,0.353824607329843
"F11R_ITGAL","F11R","ITGAL",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-1.62459847620635,0.2546,0.898874045801527
"CD52_TNFRSF13B","CD52","TNFRSF13B",1553,843,3.853130380628e-05,2.59248322558793e-05,724,-1.62348823426416,0.46951,1
"ICAM3_TNFRSF13B","ICAM3","TNFRSF13B",186,101,4.61482453829239e-06,3.10605938059763e-06,222,-1.62298193750617,0.43023,1
"PPIA_ITGAL","PPIA","ITGAL",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-1.62184509111557,0.25825,0.90485321969697
"TNFSF10_CD80","TNFSF10","CD80",240,227,5.95461230747405e-06,6.98094534055112e-06,286,-1.59802538673234,0.43943,1
"IL10_BSG","IL10","BSG",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-1.58735555810288,0.43207,1
"F11R_BSG","F11R","BSG",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-1.57903919064313,0.23896,0.860070038910506
"ICAM2_CLEC2D","ICAM2","CLEC2D",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.57847245056754,0.11244,0.492924170616114
"PPIA_BSG","PPIA","BSG",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-1.57628264564181,0.2088,0.77256
"ICAM2_ADGRE5","ICAM2","ADGRE5",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.57321450875387,0.12997,0.539113228699552
"EBI3_CD80","EBI3","CD80",74,72,1.83600546147116e-06,2.21422054854485e-06,108,-1.55720158068508,0.15867,0.638129347826087
"TNFSF13_ITGAM","TNFSF13","ITGAM",184,167,4.56520276906344e-06,5.13576155009708e-06,266,-1.54206340856579,0.21361,0.784084325396825
"ICAM2_IL12RB1","ICAM2","IL12RB1",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.54011123406477,0.24255,0.869607558139535
"APP_SIGLEC10","APP","SIGLEC10",208,123,5.16066399981084e-06,3.78262677043078e-06,262,-1.52786616823157,0.34743,1
"APP_TNFRSF13B","APP","TNFRSF13B",208,123,5.16066399981084e-06,3.78262677043078e-06,262,-1.49995990259232,0.34444,1
"TNFSF10_ITGAM","TNFSF10","ITGAM",240,227,5.95461230747405e-06,6.98094534055112e-06,286,-1.48254928084619,0.51925,1
"IL10_IL10RA","IL10","IL10RA",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-1.46299308055416,0.61197,1
"F11R_IL10RA","F11R","IL10RA",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-1.45467656223851,0.41053,1
"PPIA_IL10RA","PPIA","IL10RA",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-1.4519202134015,0.47015,1
"EBI3_ITGAM","EBI3","ITGAM",74,72,1.83600546147116e-06,2.21422054854485e-06,108,-1.44172783924662,0.1722,0.672088607594937
"IL10_TNFRSF10A","IL10","TNFRSF10A",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-1.40774285304642,0.67099,1
"ICAM2_TNFRSF14","ICAM2","TNFRSF14",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.40221029570191,0.29374,1
"OSM_CD80","OSM","CD80",406,440,1.00732191534769e-05,1.3531347796663e-05,345,-1.4016619696936,0.46726,1
"F11R_TNFRSF10A","F11R","TNFRSF10A",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-1.39942529626996,0.49291,1
"PPIA_TNFRSF10A","PPIA","TNFRSF10A",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-1.39667029653994,0.57004,1
"SELPLG_SIGLEC10","SELPLG","SIGLEC10",111,72,2.75400819220675e-06,2.21422054854485e-06,153,-1.39443078855249,0.7189,1
"ICAM2_SELL","ICAM2","SELL",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.377131521172,0.32441,1
"ICAM2_IL6ST","ICAM2","IL6ST",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.36680261616957,0.37724,1
"SELPLG_TNFRSF13B","SELPLG","TNFRSF13B",111,72,2.75400819220675e-06,2.21422054854485e-06,153,-1.36652537171847,0.78735,1
"VEGFB_CD72","VEGFB","CD72",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-1.36441646361945,0.38286,1
"CD93_CD80","CD93","CD80",570,638,1.41422042302509e-05,1.96204543051613e-05,576,-1.35509200203522,0.58771,1
"VEGFB_CXCR3","VEGFB","CXCR3",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-1.34035104296388,0.48241,1
"ICAM2_ITGA4","ICAM2","ITGA4",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-1.33384571480668,0.39413,1
"CCL20_SIGLEC10","CCL20","SIGLEC10",2854,1950,7.08102646897122e-05,5.99684731897563e-05,506,-1.31945373300031,0.85894,1
"CD55_SIGLEC10","CD55","SIGLEC10",1814,1242,4.5006944690658e-05,3.81953044623986e-05,912,-1.3164517498184,0.88001,1
"IL10_NCR3","IL10","NCR3",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-1.31098992295988,0.79508,1
"F11R_NCR3","F11R","NCR3",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-1.30267322417782,0.62457,1
"PPIA_NCR3","PPIA","NCR3",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-1.29991711017235,0.75025,1
"CCL20_TNFRSF13B","CCL20","TNFRSF13B",2854,1950,7.08102646897122e-05,5.99684731897563e-05,506,-1.29154617971845,0.927,1
"CD55_TNFRSF13B","CD55","TNFRSF13B",1814,1242,4.5006944690658e-05,3.81953044623986e-05,912,-1.28854424148175,0.96259,1
"OSM_ITGAM","OSM","ITGAM",406,440,1.00732191534769e-05,1.3531347796663e-05,345,-1.28618530211198,0.55137,1
"CD52_ITGAL","CD52","ITGAL",1553,843,3.853130380628e-05,2.59248322558793e-05,724,-1.28366390487699,0.88288,1
"ICAM3_ITGAL","ICAM3","ITGAL",186,101,4.61482453829239e-06,3.10605938059763e-06,222,-1.28315630586455,0.82707,1
"IL10_CCR6","IL10","CCR6",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-1.24810896773343,0.86972,1
"F11R_CCR6","F11R","CCR6",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-1.239793032464,0.71632,1
"CD93_ITGAM","CD93","ITGAM",570,638,1.41422042302509e-05,1.96204543051613e-05,576,-1.23961515961599,0.69097,1
"CD52_BSG","CD52","BSG",1553,843,3.853130380628e-05,2.59248322558793e-05,724,-1.23810148122451,0.97948,1
"ICAM3_BSG","ICAM3","BSG",186,101,4.61482453829239e-06,3.10605938059763e-06,222,-1.23759501127165,0.92424,1
"PPIA_CCR6","PPIA","CCR6",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-1.23703592658645,0.87257,1
"IL10_IL10RB","IL10","IL10RB",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-1.22541402430961,0.85564,1
"BAG6_SIGLEC10","BAG6","SIGLEC10",135,99,3.34946942295415e-06,3.04455325424917e-06,206,-1.21739979263218,0.70192,1
"F11R_IL10RB","F11R","IL10RB",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-1.2170968542483,0.71938,1
"PPIA_IL10RB","PPIA","IL10RB",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-1.21434135291682,0.83397,1
"BAG6_TNFRSF13B","BAG6","TNFRSF13B",135,99,3.34946942295415e-06,3.04455325424917e-06,206,-1.18949364328545,0.78153,1
"IL10_IL27RA","IL10","IL27RA",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-1.18545870807307,0.86629,1
"F11R_IL27RA","F11R","IL27RA",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-1.17714106969025,0.74667,1
"PPIA_IL27RA","PPIA","IL27RA",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-1.17438617714996,0.84535,1
"APP_ITGAL","APP","ITGAL",208,123,5.16066399981084e-06,3.78262677043078e-06,262,-1.16013461698902,0.80328,1
"TNFSF13B_SIGLEC10","TNFSF13B","SIGLEC10",803,613,1.99231403454236e-05,1.88516277258054e-05,723,-1.15945525008713,0.66877,1
"SEMA4D_SIGLEC10","SEMA4D","SIGLEC10",168,130,4.16822861523183e-06,3.99789821265042e-06,247,-1.1398909124716,0.90325,1
"TNFSF13B_TNFRSF13B","TNFSF13B","TNFRSF13B",803,613,1.99231403454236e-05,1.88516277258054e-05,723,-1.13154784982713,0.76942,1
"NCR3LG1_CD80","NCR3LG1","CD80",78,102,1.93524899992907e-06,3.13681244377187e-06,128,-1.13065631074191,0.89152,1
"IL10_CD2","IL10","CD2",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-1.12812521179343,0.82945,1
"F11R_CD2","F11R","CD2",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-1.11980666685543,0.73536,1
"PPIA_CD2","PPIA","CD2",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-1.11705295293656,0.7923,1
"APP_BSG","APP","BSG",208,123,5.16066399981084e-06,3.78262677043078e-06,262,-1.1145730291857,0.91883,1
"CD52_IL10RA","CD52","IL10RA",1553,843,3.853130380628e-05,2.59248322558793e-05,724,-1.113739049434,0.99247,1
"ICAM3_IL10RA","ICAM3","IL10RA",186,101,4.61482453829239e-06,3.10605938059763e-06,222,-1.11323252274673,0.96642,1
"SEMA4D_TNFRSF13B","SEMA4D","TNFRSF13B",168,130,4.16822861523183e-06,3.99789821265042e-06,247,-1.11198436278217,0.96233,1
"KLRB1_SIGLEC10","KLRB1","SIGLEC10",111,89,2.75400819220675e-06,2.73702262250683e-06,105,-1.0886231897637,0.9846,1
"KLRB1_TNFRSF13B","KLRB1","TNFRSF13B",111,89,2.75400819220675e-06,2.73702262250683e-06,105,-1.06071709170296,0.99592,1
"CD52_TNFRSF10A","CD52","TNFRSF10A",1553,843,3.853130380628e-05,2.59248322558793e-05,724,-1.05848912692591,0.99013,1
"ICAM3_TNFRSF10A","ICAM3","TNFRSF10A",186,101,4.61482453829239e-06,3.10605938059763e-06,222,-1.05798214535779,0.96741,1
"ITGB1_SIGLEC10","ITGB1","SIGLEC10",547,449,1.35715538841179e-05,1.38081253652311e-05,575,-1.05476764475636,0.96602,1
"ITGB1_TNFRSF13B","ITGB1","TNFRSF13B",547,449,1.35715538841179e-05,1.38081253652311e-05,575,-1.02686031011052,0.99609,1
"SELPLG_ITGAL","SELPLG","ITGAL",111,72,2.75400819220675e-06,2.21422054854485e-06,153,-1.02669944805658,0.95592,1
"NCR3LG1_ITGAM","NCR3LG1","ITGAM",78,102,1.93524899992907e-06,3.13681244377187e-06,128,-1.01518129974204,0.94941,1
"B2M_SIGLEC10","B2M","SIGLEC10",41570,35581,0.00103138847342373,0.00109422474080242,1676,-0.99437830402427,0.81849,1
"VEGFB_FLT1","VEGFB","FLT1",137,26,3.3990911921831e-06,7.99579642530084e-07,129,-0.992437665386218,0.75714,1
"APP_IL10RA","APP","IL10RA",208,123,5.16066399981084e-06,3.78262677043078e-06,262,-0.990210561409568,0.96608,1
"IL10_IFNGR1","IL10","IFNGR1",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-0.985917902989241,0.99043,1
"SELPLG_BSG","SELPLG","BSG",111,72,2.75400819220675e-06,2.21422054854485e-06,153,-0.981138432052734,0.99165,1
"F11R_IFNGR1","F11R","IFNGR1",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-0.977602179678095,0.95501,1
"PPIA_IFNGR1","PPIA","IFNGR1",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-0.974844798760553,0.99902,1
"B2M_TNFRSF13B","B2M","TNFRSF13B",41570,35581,0.00103138847342373,0.00109422474080242,1676,-0.966470675206291,0.93,1
"CD52_NCR3","CD52","NCR3",1553,843,3.853130380628e-05,2.59248322558793e-05,724,-0.96173594788781,0.99897,1
"ICAM3_NCR3","ICAM3","NCR3",186,101,4.61482453829239e-06,3.10605938059763e-06,222,-0.961229361754341,0.99173,1
"VEGFA_CD80","VEGFA","CD80",1079,1593,2.67709444990187e-05,4.89896296365548e-05,758,-0.955636157331122,0.69743,1
"CCL20_ITGAL","CCL20","ITGAL",2854,1950,7.08102646897122e-05,5.99684731897563e-05,506,-0.951721965908848,0.98724,1
"CD55_ITGAL","CD55","ITGAL",1814,1242,4.5006944690658e-05,3.81953044623986e-05,912,-0.948719992716463,0.99373,1
"APP_TNFRSF10A","APP","TNFRSF10A",208,123,5.16066399981084e-06,3.78262677043078e-06,262,-0.934960314384557,0.96561,1
"IL10_CD74","IL10","CD74",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-0.917576434627452,0.99924,1
"TNFSF13_SIGLEC10","TNFSF13","SIGLEC10",184,167,4.56520276906344e-06,5.13576155009708e-06,266,-0.909799404931047,0.76768,1
"F11R_CD74","F11R","CD74",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-0.909261162074531,0.98889,1
"PPIA_CD74","PPIA","CD74",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-0.906503195094526,1,1
"CCL20_BSG","CCL20","BSG",2854,1950,7.08102646897122e-05,5.99684731897563e-05,506,-0.906159443299819,0.99946,1
"ICAM2_CD72","ICAM2","CD72",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-0.905423754580447,0.92821,1
"CD55_BSG","CD55","BSG",1814,1242,4.5006944690658e-05,3.81953044623986e-05,912,-0.903157501143834,0.99996,1
"CD52_CCR6","CD52","CCR6",1553,843,3.853130380628e-05,2.59248322558793e-05,724,-0.898854768720593,0.99995,1
"ICAM3_CCR6","ICAM3","CCR6",186,101,4.61482453829239e-06,3.10605938059763e-06,222,-0.898348518997033,0.99801,1
"TNFSF13_TNFRSF13B","TNFSF13","TNFRSF13B",184,167,4.56520276906344e-06,5.13576155009708e-06,266,-0.881892495220891,0.85051,1
"ICAM2_CXCR3","ICAM2","CXCR3",115,30,2.85325173066465e-06,9.2259189522702e-07,131,-0.88136522319217,0.76976,1
"CD52_IL10RB","CD52","IL10RB",1553,843,3.853130380628e-05,2.59248322558793e-05,724,-0.87616019098259,0.99918,1
"ICAM3_IL10RB","ICAM3","IL10RB",186,101,4.61482453829239e-06,3.10605938059763e-06,222,-0.875653419846498,0.99432,1
"IL10_CLEC2D","IL10","CLEC2D",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-0.870581085855836,0.99924,1
"IL10_ADGRE5","IL10","ADGRE5",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-0.865323644395642,0.99824,1
"F11R_CLEC2D","F11R","CLEC2D",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-0.862265666283112,0.99039,1
"PPIA_CLEC2D","PPIA","CLEC2D",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-0.859507890532101,1,1
"F11R_ADGRE5","F11R","ADGRE5",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-0.857008037014763,0.98606,1
"SELPLG_IL10RA","SELPLG","IL10RA",111,72,2.75400819220675e-06,2.21422054854485e-06,153,-0.85677595198294,0.99699,1
"PPIA_ADGRE5","PPIA","ADGRE5",2613,1122,6.48308414976237e-05,3.45049368814905e-05,1105,-0.854250505554262,0.99996,1
"TNFSF10_SIGLEC10","TNFSF10","SIGLEC10",240,227,5.95461230747405e-06,6.98094534055112e-06,286,-0.850284112408684,0.98817,1
"BAG6_ITGAL","BAG6","ITGAL",135,99,3.34946942295415e-06,3.04455325424917e-06,206,-0.849668379971826,0.95747,1
"VEGFA_ITGAM","VEGFA","ITGAM",1079,1593,2.67709444990187e-05,4.89896296365548e-05,758,-0.840159073212957,0.8024,1
"APP_NCR3","APP","NCR3",208,123,5.16066399981084e-06,3.78262677043078e-06,262,-0.838207426871111,0.99269,1
"CD52_IL27RA","CD52","IL27RA",1553,843,3.853130380628e-05,2.59248322558793e-05,724,-0.836205015298907,0.99864,1
"ICAM3_IL27RA","ICAM3","IL27RA",186,101,4.61482453829239e-06,3.10605938059763e-06,222,-0.835698058371561,0.99358,1
"IL10_IL12RB1","IL10","IL12RB1",406,173,1.00732191534769e-05,5.32027992914248e-06,250,-0.832226420714961,0.98066,1
"F11R_IL12RB1","F11R","IL12RB1",105,45,2.6051428845199e-06,1.38388784284053e-06,135,-0.823908587283022,0.94965,1
"TNFSF10_TNFRSF13B","TNFSF10","TNFRSF13B",240,227,5.95461230747405e-06,6.98094534055112e-06,286,-0.822376986423095,0.9989,1
