"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"CLEC2B_TNFRSF10A","CLEC2B","TNFRSF10A",406,91,9.9963540391475e-06,2.79521356230248e-06,308,-1.72204482185944,0.09767,0.289738755980861
"BAG6_NCR3","BAG6","NCR3",113,36,2.78223646902381e-06,1.10579877189988e-06,120,-1.71889097244585,0.67273,1
"CCL5_CD72","CCL5","CD72",182,45,4.48112422444543e-06,1.38224846487485e-06,129,-1.71711666196818,0.66657,1
"ALCAM_ITGAL","ALCAM","ITGAL",145,30,3.57012644255268e-06,9.21498976583237e-07,127,-1.71666737885549,0.9445,1
"SEMA4D_ITGAV","SEMA4D","ITGAV",133,28,3.27466770247935e-06,8.60065711477687e-07,132,-1.71317858767347,0.88481,1
"CD93_KLRF1","CD93","KLRF1",398,109,9.79938154576528e-06,3.34811294825243e-06,258,-1.70926015632927,0.42159,0.824560883280757
"ITGB1_ADGRE5","ITGB1","ADGRE5",465,106,1.14490261778413e-05,3.2559630505941e-06,327,-1.70909688780118,0.7012,1
"CD86_KLRF1","CD86","KLRF1",456,125,1.12274321227863e-05,3.83957906909682e-06,342,-1.70792569109263,0.68537,1
"PPIA_CD28","PPIA","CD28",2143,404,5.27640066647613e-05,1.24095195513209e-05,695,-1.70534786737594,0.35056,0.72088623548922
"OSM_ITGAL","OSM","ITGAL",134,28,3.29928926415213e-06,8.60065711477687e-07,80,-1.70238309253508,0.91689,1
"ITGB1_CD6","ITGB1","CD6",465,106,1.14490261778413e-05,3.2559630505941e-06,327,-1.70142491382325,0.71435,1
"IL18_CXCR3","IL18","CXCR3",402,65,9.89786779245639e-06,1.99658111593035e-06,282,-1.7011338966419,0.23458,0.532745787545788
"ITGB1_TNFRSF10A","ITGB1","TNFRSF10A",465,106,1.14490261778413e-05,3.2559630505941e-06,327,-1.69767029726444,0.68388,1
"CCL5_ACVR1","CCL5","ACVR1",182,45,4.48112422444543e-06,1.38224846487485e-06,129,-1.69756931153573,0.68563,1
"KLRB1_CCR4","KLRB1","CCR4",208,27,5.12128482793763e-06,8.29349078924913e-07,131,-1.69650393869298,0.99921,1
"CD93_CXCR6","CD93","CXCR6",398,109,9.79938154576528e-06,3.34811294825243e-06,258,-1.69506949479735,0.4367,0.845192511700468
"CD86_CXCR6","CD86","CXCR6",456,125,1.12274321227863e-05,3.83957906909682e-06,342,-1.6937349545511,0.7421,1
"TGFB1_KLRF1","TGFB1","KLRF1",397,110,9.7747599840925e-06,3.3788295808052e-06,313,-1.69245535536187,0.74325,1
"SEMA4D_ITGAL","SEMA4D","ITGAL",133,28,3.27466770247935e-06,8.60065711477687e-07,132,-1.69157634079254,0.93391,1
"IGF1_IL10RB","IGF1","IL10RB",406,122,9.9963540391475e-06,3.7474291714385e-06,216,-1.68991928091429,0.23076,0.528450092081031
