"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"CCL20_FLT1","CCL20","FLT1",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-8.51363606649654,0,0
"CXCL14_FLT1","CXCL14","FLT1",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-8.35251795052367,0,0
"IL1A_FLT1","IL1A","FLT1",692,50,1.70779275954606e-05,1.5221327076272e-06,125,-7.52901514208678,0,0
"THBS1_FLT1","THBS1","FLT1",5434,421,0.000134106153979383,1.2816357398221e-05,454,-7.42839878648394,0,0
"CD1D_FLT1","CD1D","FLT1",266,23,6.56463690808168e-06,7.00181045508511e-07,187,-7.26991937518852,0,0
"TNF_FLT1","TNF","FLT1",1104,98,2.7245711077151e-05,2.98338010694931e-06,226,-7.2320762231566,0,0
"CXCL12_FLT1","CXCL12","FLT1",204,21,5.034533568604e-06,6.39295737203423e-07,137,-7.01829912256274,0,0
"CD55_FLT1","CD55","FLT1",698,80,1.72260021121843e-05,2.43541233220352e-06,342,-6.86341246131422,0,0
"ICAM2_FLT1","ICAM2","FLT1",103,12,2.54194587042261e-06,3.65311849830527e-07,98,-6.83966216733708,0,0
"SPN_FLT1","SPN","FLT1",103,13,2.54194587042261e-06,3.95754503983071e-07,94,-6.72419710918039,0,0
"KLRB1_FLT1","KLRB1","FLT1",208,27,5.13324991308643e-06,8.21951662118686e-07,131,-6.68376347937968,0,0
"HEBP1_FLT1","HEBP1","FLT1",113,15,2.78873673162868e-06,4.56639812288159e-07,108,-6.651443999848,0,0
"IL1B_FLT1","IL1B","FLT1",7883,1070,0.000194545235888752,3.2573639943222e-05,493,-6.61941306221162,0,0
"CCL20_CALCRL","CCL20","CALCRL",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-6.55744315536342,0.00102,0.0111180861244019
"IL23A_FLT1","IL23A","FLT1",512,74,1.26356920937512e-05,2.25275640728825e-06,87,-6.52880211569794,0,0
"IL10_FLT1","IL10","FLT1",259,40,6.39188330523743e-06,1.21770616610176e-06,126,-6.43311415549942,0,0
"CD52_FLT1","CD52","FLT1",659,104,1.62635177534806e-05,3.16603603186457e-06,294,-6.4019577510765,0,0
"CXCL14_CALCRL","CXCL14","CALCRL",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-6.39610414171712,0.00103,0.0111180861244019
"CD58_FLT1","CD58","FLT1",214,37,5.28132442981008e-06,1.12637820364413e-06,169,-6.27024385365218,0,0
"APP_FLT1","APP","FLT1",122,22,3.01084850671416e-06,6.69738391355967e-07,117,-6.20950149654787,0,0
"INHBA_FLT1","INHBA","FLT1",221,41,5.45407803265433e-06,1.2481488202543e-06,95,-6.16858576854081,0,0
"PPIA_FLT1","PPIA","FLT1",2143,404,5.28872815564626e-05,1.22988322776278e-05,695,-6.14548086181543,0,0
"CCL20_FPR2","CCL20","FPR2",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-6.11336180938557,0,0
"ANXA1_FLT1","ANXA1","FLT1",1234,241,3.04539922728301e-05,7.33667965076309e-06,477,-6.09451042578582,0,0
"CD48_FLT1","CD48","FLT1",698,141,1.72260021121843e-05,4.2924142355087e-06,392,-6.04579946251287,0,0
"OSM_FLT1","OSM","FLT1",134,28,3.30699754016145e-06,8.5239431627123e-07,80,-5.99694841840469,0,0
"SEMA4D_FLT1","SEMA4D","FLT1",133,28,3.28231845404084e-06,8.5239431627123e-07,132,-5.98614167142413,0,0
"RNASET2_FLT1","RNASET2","FLT1",1481,315,3.65497265446202e-05,9.58943605805134e-06,536,-5.97142281973802,0,0
"CXCL14_FPR2","CXCL14","FPR2",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-5.95247366823694,2e-05,0.000392347826086957
"ADM_FLT1","ADM","FLT1",122,27,3.01084850671416e-06,8.21951662118686e-07,82,-5.9140615805473,0,0
"ITGB1_FLT1","ITGB1","FLT1",465,106,1.14757750460826e-05,3.22692134016966e-06,327,-5.87142969979626,0,0
"VEGFA_FLT1","VEGFA","FLT1",1030,236,2.54194587042261e-05,7.18446638000037e-06,339,-5.86405851162078,0,0
"ICAM1_FLT1","ICAM1","FLT1",1564,377,3.85980906926306e-05,1.14768806155091e-05,373,-5.79087998219313,0,0
"LRPAP1_FLT1","LRPAP1","FLT1",277,67,6.83610685540837e-06,2.03965782822044e-06,209,-5.78590601414525,0,0
"CD99_FLT1","CD99","FLT1",207,51,5.10857082696582e-06,1.55257536177974e-06,182,-5.75930594496384,0,0
"VEGFB_FLT1","VEGFB","FLT1",158,39,3.89929560705604e-06,1.18726351194921e-06,143,-5.75661162683964,0,0
"CCL5_FLT1","CCL5","FLT1",182,45,4.49159367395062e-06,1.36991943686448e-06,129,-5.75418100817494,0,0
"CCL3_FLT1","CCL3","FLT1",4991,1343,0.000123173318827954,4.08844845268665e-05,495,-5.63214905422013,0,0
"CD93_FLT1","CD93","FLT1",398,109,9.82227627600192e-06,3.31824930262729e-06,258,-5.60670408815452,0,0
"TGFB1_FLT1","TGFB1","FLT1",397,110,9.79759718988131e-06,3.34869195677983e-06,313,-5.58989943512276,0,0
"IL1A_CALCRL","IL1A","CALCRL",692,50,1.70779275954606e-05,1.5221327076272e-06,125,-5.57281339476953,0.00178,0.0163239024390244
"CCL20_IL1R1","CCL20","IL1R1",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-5.56157236408057,0,0
"LGALS3_FLT1","LGALS3","FLT1",1044,296,2.57649659099146e-05,9.01102562915301e-06,412,-5.55672719738453,0,0
"B2M_FLT1","B2M","FLT1",32466,9518,0.000801231209991654,0.000289753182223913,849,-5.50847993181736,0,0
"IGF1_FLT1","IGF1","FLT1",406,122,1.00197089649668e-05,3.71400380661036e-06,216,-5.47286421948463,0,0
"THBS1_CALCRL","THBS1","CALCRL",5434,421,0.000134106153979383,1.2816357398221e-05,454,-5.47221289186317,0.00102,0.0111180861244019
"CXCL14_IL1R1","CXCL14","IL1R1",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-5.40083414338483,9e-05,0.00148204379562044
"CD47_FLT1","CD47","FLT1",197,66,4.86177996575974e-06,2.0092151740679e-06,194,-5.31591051805342,0,0
"CD1D_CALCRL","CD1D","CALCRL",266,23,6.56463690808168e-06,7.00181045508511e-07,187,-5.31369694636929,0.00102,0.0111180861244019
"CCL20_CXCR4","CCL20","CXCR4",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-5.3131738556068,0,0
"TNF_CALCRL","TNF","CALCRL",1104,98,2.7245711077151e-05,2.98338010694931e-06,226,-5.27588339748971,0.00118,0.0120456108597285
"PRNP_FLT1","PRNP","FLT1",244,87,6.02169701342831e-06,2.64851091127132e-06,229,-5.22605345854862,0,0
"CCL20_CLEC2D","CCL20","CLEC2D",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-5.19806457540466,0.00023,0.00332615384615385
"CXCL14_CXCR4","CXCL14","CXCR4",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-5.15250590360847,0.00012,0.00186703448275862
"CCL20_IFNGR1","CCL20","IFNGR1",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-5.15160853284721,1e-05,0.000201428571428571
"IL1A_FPR2","IL1A","FPR2",692,50,1.70779275954606e-05,1.5221327076272e-06,125,-5.12875071636164,0.00129,0.0130504035874439
"ITGAV_FLT1","ITGAV","FLT1",127,49,3.13424393731719e-06,1.49169005347465e-06,121,-5.11221808646187,0,0
"CXCL12_CALCRL","CXCL12","CALCRL",204,21,5.034533568604e-06,6.39295737203423e-07,137,-5.06207354961767,0.00102,0.0111180861244019
"CXCL14_CLEC2D","CXCL14","CLEC2D",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-5.03731215444837,0.00067,0.00808299465240642
"THBS1_FPR2","THBS1","FPR2",5434,421,0.000134106153979383,1.2816357398221e-05,454,-5.02811734980112,0,0
"CXCL14_IFNGR1","CXCL14","IFNGR1",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.99093509973151,0.00018,0.00268927152317881
"CD55_CALCRL","CD55","CALCRL",698,80,1.72260021121843e-05,2.43541233220352e-06,342,-4.90721781902354,0.00102,0.0111180861244019
"ICAM2_CALCRL","ICAM2","CALCRL",103,12,2.54194587042261e-06,3.65311849830527e-07,98,-4.88340601961044,0.00102,0.0111180861244019
"CCL20_CD2","CCL20","CD2",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.8754056542962,0.00277,0.0232284444444444
"CD1D_FPR2","CD1D","FPR2",266,23,6.56463690808168e-06,7.00181045508511e-07,187,-4.86967775709498,0,0
"CCL20_IL6R","CCL20","IL6R",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.83656644334163,4e-04,0.00524651162790698
"TNF_FPR2","TNF","FPR2",1104,98,2.7245711077151e-05,2.98338010694931e-06,226,-4.83180238037404,0.00012,0.00186703448275862
"CCL20_CD72","CCL20","CD72",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.80972384411714,0.00034,0.00464872727272727
"CCL20_ADGRE2","CCL20","ADGRE2",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.80604662840502,0.00048,0.00618788571428571
"SPN_CALCRL","SPN","CALCRL",103,13,2.54194587042261e-06,3.95754503983071e-07,94,-4.76794704012466,0.0011,0.0115423255813953
"APOE_FLT1","APOE","FLT1",1113,548,2.74678228522365e-05,1.66825744755941e-05,192,-4.76048329954864,0,0
"CCL20_PLAUR","CCL20","PLAUR",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.76013792400375,0.00032,0.0044019512195122
"IL1RN_FLT1","IL1RN","FLT1",277,139,6.83610685540837e-06,4.23152892720361e-06,113,-4.73306879796435,0.00018,0.00268927152317881
"KLRB1_CALCRL","KLRB1","CALCRL",208,27,5.13324991308643e-06,8.21951662118686e-07,131,-4.72754787771748,0.00112,0.0115904587155963
"CXCL14_CD2","CXCL14","CD2",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.71464045391848,0.00364,0.0284146712802768
"HEBP1_CALCRL","HEBP1","CALCRL",113,15,2.78873673162868e-06,4.56639812288159e-07,108,-4.6952030681999,0.00102,0.0111180861244019
"CCL20_CCR1","CCL20","CCR1",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.69402433525577,0.00202,0.0180123320158103
"CXCL14_IL6R","CXCL14","IL6R",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.67588383980522,0.00151,0.0144345762711864
"IL1B_CALCRL","IL1B","CALCRL",7883,1070,0.000194545235888752,3.2573639943222e-05,493,-4.66322849496087,0.00112,0.0115904587155963
"CXCL14_CD72","CXCL14","CD72",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.64901741641418,0.00133,0.0132179735682819
"CXCL14_ADGRE2","CXCL14","ADGRE2",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.6453642976046,0.00159,0.0150085355648536
"TNFSF10_FLT1","TNFSF10","FLT1",128,69,3.1589230234378e-06,2.10054313652553e-06,129,-4.6297299998227,0,0
"CXCL12_FPR2","CXCL12","FPR2",204,21,5.034533568604e-06,6.39295737203423e-07,137,-4.61806169802823,0,0
"CXCL14_PLAUR","CXCL14","PLAUR",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.59947131955956,0.00155,0.0146924369747899
"CCL20_CD36","CCL20","CD36",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.58734790917949,0.00112,0.0115904587155963
"IL1A_IL1R1","IL1A","IL1R1",692,50,1.70779275954606e-05,1.5221327076272e-06,125,-4.57696744916665,0.00753,0.0513036144578313
"IL23A_CALCRL","IL23A","CALCRL",512,74,1.26356920937512e-05,2.25275640728825e-06,87,-4.57260686874246,0.01113,0.0691715702479339
"CCL20_IL6ST","CCL20","IL6ST",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.56644045408273,0.00142,0.013808275862069
"CCL20_LTBR","CCL20","LTBR",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.53954712468182,0.00298,0.0242703249097473
"CXCL14_CCR1","CXCL14","CCR1",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.53332670421882,0.00322,0.02576
"CCL20_IL10RA","CCL20","IL10RA",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.48619289860677,0.0022,0.0191629343629344
"IL10_CALCRL","IL10","CALCRL",259,40,6.39188330523743e-06,1.21770616610176e-06,126,-4.47690932137592,0.00295,0.0241130434782609
"THBS1_IL1R1","THBS1","IL1R1",5434,421,0.000134106153979383,1.2816357398221e-05,454,-4.47632317971998,0,0
"CD55_FPR2","CD55","FPR2",698,80,1.72260021121843e-05,2.43541233220352e-06,342,-4.4631409190036,0,0
"CCL20_TNFRSF21","CCL20","TNFRSF21",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.4596938220996,0.00631,0.0446249529780564
"CCL20_CD74","CCL20","CD74",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.4463109938903,0.00105,0.0112265402843602
"CD52_CALCRL","CD52","CALCRL",659,104,1.62635177534806e-05,3.16603603186457e-06,294,-4.44576590290663,0.00117,0.0119978181818182
"ICAM2_FPR2","ICAM2","FPR2",103,12,2.54194587042261e-06,3.65311849830527e-07,98,-4.43945973448419,0,0
"CCL20_IL1RAP","CCL20","IL1RAP",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.43556539356539,0.00844,0.0548721613832853
"CXCL14_CD36","CXCL14","CD36",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.42666882230982,0.00315,0.0252896797153025
"CCL20_FPR1","CCL20","FPR1",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.42664456891391,0.00662,0.0459529846153846
"IL6_FLT1","IL6","FLT1",93,58,2.29515500921653e-06,1.76567394084755e-06,53,-4.41942747636731,8e-05,0.00134686567164179
"CXCL14_IL6ST","CXCL14","IL6ST",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.40575874950076,0.00346,0.0271977700348432
"CXCL14_LTBR","CXCL14","LTBR",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.37883484567656,0.0046,0.0340249180327869
"CCL20_SIGLEC10","CCL20","SIGLEC10",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.34708156343989,0.00463,0.0341349019607843
"CCL20_ADGRG6","CCL20","ADGRG6",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.33095803775865,0.03882,0.188339612903226
"IL1A_CXCR4","IL1A","CXCR4",692,50,1.70779275954606e-05,1.5221327076272e-06,125,-4.32857178123455,0.00818,0.053959298245614
"CXCL14_IL10RA","CXCL14","IL10RA",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.32551147793823,0.00454,0.0338027722772277
"CCL20_TNFRSF1A","CCL20","TNFRSF1A",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.32453523953125,0.00661,0.0459529846153846
"SPN_FPR2","SPN","FPR2",103,13,2.54194587042261e-06,3.95754503983071e-07,94,-4.32398859701614,3e-05,0.000568739495798319
"CD1D_IL1R1","CD1D","IL1R1",266,23,6.56463690808168e-06,7.00181045508511e-07,187,-4.31790889188592,0,0
"CD58_CALCRL","CD58","CALCRL",214,37,5.28132442981008e-06,1.12637820364413e-06,169,-4.31403765334427,0.00204,0.018048
"CXCL14_TNFRSF21","CXCL14","TNFRSF21",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.29898168212967,0.00828,0.0543013953488372
"CXCL14_CD74","CXCL14","CD74",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.28564673394829,0.00406,0.030839595959596
"KLRB1_FPR2","KLRB1","FPR2",208,27,5.13324991308643e-06,8.21951662118686e-07,131,-4.28351599643842,8e-05,0.00134686567164179
"TNF_IL1R1","TNF","IL1R1",1104,98,2.7245711077151e-05,2.98338010694931e-06,226,-4.28001302230047,0.00189,0.01705536
"CCL20_SIRPA","CCL20","SIRPA",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.27752243139494,0.00782,0.0522407079646018
"CXCL14_IL1RAP","CXCL14","IL1RAP",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.27484945865415,0.00923,0.0591559090909091
"CXCL14_FPR1","CXCL14","FPR1",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.26594961921981,0.00785,0.0522407079646018
"CCL20_MERTK","CCL20","MERTK",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.25696080613165,0.01632,0.0961303394255875
"APP_CALCRL","APP","CALCRL",122,22,3.01084850671416e-06,6.69738391355967e-07,117,-4.25328023402557,0.00109,0.0114908411214953
"HEBP1_FPR2","HEBP1","FPR2",113,15,2.78873673162868e-06,4.56639812288159e-07,108,-4.25122556038773,0,0
"THBS1_CXCR4","THBS1","CXCR4",5434,421,0.000134106153979383,1.2816357398221e-05,454,-4.22792244613789,0,0
"IL1B_FPR2","IL1B","FPR2",7883,1070,0.000194545235888752,3.2573639943222e-05,493,-4.21913024565618,6e-05,0.0010575
"IL1A_CLEC2D","IL1A","CLEC2D",692,50,1.70779275954606e-05,1.5221327076272e-06,125,-4.21345912992835,0.0348,0.171791684901532
"INHBA_CALCRL","INHBA","CALCRL",221,41,5.45407803265433e-06,1.2481488202543e-06,95,-4.2123819676488,0.00489,0.0355865806451613
"PPIA_CALCRL","PPIA","CALCRL",2143,404,5.28872815564626e-05,1.22988322776278e-05,695,-4.1892950660421,0.00106,0.01128
"CXCL14_SIGLEC10","CXCL14","SIGLEC10",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.18640294295838,0.0075,0.0512727272727273
"CCL20_ACVR1B","CCL20","ACVR1B",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.17895275204,0.07857,0.317091091234347
"CXCL14_ADGRG6","CXCL14","ADGRG6",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.17018641061222,0.02391,0.126325433255269
"IL1A_IFNGR1","IL1A","IFNGR1",692,50,1.70779275954606e-05,1.5221327076272e-06,125,-4.16700624101662,0.01449,0.0874049197860963
"CXCL14_TNFRSF1A","CXCL14","TNFRSF1A",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.16384723896385,0.00931,0.0592279436619718
"ANXA1_CALCRL","ANXA1","CALCRL",1234,241,3.04539922728301e-05,7.33667965076309e-06,477,-4.13832327761866,0.00102,0.0111180861244019
"CCL20_BSG","CCL20","BSG",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.13456459715959,0.01503,0.09018
"LTB_FLT1","LTB","FLT1",92,70,2.27047592309592e-06,2.13098579067808e-06,97,-4.13253422302591,0.00028,0.0039979746835443
"IL23A_FPR2","IL23A","FPR2",512,74,1.26356920937512e-05,2.25275640728825e-06,87,-4.12853165600023,0.01766,0.101376488549618
"CCL20_CD209","CCL20","CD209",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.12192804989096,0.01683,0.0981097674418605
"CXCL14_SIRPA","CXCL14","SIRPA",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.11683881217787,0.00971,0.0611892737430168
"THBS1_CLEC2D","THBS1","CLEC2D",5434,421,0.000134106153979383,1.2816357398221e-05,454,-4.11281584922927,0.00044,0.0057048275862069
"CCL20_PILRA","CCL20","PILRA",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.10461133816478,0.02284,0.123566043165468
"CXCL14_MERTK","CXCL14","MERTK",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.09626989630128,0.01549,0.092204327176781
"CCL20_IL12RB1","CCL20","IL12RB1",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.09022769649325,0.05368,0.24816
"CD48_CALCRL","CD48","CALCRL",698,141,1.72260021121843e-05,4.2924142355087e-06,392,-4.08960994947812,0.00116,0.0119495890410959
"CD1D_CXCR4","CD1D","CXCR4",266,23,6.56463690808168e-06,7.00181045508511e-07,187,-4.06951986285892,0,0
"CCL20_ADGRE5","CCL20","ADGRE5",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.06724849967199,0.02384,0.126325433255269
"THBS1_IFNGR1","THBS1","IFNGR1",5434,421,0.000134106153979383,1.2816357398221e-05,454,-4.0663572977408,0,0
"CXCL12_IL1R1","CXCL12","IL1R1",204,21,5.034533568604e-06,6.39295737203423e-07,137,-4.06629523191453,0,0
"OSM_CALCRL","OSM","CALCRL",134,28,3.30699754016145e-06,8.5239431627123e-07,80,-4.04073589052529,0.00401,0.0306663050847458
"IL10_FPR2","IL10","FPR2",259,40,6.39188330523743e-06,1.21770616610176e-06,126,-4.03285503522389,0.00219,0.0191497674418605
"TNF_CXCR4","TNF","CXCR4",1104,98,2.7245711077151e-05,2.98338010694931e-06,226,-4.0316145110522,0.00061,0.00760173913043478
"SEMA4D_CALCRL","SEMA4D","CALCRL",133,28,3.28231845404084e-06,8.5239431627123e-07,132,-4.02992918199306,0.00162,0.015228
"CCL20_PLXNB2","CCL20","PLXNB2",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-4.0269546603469,0.04928,0.230654937759336
"CXCL14_ACVR1B","CXCL14","ACVR1B",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-4.01812843074736,0.0437,0.207552
"RNASET2_CALCRL","RNASET2","CALCRL",1481,315,3.65497265446202e-05,9.58943605805134e-06,536,-4.01523650354413,0.00108,0.0114388732394366
"PLAU_FLT1","PLAU","FLT1",141,117,3.4797511430057e-06,3.56179053584764e-06,117,-4.00745226620106,1e-05,0.000201428571428571
"CD52_FPR2","CD52","FPR2",659,104,1.62635177534806e-05,3.16603603186457e-06,294,-4.00168349246308,4e-05,0.000733658536585366
"CCL20_ITGAL","CCL20","ITGAL",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-3.9847839262482,0.08101,0.322894982332155
"CXCL14_BSG","CXCL14","BSG",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-3.97388387134896,0.01681,0.0981097674418605
"CXCL14_CD209","CXCL14","CD209",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-3.96125402612791,0.01718,0.0996351670951157
"ADM_CALCRL","ADM","CALCRL",122,27,3.01084850671416e-06,8.21951662118686e-07,82,-3.95784830113835,0.00144,0.013942660944206
"CD1D_CLEC2D","CD1D","CLEC2D",266,23,6.56463690808168e-06,7.00181045508511e-07,187,-3.95439931878859,0,0
"CXCL14_PILRA","CXCL14","PILRA",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-3.94392972724013,0.02037,0.114199503722084
"CXCL14_IL12RB1","CXCL14","IL12RB1",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-3.92949640672043,0.03421,0.169995066079295
"CCL20_IL10RB","CCL20","IL10RB",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-3.92785165563541,0.05815,0.2623728
"TNF_CLEC2D","TNF","CLEC2D",1104,98,2.7245711077151e-05,2.98338010694931e-06,226,-3.91650526872782,0.02587,0.134476313364055
"ITGB1_CALCRL","ITGB1","CALCRL",465,106,1.14757750460826e-05,3.22692134016966e-06,327,-3.91523845751364,0.00415,0.0313123745819398
"CD55_IL1R1","CD55","IL1R1",698,80,1.72260021121843e-05,2.43541233220352e-06,342,-3.91135291164722,3e-05,0.000568739495798319
"CD1D_IFNGR1","CD1D","IFNGR1",266,23,6.56463690808168e-06,7.00181045508511e-07,187,-3.90795381309003,0,0
"VEGFA_CALCRL","VEGFA","CALCRL",1030,236,2.54194587042261e-05,7.18446638000037e-06,339,-3.90787139004965,0.007,0.0482935779816514
"CXCL14_ADGRE5","CXCL14","ADGRE5",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-3.90657188619254,0.02209,0.120829830508475
"CCL20_ITGAM","CCL20","ITGAM",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-3.89825168888631,0.10144,0.387879050847458
"IL1A_CD2","IL1A","CD2",692,50,1.70779275954606e-05,1.5221327076272e-06,125,-3.89079975521938,0.10217,0.390009340101523
"ICAM2_IL1R1","ICAM2","IL1R1",103,12,2.54194587042261e-06,3.65311849830527e-07,98,-3.88771492868332,0,0
"TNF_IFNGR1","TNF","IFNGR1",1104,98,2.7245711077151e-05,2.98338010694931e-06,226,-3.87004919176997,0.00221,0.019176
"CD58_FPR2","CD58","FPR2",214,37,5.28132442981008e-06,1.12637820364413e-06,169,-3.86998684517643,0.00072,0.00859428571428572
"CXCL14_PLXNB2","CXCL14","PLXNB2",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-3.86625078633766,0.03388,0.16910017699115
"IL1A_IL6R","IL1A","IL6R",692,50,1.70779275954606e-05,1.5221327076272e-06,125,-3.85196379654827,0.06739,0.285237973733584
"ICAM1_CALCRL","ICAM1","CALCRL",1564,377,3.85980906926306e-05,1.14768806155091e-05,373,-3.83469413664821,0.00644,0.0452605607476636
"LRPAP1_CALCRL","LRPAP1","CALCRL",277,67,6.83610685540837e-06,2.03965782822044e-06,209,-3.82971056348389,0.00153,0.0145640506329114
"IL1A_CD72","IL1A","CD72",692,50,1.70779275954606e-05,1.5221327076272e-06,125,-3.82512026380092,0.07042,0.291500036697248
"CXCL14_ITGAL","CXCL14","ITGAL",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-3.82404928401441,0.04721,0.22281539748954
"IL1A_ADGRE2","IL1A","ADGRE2",692,50,1.70779275954606e-05,1.5221327076272e-06,125,-3.82144399345367,0.07607,0.310332585895118
"CXCL12_CXCR4","CXCL12","CXCR4",204,21,5.034533568604e-06,6.39295737203423e-07,137,-3.81790724744353,0,0
"APP_FPR2","APP","FPR2",122,22,3.01084850671416e-06,6.69738391355967e-07,117,-3.80926278699066,4e-05,0.000733658536585366
"CD99_CALCRL","CD99","CALCRL",207,51,5.10857082696582e-06,1.55257536177974e-06,182,-3.80310688965922,0.00164,0.0152885950413223
"VEGFB_CALCRL","VEGFB","CALCRL",158,39,3.89929560705604e-06,1.18726351194921e-06,143,-3.80040787595611,0.00131,0.0131766371681416
"CCL5_CALCRL","CCL5","CALCRL",182,45,4.49159367395062e-06,1.36991943686448e-06,129,-3.79797992795191,0.01053,0.0656234254143646
"CCL20_TNFRSF10A","CCL20","TNFRSF10A",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-3.79562423083772,0.21301,0.649910918918919
"THBS1_CD2","THBS1","CD2",5434,421,0.000134106153979383,1.2816357398221e-05,454,-3.79015734513892,0.00878,0.0567555300859599
"IL1A_PLAUR","IL1A","PLAUR",692,50,1.70779275954606e-05,1.5221327076272e-06,125,-3.77553590604747,0.07581,0.309832173913044
"CCL20_CCR6","CCL20","CCR6",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-3.77456479903054,0.21156,0.647147967479675
"SPN_IL1R1","SPN","IL1R1",103,13,2.54194587042261e-06,3.95754503983071e-07,94,-3.77223973798518,0.00079,0.00933109947643979
"INHBA_FPR2","INHBA","FPR2",221,41,5.45407803265433e-06,1.2481488202543e-06,95,-3.76832622464896,0.00593,0.0422021451104101
"CXCL14_IL10RB","CXCL14","IL10RB",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-3.76716366157036,0.04047,0.194670191897655
"CCL20_LILRB2","CCL20","LILRB2",2766,101,6.82623522096013e-05,3.07470806940694e-06,215,-3.75393736904145,0.11504,0.425459409836066
"THBS1_IL6R","THBS1","IL6R",5434,421,0.000134106153979383,1.2816357398221e-05,454,-3.75131550169653,0.00035,0.00472814371257485
"PPIA_FPR2","PPIA","FPR2",2143,404,5.28872815564626e-05,1.22988322776278e-05,695,-3.74519958580179,0,0
"CXCL14_ITGAM","CXCL14","ITGAM",98,4,2.41855043981957e-06,1.21770616610176e-07,48,-3.73753263886339,0.05812,0.2623728
