"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"OSM_CD74","OSM","CD74",406,440,9.98169219972058e-06,1.35168553650396e-05,345,0.638130872772684,0.99984,1
"PLAU_IL18R1","PLAU","IL18R1",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.639903386747002,0.79977,1
"SEMA4A_ITGAV","SEMA4A","ITGAV",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.641859316192872,0.99864,1
"SEMA4D_SELL","SEMA4D","SELL",168,130,4.13035539298783e-06,3.9936163578526e-06,247,0.641885854327356,1,1
"SEMA4A_BCR","SEMA4A","BCR",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.643645875636796,0.999,1
"IL15_BSG","IL15","BSG",73,109,1.79473776004828e-06,3.34849371543026e-06,156,0.644472344907149,0.99916,1
"IL15_CD72","IL15","CD72",73,109,1.79473776004828e-06,3.34849371543026e-06,156,0.645259971913115,0.98883,1
"TGFB1_IL12RB2","TGFB1","IL12RB2",480,432,1.18010154085366e-05,1.32710943584025e-05,554,0.648144148238887,1,1
"NCR3LG1_TNFRSF10A","NCR3LG1","TNFRSF10A",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.648311223063179,1,1
"PLAU_CLEC2D","PLAU","CLEC2D",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.651552075586903,0.79068,1
"CD93_CD28","CD93","CD28",570,638,1.40137057976373e-05,1.95994402793074e-05,576,0.657084396191709,1,1
"PLAU_IL12RB1","PLAU","IL12RB1",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.657117066922632,0.78072,1
"ALCAM_IFNGR1","ALCAM","IFNGR1",113,178,2.77815571075967e-06,5.4681823976751e-06,215,0.657400867160335,1,1
"EBI3_CXCR3","EBI3","CXCR3",74,72,1.81932320881607e-06,2.21184905973375e-06,108,0.658914089669813,0.99841,1
"CD58_NCR3","CD58","NCR3",187,374,4.59747891957574e-06,1.14893270602836e-05,400,0.660163820589326,0.99827,1
