"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"TNFSF10_CD74","TNFSF10","CD74",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.168153141178204,1,1
"PLAU_IL18R1","PLAU","IL18R1",141,117,3.48614327277449e-06,3.60602650244555e-06,117,-0.15567190727238,1,1
"PLAU_CCR6","PLAU","CCR6",141,117,3.48614327277449e-06,3.60602650244555e-06,117,-0.151386785539543,1,1
"PLAU_IL10RA","PLAU","IL10RA",141,117,3.48614327277449e-06,3.60602650244555e-06,117,-0.145081262440801,1,1
"PLAU_CLEC2D","PLAU","CLEC2D",141,117,3.48614327277449e-06,3.60602650244555e-06,117,-0.144983327028234,1,1
"IL1RN_IL1R1","IL1RN","IL1R1",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.144029398430221,1,1
"PLAU_IL12RB1","PLAU","IL12RB1",141,117,3.48614327277449e-06,3.60602650244555e-06,117,-0.141787944826193,1,1
"ITGAV_CCR4","ITGAV","CCR4",127,49,3.14000138753447e-06,1.51021622751993e-06,121,-0.120538774626622,1,1
"IL6_ITGAL","IL6","ITGAL",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.116529037253493,1,1
"B2M_CCR8","B2M","CCR8",32466,9518,0.000802703031871607,0.000293351797010912,849,-0.113236388690789,1,1
"PLAU_KLRF1","PLAU","KLRF1",141,117,3.48614327277449e-06,3.60602650244555e-06,117,-0.112863233253917,1,1
"IL6_ITGAV","IL6","ITGAV",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.106319818652003,1,1
"PLAU_CXCR6","PLAU","CXCR6",141,117,3.48614327277449e-06,3.60602650244555e-06,117,-0.0944313492505208,1,1
"IGF1_CCR8","IGF1","CCR8",406,122,1.00381146719606e-05,3.76013019913126e-06,216,-0.0776355911335524,1,1
"IL6_IL6ST","IL6","IL6ST",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.0651575200311749,1,1
"IL1RN_CXCR3","IL1RN","CXCR3",277,139,6.84866444367755e-06,4.28408276786266e-06,113,-0.0521423153361392,1,1
"PLAU_IFNGR1","PLAU","IFNGR1",141,117,3.48614327277449e-06,3.60602650244555e-06,117,-0.0438795668680301,1,1
"TNFSF10_IL1R1","TNFSF10","IL1R1",128,69,3.16472580790876e-06,2.12663101426276e-06,129,-0.0407038600257822,1,1
"IL6_CD2","IL6","CD2",93,58,2.29937109480871e-06,1.7876028815542e-06,53,-0.0202950662718785,1,1
"BAG6_CCR8","BAG6","CCR8",113,36,2.79385950229445e-06,1.10954661613709e-06,120,0.0067089086586595,1,1
"PLAU_IL6R","PLAU","IL6R",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.0115627734388084,1,1
"PLAU_BSG","PLAU","BSG",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.0142301266504832,1,1
"IL6_CD28","IL6","CD28",93,58,2.29937109480871e-06,1.7876028815542e-06,53,0.0224610787744434,1,1
"IL6_CD74","IL6","CD74",93,58,2.29937109480871e-06,1.7876028815542e-06,53,0.0421445758227899,1,1
"PLAU_CD72","PLAU","CD72",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.0429948358159896,0.99999,1
"TNFSF10_CXCR3","TNFSF10","CXCR3",128,69,3.16472580790876e-06,2.12663101426276e-06,129,0.0511831654124275,1,1
"PLAU_ACVR1","PLAU","ACVR1",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.0577433354587262,1,1
"PLAU_PLAUR","PLAU","PLAUR",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.0754425710941371,1,1
"PLAU_ADGRE5","PLAU","ADGRE5",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.1475581534809,1,1
"IL6_IL1R1","IL6","IL1R1",93,58,2.29937109480871e-06,1.7876028815542e-06,53,0.169593760640903,1,1
"PLAU_CD6","PLAU","CD6",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.173777793267295,1,1
"PLAU_TNFRSF10A","PLAU","TNFRSF10A",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.183307072753578,1,1
"PLAU_BCR","PLAU","BCR",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.241540218721161,0.99997,1
"IL1RN_CCR4","IL1RN","CCR4",277,139,6.84866444367755e-06,4.28408276786266e-06,113,0.258634834036781,1,1
"IL6_CXCR3","IL6","CXCR3",93,58,2.29937109480871e-06,1.7876028815542e-06,53,0.261480634154548,1,1
"ITGAV_CCR8","ITGAV","CCR8",127,49,3.14000138753447e-06,1.51021622751993e-06,121,0.282987113978392,1,1
"PLAU_ITGAL","PLAU","ITGAL",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.295462019359511,1,1
"PLAU_ITGAV","PLAU","ITGAV",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.305670344875018,0.99992,1
