"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"ITGB1_CALCRL","ITGB1","CALCRL",547,449,1.35575986523499e-05,1.37564287943195e-05,575,0.289041495137085,1,1
"TGM2_IFNGR1","TGM2","IFNGR1",64,91,1.58626382769725e-06,2.7880512701182e-06,122,0.29040334457978,0.99994,1
"KLRB1_PLXND1","KLRB1","PLXND1",111,89,2.75117632616241e-06,2.72677541802769e-06,105,0.290499361949749,1,1
"LGALS3_CALCRL","LGALS3","CALCRL",1287,1058,3.18987741600993e-05,3.24149257558798e-05,896,0.291194459446787,1,1
"CD93_ADGRA2","CD93","ADGRA2",570,638,1.41276622154286e-05,1.95469968168727e-05,576,0.292009611730391,0.99994,1
"CD47_PLXND1","CD47","PLXND1",343,276,8.50138270156493e-06,8.45606758849037e-06,415,0.295641519345995,1,1
"CD93_IL15RA","CD93","IL15RA",570,638,1.41276622154286e-05,1.95469968168727e-05,576,0.296067844930388,1,1
"SEMA4A_BSG","SEMA4A","BSG",84,106,2.08197127385264e-06,3.24762016079703e-06,168,0.296239776474785,0.99999,1
"LGALS9_ITGAV","LGALS9","ITGAV",518,259,1.28388228554246e-05,7.93522284572104e-06,520,0.299192251639759,1,1
"VEGFA_ACVR1","VEGFA","ACVR1",1079,1593,2.67434167200833e-05,4.88062161900912e-05,758,0.301245783102256,0.99436,1
"CD93_FLT1","CD93","FLT1",570,638,1.41276622154286e-05,1.95469968168727e-05,576,0.302202678912754,1,1
"ITGAV_ACKR3","ITGAV","ACKR3",81,152,2.00761515692933e-06,4.65696475887876e-06,181,0.30293715786062,0.99602,1
"CLCF1_ITGA4","CLCF1","ITGA4",21,55,5.20492818463159e-07,1.68508593248902e-06,62,0.303870171149386,0.92113,1
"TNFSF10_NRP1","TNFSF10","NRP1",240,227,5.94848935386468e-06,6.95480921227288e-06,286,0.304607526520967,1,1
"ITGAV_CLEC2D","ITGAV","CLEC2D",81,152,2.00761515692933e-06,4.65696475887876e-06,181,0.306145254147847,0.99882,1
"CXCL8_ITGA4","CXCL8","ITGA4",5882,15442,0.0001457875599143,0.000473110853990827,1092,0.307314013797027,0.95578,1
"GAS6_TNFRSF25","GAS6","TNFRSF25",67,49,1.66061994462056e-06,1.50125837621749e-06,102,0.30780205896325,0.99482,1
"ITGB1_IL6ST","ITGB1","IL6ST",547,449,1.35575986523499e-05,1.37564287943195e-05,575,0.308188092948947,1,1
"LGALS3_IL6ST","LGALS3","IL6ST",1287,1058,3.18987741600993e-05,3.24149257558798e-05,896,0.310341057970165,1,1
"ITGB1_TNFRSF10A","ITGB1","TNFRSF10A",547,449,1.35575986523499e-05,1.37564287943195e-05,575,0.312130173631932,1,1
"CD93_KDR","CD93","KDR",570,638,1.41276622154286e-05,1.95469968168727e-05,576,0.31240111577001,1,1
"KLRB1_TNFRSF14","KLRB1","TNFRSF14",111,89,2.75117632616241e-06,2.72677541802769e-06,105,0.313803721417296,1,1
"LGALS3_TNFRSF10A","LGALS3","TNFRSF10A",1287,1058,3.18987741600993e-05,3.24149257558798e-05,896,0.314283174363596,0.9999,1
"SEMA4A_NRP2","SEMA4A","NRP2",84,106,2.08197127385264e-06,3.24762016079703e-06,168,0.314766792409122,0.99971,1
"IL15_ACVR1","IL15","ACVR1",73,109,1.80933217846717e-06,3.33953393893279e-06,156,0.317553129729638,0.98856,1
"CD47_TNFRSF14","CD47","TNFRSF14",343,276,8.50138270156493e-06,8.45606758849037e-06,415,0.318945928978168,1,1
"TGM2_IL27RA","TGM2","IL27RA",64,91,1.58626382769725e-06,2.7880512701182e-06,122,0.320130166042381,0.9984,1
"B2M_LTBR","B2M","LTBR",41570,35581,0.00103032792683398,0.00109012804661622,1676,0.320233132857043,1,1
"CD44_ITGA4","CD44","ITGA4",1764,4673,4.37213967509054e-05,0.000143171028409477,1239,0.320331514987549,0.96143,1
"SDC2_IFNGR1","SDC2","IFNGR1",179,260,4.43658164309074e-06,7.96586077176629e-06,264,0.321160805412589,0.9804,1
"ITGAV_IL1R1","ITGAV","IL1R1",81,152,2.00761515692933e-06,4.65696475887876e-06,181,0.323950562704201,0.99999,1
"ITGB1_PLXND1","ITGB1","PLXND1",547,449,1.35575986523499e-05,1.37564287943195e-05,575,0.324356445590639,1,1
"LGALS3_PLXND1","LGALS3","PLXND1",1287,1058,3.18987741600993e-05,3.24149257558798e-05,896,0.326509413536186,1,1
"APP_CCRL2","APP","CCRL2",208,123,5.15535744001605e-06,3.76846490356636e-06,262,0.33219132742916,0.99991,1
"KLRB1_ADGRE5","KLRB1","ADGRE5",111,89,2.75117632616241e-06,2.72677541802769e-06,105,0.338352040802174,0.99879,1
"LTB_SIRPA","LTB","SIRPA",123,192,3.04860079385565e-06,5.88248180068895e-06,159,0.338857222685289,0.99633,1
"CXCL11_ITGA4","CXCL11","ITGA4",35,94,8.67488030771932e-07,2.87996504825397e-06,57,0.340135472683418,0.97426,1
"IL1A_TNFRSF12A","IL1A","TNFRSF12A",424,1093,1.05089978584943e-05,3.34872531674637e-05,343,0.340431889856951,0.9723,1
"B2M_PLXNB2","B2M","PLXNB2",41570,35581,0.00103032792683398,0.00109012804661622,1676,0.341524169549041,0.99999,1
"CD47_ADGRE5","CD47","ADGRE5",343,276,8.50138270156493e-06,8.45606758849037e-06,415,0.343494751603631,0.99732,1
"TGM2_TNFRSF1A","TGM2","TNFRSF1A",64,91,1.58626382769725e-06,2.7880512701182e-06,122,0.344286197737702,0.99992,1
"VEGFA_IFNGR1","VEGFA","IFNGR1",1079,1593,2.67434167200833e-05,4.88062161900912e-05,758,0.344660206240462,1,1
"EBI3_NRP1","EBI3","NRP1",74,72,1.83411755077494e-06,2.20593067525836e-06,108,0.34542123727134,0.9999,1
"ITGB1_TNFRSF14","ITGB1","TNFRSF14",547,449,1.35575986523499e-05,1.37564287943195e-05,575,0.347660863202174,1,1
"B2M_CALCRL","B2M","CALCRL",41570,35581,0.00103032792683398,0.00109012804661622,1676,0.349431197252032,1,1
"LGALS3_TNFRSF14","LGALS3","TNFRSF14",1287,1058,3.18987741600993e-05,3.24149257558798e-05,896,0.349813840607434,1,1
"SDC2_IL27RA","SDC2","IL27RA",179,260,4.43658164309074e-06,7.96586077176629e-06,264,0.350887870172948,0.93193,1
"IL1A_ADGRG6","IL1A","ADGRG6",424,1093,1.05089978584943e-05,3.34872531674637e-05,343,0.352714746046136,0.99637,1
